Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.001423,10.176218,[25 50] ; [18  8],[31.93069307 43.06930693] ; [11.06930693 14.93069307],0
s2,1,0.001865,9.677734,[14 61] ; [13 13],[20.04950495 54.95049505] ; [ 6.95049505 19.04950495],0
s6,1,0.007959,7.042744,[24 51] ; [16 10],[29.7029703 45.2970297] ; [10.2970297 15.7029703],0
s8,1,0.015557,5.852211,[ 8 67] ; [ 8 18],[11.88118812 63.11881188] ; [ 4.11881188 21.88118812],0
p10,1,0.018498,5.548367,[12 62] ; [10 16],[16.28 57.72] ; [ 5.72 20.28],0
n1,1,0.020494,5.369319,[10 24] ; [7 3],[13.13636364 20.86363636] ; [3.86363636 6.13636364],0
p8,1,0.022543,5.2034,[17 58] ; [12 14],[21.53465347 53.46534653] ; [ 7.46534653 18.53465347],0
n6,1,0.024665,5.047274,[42 33] ; [21  5],[46.78217822 28.21782178] ; [16.21782178  9.78217822],0
p6,1,0.027838,4.838057,[11 64] ; [ 9 17],[14.85148515 60.14851485] ; [ 5.14851485 20.85148515],0
p11,1,0.05097,3.809258,[30 46] ; [16 10],[34.2745098 41.7254902] ; [11.7254902 14.2745098],0
p2,1,0.069636,3.291583,[37 39] ; [18  8],[40.98039216 35.01960784] ; [14.01960784 11.98039216],0
s5,1,0.07252,3.225031,[ 9 66] ; [ 7 19],[11.88118812 63.11881188] ; [ 4.11881188 21.88118812],0
n2,1,0.077745,3.111429,[17 18] ; [8 2],[19.44444444 15.55555556] ; [5.55555556 4.44444444],0
s4,1,0.083265,3.0,[12 63] ; [ 8 17],[15. 60.] ; [ 5. 20.],0
r3,1,0.087538,2.91907,[51 25] ; [22  4],[54.39215686 21.60784314] ; [18.60784314  7.39215686],0
u1,1,0.107712,2.587469,[ 6 70] ; [ 5 21],[ 8.19607843 67.80392157] ; [ 2.80392157 23.19607843],0
d3,1,0.110472,2.54746,[33 43] ; [16 10],[36.50980392 39.49019608] ; [12.49019608 13.50980392],0
v4,1,0.111182,2.53734,[55 21] ; [22  3],[57.94059406 18.05940594] ; [19.05940594  5.94059406],0
u2,1,0.113789,2.500797,[14 24] ; [7 4],[16.28571429 21.71428571] ; [4.71428571 6.28571429],0
d5,1,0.130998,2.28064,[46 30] ; [20  6],[49.17647059 26.82352941] ; [16.82352941  9.17647059],0
n4,1,0.206827,1.593495,[45 31] ; [19  7],[47.68627451 28.31372549] ; [16.31372549  9.68627451],0
p4,1,0.242319,1.367052,[25 50] ; [12 14],[27.47524752 47.52475248] ; [ 9.52475248 16.47524752],0
p1,1,0.267603,1.228991,[ 6 70] ; [ 4 22],[ 7.45098039 68.54901961] ; [ 2.54901961 23.45098039],0
r2,1,0.331289,0.943852,[60 15] ; [23  3],[61.63366337 13.36633663] ; [21.36633663  4.63366337],0
d1,1,0.335773,0.926503,[27 49] ; [12 14],[29.05882353 46.94117647] ; [ 9.94117647 16.05882353],0
u3,1,0.341868,0.903413,[18 20] ; [7 4],[19.3877551 18.6122449] ; [5.6122449 5.3877551],0
r1,1,0.35779,0.845634,[48 28] ; [19  7],[49.92156863 26.07843137] ; [17.07843137  8.92156863],0
a2,1,0.45042,0.569594,[10 66] ; [ 5 21],[11.17647059 64.82352941] ; [ 3.82352941 22.17647059],0
p5,1,0.454508,0.559385,[ 3 72] ; [ 2 24],[ 3.71287129 71.28712871] ; [ 1.28712871 24.71287129],0
r4,1,0.498788,0.457513,[47 29] ; [18  8],[48.43137255 27.56862745] ; [16.56862745  9.43137255],0
a3,1,0.536466,0.38213,[38 37] ; [15 11],[39.35643564 35.64356436] ; [13.64356436 12.35643564],0
b4,1,0.560608,0.338652,[43 33] ; [13 13],[41.7254902 34.2745098] ; [14.2745098 11.7254902],0
n5,1,0.577803,0.3098,[45 31] ; [17  9],[46.19607843 29.80392157] ; [15.80392157 10.19607843],0
d2,1,0.607405,0.263971,[39 36] ; [12 14],[37.87128713 37.12871287] ; [13.12871287 12.87128713],0
n3,1,0.637458,0.222082,[17 16] ; [6 4],[17.65116279 15.34883721] ; [5.34883721 4.65116279],0
d4,1,0.659921,0.19362,[46 30] ; [17  9],[46.94117647 29.05882353] ; [16.05882353  9.94117647],0
a4,1,0.667065,0.185054,[25 49] ; [10 16],[25.9 48.1] ; [ 9.1 16.9],0
a5,1,0.727777,0.121162,[41 35] ; [13 13],[40.23529412 35.76470588] ; [13.76470588 12.23529412],0
b5,1,0.734884,0.114675,[38 38] ; [14 12],[38.74509804 37.25490196] ; [13.25490196 12.74509804],0
v3,1,0.827541,0.047461,[13 62] ; [ 5 21],[13.36633663 61.63366337] ; [ 4.63366337 21.36633663],0
p7,1,0.82951,0.046367,[34 42] ; [11 15],[33.52941176 42.47058824] ; [11.47058824 14.52941176],0
a6,1,0.82951,0.046367,[42 34] ; [15 11],[42.47058824 33.52941176] ; [14.52941176 11.47058824],0
a1,1,0.84631,0.03757,[ 5 71] ; [ 2 24],[ 5.21568627 70.78431373] ; [ 1.78431373 24.21568627],0
a7,1,0.900254,0.01571,[42 34] ; [14 12],[41.7254902 34.2745098] ; [14.2745098 11.7254902],0
b2,1,0.90554,0.014082,[14 35] ; [ 6 14],[14.20289855 34.79710145] ; [ 5.79710145 14.20289855],0
b3,1,0.90554,0.014082,[14 35] ; [ 6 14],[14.20289855 34.79710145] ; [ 5.79710145 14.20289855],0
v1,1,0.940517,0.005568,[17 59] ; [ 6 20],[17.1372549 58.8627451] ; [ 5.8627451 20.1372549],0
s1,1,0.960073,0.002506,[ 6 69] ; [ 2 24],[ 5.94059406 69.05940594] ; [ 2.05940594 23.94059406],0
p3,1,0.971523,0.001274,[21 55] ; [ 7 18],[21.06930693 54.93069307] ; [ 6.93069307 18.06930693],0
a8,1,0.972066,0.001226,[ 6 68] ; [ 2 22],[ 6.04081633 67.95918367] ; [ 1.95918367 22.04081633],0
b1,1,0.992869,8e-05,[41 35] ; [14 12],[40.98039216 35.01960784] ; [14.01960784 11.98039216],0
