Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,37.999685,[ 43 129] ; [143 117],[74.05555556 97.94444444] ; [111.94444444 148.05555556],1
s6,1,0.239339,1.384482,[126  48] ; [205  60],[131.19362187  42.80637813] ; [199.80637813  65.19362187],0
n1,1,0.242211,1.36768,[15 32] ; [16 20],[17.55421687 29.44578313] ; [13.44578313 22.55421687],0
a7,1,0.245624,1.348025,[129  48] ; [209  60],[134.13901345  42.86098655] ; [203.86098655  65.13901345],0
n3,1,0.258617,1.276144,[35 12] ; [22 13],[32.67073171 14.32926829] ; [24.32926829 10.67073171],0
d2,1,0.27352,1.19901,[94 83] ; [157 112],[99.61210762 77.38789238] ; [151.38789238 117.61210762],0
a6,1,0.279225,1.170859,[118  59] ; [193  77],[123.14765101  53.85234899] ; [187.85234899  82.14765101],0
a5,1,0.332927,0.93748,[139  38] ; [222  48],[142.94630872  34.05369128] ; [218.05369128  51.94630872],0
r2,1,0.429343,0.624601,[161  13] ; [253  15],[162.97737557  11.02262443] ; [251.02262443  16.97737557],0
n2,1,0.452353,0.564749,[31 15] ; [27  9],[32.53658537 13.46341463] ; [25.46341463 10.53658537],0
b3,1,0.562087,0.336104,[39 65] ; [ 75 108],[41.31010453 62.68989547] ; [ 72.68989547 110.31010453],0
b2,1,0.562087,0.336104,[39 65] ; [ 75 108],[41.31010453 62.68989547] ; [ 72.68989547 110.31010453],0
a4,1,0.659089,0.194632,[89 88] ; [141 128],[91.27802691 85.72197309] ; [138.72197309 130.27802691],0
p1,1,0.712075,0.136214,[ 17 160] ; [ 23 245],[ 15.91011236 161.08988764] ; [ 24.08988764 243.91011236],0
s3,1,0.781888,0.076651,[105  71] ; [154 110],[103.6  72.4] ; [155.4 108.6],0
b1,1,0.795589,0.067112,[ 71 106] ; [105 165],[ 69.69127517 107.30872483] ; [106.30872483 163.69127517],0
b4,1,0.91868,0.010424,[106  71] ; [163 107],[106.51677852  70.48322148] ; [162.48322148 107.51677852],0
d3,1,0.935221,0.006606,[145  32] ; [222  48],[145.32214765  31.67785235] ; [221.67785235  48.32214765],0
a1,1,0.972221,0.001213,[ 11 166] ; [ 17 253],[ 11.08724832 165.91275168] ; [ 16.91275168 253.08724832],0
