Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,49.751298,[148  25] ; [219 181],[110.80453752  62.19546248] ; [256.19546248 143.80453752],1
d5,1,0.066814,3.359611,[147  27] ; [312  89],[138.8973913  35.1026087] ; [320.1026087  80.8973913],0
a4,1,0.069853,3.286477,[90 86] ; [171 227],[80.02787456 95.97212544] ; [180.97212544 217.02787456],0
a2,1,0.076497,3.137807,[ 52 124] ; [ 91 311],[ 43.5432526 132.4567474] ; [ 99.4567474 302.5432526],0
d3,1,0.091447,2.848714,[123  52] ; [252 148],[114.13043478  60.86956522] ; [260.86956522 139.13043478],0
b3,1,0.093038,2.821011,[56 59] ; [100 154],[48.61788618 66.38211382] ; [107.38211382 146.61788618],0
b2,1,0.093038,2.821011,[56 59] ; [100 154],[48.61788618 66.38211382] ; [107.38211382 146.61788618],0
p11,1,0.113329,2.507177,[146  30] ; [310  92],[138.85121107  37.14878893] ; [317.14878893  84.85121107],0
d2,1,0.13838,2.195886,[96 77] ; [195 205],[87.85863874 85.14136126] ; [203.14136126 196.85863874],0
r3,1,0.183935,1.765539,[165  10] ; [365  36],[161.02430556  13.97569444] ; [368.97569444  32.02430556],0
a8,1,0.313633,1.015314,[ 31 129] ; [ 57 304],[ 27.02495202 132.97504798] ; [ 60.97504798 300.02495202],0
b1,1,0.438087,0.601288,[77 99] ; [162 240],[ 72.77508651 103.22491349] ; [166.22491349 235.77508651],0
s1,1,0.458714,0.549031,[  4 167] ; [ 14 383],[  5.41901408 165.58098592] ; [ 12.58098592 384.41901408],0
a1,1,0.526935,0.4003,[ 12 164] ; [ 22 380],[ 10.35294118 165.64705882] ; [ 23.64705882 378.35294118],0
n3,1,0.567543,0.326812,[23 10] ; [61 34],[21.65625 11.34375] ; [62.34375 32.65625],0
b4,1,0.583662,0.300352,[105  71] ; [230 172],[102.00692042  73.99307958] ; [232.99307958 169.00692042],0
a7,1,0.763811,0.090289,[120  55] ; [280 121],[121.52777778  53.47222222] ; [278.47222222 122.52777778],0
a6,1,0.833847,0.044004,[120  54] ; [273 128],[118.92521739  55.07478261] ; [274.07478261 126.92521739],0
u2,1,0.859743,0.031223,[17 14] ; [69 61],[16.55900621 14.44099379] ; [69.44099379 60.55900621],0
u4,1,0.943769,0.004975,[  5 171] ; [ 11 391],[  4.87197232 171.12802768] ; [ 11.12802768 390.87197232],0
