Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,32.487062,[59 11] ; [70 90],[39.26086957 30.73913043] ; [89.73913043 70.26086957],1
p8,1,3e-06,22.116336,[45 24] ; [ 52 111],[28.84913793 40.15086207] ; [68.15086207 94.84913793],1
s8,1,4e-06,21.249263,[45 24] ; [ 53 110],[29.14655172 39.85344828] ; [68.85344828 94.14655172],1
s7,1,0.000121,14.776783,[43 25] ; [ 55 100],[29.88340807 38.11659193] ; [68.11659193 86.88340807],1
s6,1,0.000122,14.763253,[49 17] ; [75 87],[35.89473684 30.10526316] ; [88.10526316 73.89473684],1
p4,1,0.000166,14.18103,[48 22] ; [67 94],[34.84848485 35.15151515] ; [80.15151515 80.84848485],1
n4,1,0.002242,9.340086,[62  8] ; [113  49],[52.80172414 17.19827586] ; [122.19827586  39.80172414],0
p9,1,0.002243,9.339319,[61  8] ; [111  49],[51.82532751 17.17467249] ; [120.17467249  39.82532751],0
s2,1,0.003566,8.492406,[39 31] ; [ 57 105],[28.96551724 41.03448276] ; [67.03448276 94.96551724],0
a6,1,0.007111,7.244621,[19 51] ; [75 88],[28.24034335 41.75965665] ; [65.75965665 97.24034335],0
n5,1,0.007757,7.088748,[61  9] ; [114  47],[53.03030303 16.96969697] ; [121.96969697  39.03030303],0
p2,1,0.007826,7.072936,[59 11] ; [109  53],[50.68965517 19.31034483] ; [117.31034483  44.68965517],0
p11,1,0.008437,6.938216,[59 11] ; [110  53],[50.77253219 19.22746781] ; [118.22746781  44.77253219],0
d5,1,0.008469,6.931611,[55 14] ; [101  62],[46.39655172 22.60344828] ; [109.60344828  53.39655172],0
r2,1,0.00994,6.645634,[66  3] ; [133  27],[59.96069869  9.03930131] ; [139.03930131  20.96069869],0
r3,1,0.015355,5.875229,[66  4] ; [134  29],[60.08583691  9.91416309] ; [139.91416309  23.08583691],0
n6,1,0.016468,5.752194,[62  8] ; [120  41],[55.15151515 14.84848485] ; [126.84848485  34.15151515],0
v3,1,0.019177,5.485307,[34 36] ; [ 50 105],[26.13333333 43.86666667] ; [57.86666667 97.13333333],0
s5,1,0.026999,4.890883,[26 39] ; [ 40 119],[19.15178571 45.84821429] ; [ 46.84821429 112.15178571],0
