Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,65.401884,[ 7 38] ; [94 18],[28.94904459 16.05095541] ; [72.05095541 39.94904459],1
p2,1,2e-06,22.3311,[19 26] ; [91 22],[31.32911392 13.67088608] ; [78.67088608 34.32911392],1
r3,1,1e-05,19.581265,[25 20] ; [99 14],[35.3164557  9.6835443] ; [88.6835443 24.3164557],1
p11,1,1.3e-05,18.972406,[18 27] ; [87 27],[29.71698113 15.28301887] ; [75.28301887 38.71698113],1
r4,1,0.000265,13.303009,[12 33] ; [67 47],[22.35849057 22.64150943] ; [56.64150943 57.35849057],1
v4,1,0.000287,13.15386,[28 17] ; [99 14],[36.17088608  8.82911392] ; [90.82911392 22.17088608],1
n2,1,0.00069,11.517094,[10 12] ; [29  4],[15.6  6.4] ; [23.4  9.6],1
d2,1,0.010213,6.597434,[22 22] ; [32 81],[15.13375796 28.86624204] ; [38.86624204 74.13375796],0
b5,1,0.010796,6.498628,[21 24] ; [78 36],[28.01886792 16.98113208] ; [70.98113208 43.01886792],0
a7,1,0.016303,5.769889,[18 27] ; [69 44],[24.77848101 20.22151899] ; [62.22151899 50.77848101],0
r2,1,0.027682,4.847787,[27 17] ; [85 23],[32.42105263 11.57894737] ; [79.57894737 28.42105263],0
n6,1,0.029719,4.725477,[25 19] ; [85 29],[30.63291139 13.36708861] ; [79.36708861 34.63291139],0
s6,1,0.030912,4.657859,[14 31] ; [57 57],[20.09433962 24.90566038] ; [50.90566038 63.09433962],0
s2,1,0.045254,4.009161,[12 33] ; [50 64],[17.54716981 27.45283019] ; [44.45283019 69.54716981],0
n3,1,0.049067,3.873051,[11 11] ; [25  8],[14.4  7.6] ; [21.6 11.4],0
a8,1,0.059028,3.564478,[ 1 43] ; [13 95],[ 4.05263158 39.94736842] ; [ 9.94736842 98.05263158],0
s1,1,0.061666,3.492008,[ 5 40] ; [  4 110],[ 2.54716981 42.45283019] ; [  6.45283019 107.54716981],0
n5,1,0.062717,3.464047,[24 21] ; [78 35],[29.05063291 15.94936709] ; [72.94936709 40.05063291],0
p5,1,0.068317,3.322996,[ 1 43] ; [ 13 100],[ 3.92356688 40.07643312] ; [ 10.07643312 102.92356688],0
v1,1,0.068532,3.317838,[ 9 36] ; [38 71],[13.73376623 31.26623377] ; [33.26623377 75.73376623],0
p3,1,0.085069,2.965296,[12 32] ; [48 66],[16.70886076 27.29113924] ; [43.29113924 70.70886076],0
d4,1,0.116945,2.457763,[24 21] ; [76 38],[28.30188679 16.69811321] ; [71.69811321 42.30188679],0
s8,1,0.121143,2.402478,[ 7 38] ; [31 83],[10.75471698 34.24528302] ; [27.24528302 86.75471698],0
