Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,53.950726,[33 60] ; [272  88],[62.61589404 30.38410596] ; [242.38410596 117.61589404],1
n4,1,0.0,29.555666,[46 48] ; [280  82],[67.20175439 26.79824561] ; [258.79824561 103.20175439],1
r4,1,0.0,25.972229,[64 30] ; [323  39],[79.77631579 14.22368421] ; [307.22368421  54.77631579],1
p10,1,2e-06,22.400148,[53 39] ; [292  68],[70.22123894 21.77876106] ; [274.77876106  85.22123894],1
v4,1,1.1e-05,19.249032,[76 18] ; [342  19],[86.35604396  7.64395604] ; [331.64395604  29.35604396],1
p11,1,1.9e-05,18.28564,[54 40] ; [286  76],[70.0877193 23.9122807] ; [269.9122807  92.0877193],1
p9,1,2.6e-05,17.698346,[60 32] ; [303  55],[74.21333333 17.78666667] ; [288.78666667  69.21333333],1
p4,1,0.000151,14.363198,[35 58] ; [215 146],[51.21145374 41.78854626] ; [198.78854626 162.21145374],1
a5,1,0.000292,13.11917,[55 39] ; [279  83],[68.85087719 25.14912281] ; [265.14912281  96.85087719],1
r3,1,0.000385,12.602223,[78 15] ; [342  19],[86.03524229  6.96475771] ; [333.96475771  27.03524229],1
p2,1,0.000438,12.363251,[62 31] ; [300  61],[74.15418502 18.84581498] ; [287.84581498  73.15418502],1
r2,1,0.000686,11.527408,[77 15] ; [335  20],[84.79642058  7.20357942] ; [327.20357942  27.79642058],1
s6,1,0.000702,11.48361,[46 47] ; [244 113],[59.93333333 33.06666667] ; [230.06666667 126.93333333],1
p8,1,0.001091,10.666362,[30 62] ; [186 174],[43.96460177 48.03539823] ; [172.03539823 187.96460177],0
s8,1,0.008683,6.886925,[23 71] ; [141 220],[33.88131868 60.11868132] ; [130.11868132 230.88131868],0
u1,1,0.009755,6.679151,[ 8 86] ; [ 72 290],[16.49122807 77.50877193] ; [ 63.50877193 298.49122807],0
b1,1,0.01043,6.559933,[49 45] ; [136 226],[38.13596491 55.86403509] ; [146.86403509 215.13596491],0
p6,1,0.010991,6.466765,[21 67] ; [138 222],[31.23214286 56.76785714] ; [127.76785714 232.23214286],0
r1,1,0.020144,5.399372,[64 29] ; [289  72],[72.31057269 20.68942731] ; [280.68942731  80.31057269],0
s7,1,0.024795,5.038129,[27 59] ; [157 194],[36.21052632 49.78947368] ; [147.78947368 203.21052632],0
d5,1,0.051873,3.779867,[74 20] ; [314  48],[79.98245614 14.01754386] ; [308.01754386  53.98245614],0
b3,1,0.067076,3.353168,[16 42] ; [ 86 125],[21.99256506 36.00743494] ; [ 80.00743494 130.99256506],0
b2,1,0.067076,3.353168,[16 42] ; [ 86 125],[21.99256506 36.00743494] ; [ 80.00743494 130.99256506],0
p7,1,0.070203,3.278268,[43 44] ; [214 142],[50.4717833 36.5282167] ; [206.5282167 149.4717833],0
p3,1,0.07208,3.235008,[33 60] ; [166 196],[40.67472527 52.32527473] ; [158.32527473 203.67472527],0
d1,1,0.0739,3.194209,[53 41] ; [240 122],[60.39912281 33.60087719] ; [232.60087719 129.39912281],0
s5,1,0.081102,3.042673,[23 66] ; [124 224],[29.9382151 59.0617849] ; [117.0617849 230.9382151],0
s2,1,0.081259,3.039535,[37 57] ; [178 182],[44.5154185 49.4845815] ; [170.4845815 189.5154185],0
a1,1,0.127277,2.32541,[ 6 88] ; [ 11 351],[ 3.50438596 90.49561404] ; [ 13.49561404 348.50438596],0
p5,1,0.13873,2.191991,[ 4 90] ; [ 32 328],[ 7.45374449 86.54625551] ; [ 28.54625551 331.45374449],0
a4,1,0.165129,1.926617,[37 57] ; [171 190],[42.97142857 51.02857143] ; [165.02857143 195.97142857],0
p12,1,0.177149,1.821378,[ 2 90] ; [ 20 339],[ 4.48780488 87.51219512] ; [ 17.51219512 341.48780488],0
d2,1,0.212709,1.552891,[41 53] ; [183 177],[46.37885463 47.62114537] ; [177.62114537 182.37885463],0
u2,1,0.219334,1.508722,[18  9] ; [54 47],[15.1875 11.8125] ; [56.8125 44.1875],0
n3,1,0.219823,1.505524,[17 13] ; [58 26],[19.73684211 10.26315789] ; [55.26315789 28.73684211],0
v2,1,0.230127,1.440079,[33 58] ; [153 201],[38.03595506 52.96404494] ; [147.96404494 206.03595506],0
a8,1,0.256441,1.28787,[ 8 80] ; [ 46 292],[11.15492958 76.84507042] ; [ 42.84507042 295.15492958],0
v1,1,0.311723,1.02336,[35 56] ; [157 197],[39.26292135 51.73707865] ; [152.73707865 201.26292135],0
a2,1,0.342781,0.900004,[18 76] ; [ 86 276],[21.43859649 72.56140351] ; [ 82.56140351 279.43859649],0
u3,1,0.385137,0.754239,[18  9] ; [58 43],[16.03125 10.96875] ; [59.96875 41.03125],0
b5,1,0.435321,0.608585,[61 33] ; [219 143],[57.71929825 36.28070175] ; [222.28070175 139.71929825],0
s3,1,0.54274,0.370485,[53 40] ; [193 168],[50.39207048 42.60792952] ; [195.60792952 165.39207048],0
b4,1,0.56391,0.33298,[53 41] ; [216 146],[55.45175439 38.54824561] ; [213.54824561 148.45175439],0
s1,1,0.654285,0.200541,[ 2 90] ; [ 11 350],[ 2.6401766 89.3598234] ; [ 10.3598234 350.6401766],0
n2,1,0.673602,0.177417,[21 10] ; [61 24],[21.9137931  9.0862069] ; [60.0862069 24.9137931],0
a7,1,0.739838,0.110269,[68 26] ; [268  94],[69.26315789 24.73684211] ; [266.73684211  95.26315789],0
p1,1,0.789614,0.071188,[ 5 88] ; [ 22 338],[ 5.54304636 87.45695364] ; [ 21.45695364 338.54304636],0
