Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,30.835915,[114  16] ; [19 22],[101.11111111  28.88888889] ; [31.88888889  9.11111111],1
n6,1,0.000384,12.609384,[117  14] ; [27 14],[109.6744186  21.3255814] ; [34.3255814  6.6744186],1
a5,1,0.012224,6.278143,[100  31] ; [23 18],[93.68023256 37.31976744] ; [29.31976744 11.68023256],0
s7,1,0.017732,5.62239,[101  24] ; [25 15],[95.45454545 29.54545455] ; [30.54545455  9.45454545],0
s3,1,0.039057,4.258386,[99 29] ; [25 16],[93.91715976 34.08284024] ; [30.08284024 10.91715976],0
a2,1,0.044994,4.018875,[36 95] ; [ 5 36],[31.22674419 99.77325581] ; [ 9.77325581 31.22674419],0
p4,1,0.051812,3.78182,[67 63] ; [14 27],[61.57894737 68.42105263] ; [19.42105263 21.57894737],0
r2,1,0.055274,3.673796,[121   7] ; [35  6],[118.15384615   9.84615385] ; [37.84615385  3.15384615],0
p7,1,0.07219,3.232507,[78 47] ; [18 21],[73.17073171 51.82926829] ; [22.82926829 16.17073171],0
p6,1,0.099741,2.709675,[50 80] ; [10 31],[45.61403509 84.38596491] ; [14.38596491 26.61403509],0
v3,1,0.117775,2.446658,[57 70] ; [12 27],[52.78915663 74.21084337] ; [16.21084337 22.78915663],0
b3,1,0.151425,2.057837,[33 53] ; [ 6 20],[29.94642857 56.05357143] ; [ 9.05357143 16.94642857],0
b2,1,0.151425,2.057837,[33 53] ; [ 6 20],[29.94642857 56.05357143] ; [ 9.05357143 16.94642857],0
a3,1,0.155733,2.015177,[98 33] ; [26 15],[94.44186047 36.55813953] ; [29.55813953 11.44186047],0
d1,1,0.163947,1.937442,[80 51] ; [20 21],[76.1627907 54.8372093] ; [23.8372093 17.1627907],0
s2,1,0.25171,1.313786,[91 38] ; [25 16],[88.02352941 40.97647059] ; [27.97647059 13.02352941],0
u2,1,0.256918,1.285289,[21 12] ; [12  3],[22.6875 10.3125] ; [10.3125  4.6875],0
s5,1,0.273801,1.197603,[54 71] ; [13 26],[51.06707317 73.93292683] ; [15.93292683 23.06707317],0
v1,1,0.290441,1.117577,[73 55] ; [19 21],[70.0952381 57.9047619] ; [21.9047619 18.0952381],0
s4,1,0.298075,1.082786,[ 25 105] ; [11 30],[ 27.36842105 102.63157895] ; [ 8.63157895 32.36842105],0
n2,1,0.301588,1.06716,[29  6] ; [9 4],[27.70833333  7.29166667] ; [10.29166667  2.70833333],0
p12,1,0.302545,1.062943,[  9 122] ; [ 1 39],[  7.66081871 123.33918129] ; [ 2.33918129 37.66081871],0
a1,1,0.352987,0.862691,[  5 126] ; [ 3 38],[  6.09302326 124.90697674] ; [ 1.90697674 39.09302326],0
p1,1,0.357351,0.84718,[  8 123] ; [ 1 40],[  6.85465116 124.14534884] ; [ 2.14534884 38.85465116],0
b1,1,0.403631,0.697482,[51 80] ; [13 28],[48.74418605 82.25581395] ; [15.25581395 25.74418605],0
s6,1,0.404069,0.696183,[112  19] ; [32  8],[110.31578947  20.68421053] ; [33.68421053  6.31578947],0
p11,1,0.407524,0.686014,[101  30] ; [29 12],[99.01162791 31.98837209] ; [30.98837209 10.01162791],0
p10,1,0.42662,0.632008,[110  19] ; [32  8],[108.39053254  20.60946746] ; [33.60946746  6.39053254],0
d2,1,0.427614,0.629296,[70 61] ; [19 22],[67.78488372 63.21511628] ; [21.21511628 19.78488372],0
r1,1,0.45341,0.562113,[111  19] ; [33  8],[109.47368421  20.52631579] ; [34.52631579  6.47368421],0
a4,1,0.510766,0.432498,[62 69] ; [17 24],[60.16860465 70.83139535] ; [18.83139535 22.16860465],0
d5,1,0.528059,0.398125,[108  23] ; [32  9],[106.62790698  24.37209302] ; [33.37209302  7.62790698],0
d4,1,0.528059,0.398125,[108  23] ; [32  9],[106.62790698  24.37209302] ; [33.37209302  7.62790698],0
a8,1,0.528952,0.396405,[22 94] ; [ 9 29],[23.35064935 92.64935065] ; [ 7.64935065 30.35064935],0
p2,1,0.534855,0.385159,[102  29] ; [30 11],[100.53488372  30.46511628] ; [31.46511628  9.53488372],0
p5,1,0.56101,0.337958,[ 10 120] ; [ 2 38],[  9.17647059 120.82352941] ; [ 2.82352941 37.17647059],0
a7,1,0.565122,0.330913,[93 38] ; [31 10],[94.44186047 36.55813953] ; [29.55813953 11.44186047],0
p9,1,0.568279,0.32557,[112  18] ; [33  7],[110.88235294  19.11764706] ; [34.11764706  5.88235294],0
u1,1,0.587218,0.294709,[ 24 107] ; [ 6 35],[ 22.84883721 108.15116279] ; [ 7.15116279 33.84883721],0
v2,1,0.669592,0.18208,[71 55] ; [21 19],[69.8313253 56.1686747] ; [22.1686747 17.8313253],0
b4,1,0.695836,0.15284,[78 53] ; [23 18],[76.9244186 54.0755814] ; [24.0755814 16.9244186],0
n3,1,0.769646,0.085754,[22 12] ; [9 4],[22.42553191 11.57446809] ; [8.57446809 4.42553191],0
b5,1,0.782921,0.075908,[83 48] ; [25 16],[82.25581395 48.74418605] ; [25.74418605 15.25581395],0
p8,1,0.796997,0.06617,[56 72] ; [17 24],[55.28994083 72.71005917] ; [17.71005917 23.28994083],0
s1,1,0.810283,0.057629,[  4 122] ; [ 1 40],[  3.77245509 122.22754491] ; [ 1.22754491 39.77245509],0
n1,1,0.818281,0.052788,[14 19] ; [6 7],[14.34782609 18.65217391] ; [5.65217391 7.34782609],0
u3,1,0.83371,0.044077,[23 10] ; [10  5],[22.6875 10.3125] ; [10.3125  4.6875],0
a6,1,0.86359,0.029517,[85 46] ; [26 15],[84.54069767 46.45930233] ; [26.45930233 14.54069767],0
r3,1,0.907015,0.013643,[124   7] ; [39  2],[124.14534884   6.85465116] ; [38.85465116  2.14534884],0
v4,1,0.944638,0.004822,[124   6] ; [39  2],[123.91812865   6.08187135] ; [39.08187135  1.91812865],0
d3,1,0.950956,0.003783,[92 39] ; [29 12],[92.15697674 38.84302326] ; [28.84302326 12.15697674],0
r4,1,0.97497,0.000984,[118  13] ; [37  4],[118.05232558  12.94767442] ; [36.94767442  4.05232558],0
