Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,37.85191,[60  9] ; [ 6 21],[47.4375 21.5625] ; [18.5625  8.4375],1
d2,1,0.255098,1.295164,[29 39] ; [15 12],[31.49473684 36.50526316] ; [12.50526316 14.49473684],0
p3,1,0.268467,1.224562,[27 42] ; [ 7 19],[24.69473684 44.30526316] ; [ 9.30526316 16.69473684],0
p4,1,0.315653,1.006872,[29 40] ; [ 8 18],[26.87368421 42.12631579] ; [10.12631579 15.87368421],0
n2,1,0.319577,0.990676,[18  4] ; [8 4],[16.82352941  5.17647059] ; [9.17647059 2.82352941],0
p5,1,0.328242,0.955822,[ 2 66] ; [ 2 25],[ 2.86315789 65.13684211] ; [ 1.13684211 25.86315789],0
b1,1,0.339189,0.913495,[36 33] ; [17 10],[38.09375 30.90625] ; [14.90625 12.09375],0
n3,1,0.357527,0.846561,[10 10] ; [8 4],[11.25  8.75] ; [6.75 5.25],0
s8,1,0.358924,0.841653,[19 50] ; [ 5 22],[17.25 51.75] ; [ 6.75 20.25],0
p1,1,0.378943,0.774128,[ 4 64] ; [ 3 24],[ 5.01052632 62.98947368] ; [ 1.98947368 25.01052632],0
s2,1,0.379737,0.771554,[24 44] ; [ 7 20],[22.18947368 45.81052632] ; [ 8.81052632 18.18947368],0
s7,1,0.384375,0.756662,[23 40] ; [ 7 19],[21.23595506 41.76404494] ; [ 8.76404494 17.23595506],0
n1,1,0.458318,0.55,[ 9 13] ; [6 5],[10. 12.] ; [5. 6.],0
s3,1,0.464892,0.534092,[34 33] ; [11 15],[32.41935484 34.58064516] ; [12.58064516 13.41935484],0
a3,1,0.503561,0.447424,[50 18] ; [18  9],[48.67368421 19.32631579] ; [19.32631579  7.67368421],0
p7,1,0.535879,0.383231,[34 32] ; [12 15],[32.64516129 33.35483871] ; [13.35483871 13.64516129],0
b5,1,0.54236,0.371183,[43 26] ; [15 12],[41.6875 27.3125] ; [16.3125 10.6875],0
b4,1,0.586861,0.295274,[40 29] ; [14 13],[38.8125 30.1875] ; [15.1875 11.8125],0
d1,1,0.61758,0.249283,[32 37] ; [11 16],[30.90625 38.09375] ; [12.09375 14.90625],0
a4,1,0.654329,0.200486,[29 40] ; [10 17],[28.03125 40.96875] ; [10.96875 16.03125],0
b2,1,0.694036,0.154751,[11 28] ; [ 6 12],[11.63157895 27.36842105] ; [ 5.36842105 12.63157895],0
b3,1,0.694036,0.154751,[11 28] ; [ 6 12],[11.63157895 27.36842105] ; [ 5.36842105 12.63157895],0
s5,1,0.78441,0.074844,[12 53] ; [ 4 21],[11.55555556 53.44444444] ; [ 4.44444444 20.55555556],0
p12,1,0.832946,0.044489,[ 2 65] ; [ 1 25],[ 2.16129032 64.83870968] ; [ 0.83870968 25.16129032],0
a6,1,0.873011,0.025547,[44 24] ; [17 10],[43.66315789 24.33684211] ; [17.33684211  9.66315789],0
p9,1,0.87901,0.023172,[43 25] ; [16 10],[42.68085106 25.31914894] ; [16.31914894  9.68085106],0
a8,1,0.898994,0.016112,[10 53] ; [ 4 23],[ 9.8 53.2] ; [ 4.2 22.8],0
s4,1,0.967935,0.001616,[10 59] ; [ 4 23],[10.0625 58.9375] ; [ 3.9375 23.0625],0
a2,1,0.971004,0.001321,[13 56] ; [ 5 22],[12.9375 56.0625] ; [ 5.0625 21.9375],0
