Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,126.883351,[289 108] ; [ 2 70],[246.32622601 150.67377399] ; [44.67377399 27.32622601],1
d5,1,0.0,74.112709,[356  41] ; [35 37],[330.97441365  66.02558635] ; [60.02558635 11.97441365],1
d3,1,0.0,62.066924,[309  88] ; [23 49],[281.03198294 115.96801706] ; [50.96801706 21.03198294],1
d2,1,2e-06,22.942235,[215 181] ; [17 55],[196.30769231 199.69230769] ; [35.69230769 36.30769231],1
a4,1,4.9e-05,16.490075,[206 190] ; [18 52],[190.35193133 205.64806867] ; [33.64806867 36.35193133],1
u1,1,6.1e-05,16.086184,[ 93 304] ; [ 2 70],[ 80.41577825 316.58422175] ; [14.58422175 57.41577825],1
s5,1,0.00047,12.230299,[162 218] ; [14 55],[148.9532294 231.0467706] ; [27.0467706 41.9532294],1
a3,1,0.001087,10.673805,[306  89] ; [42 29],[294.97854077 100.02145923] ; [53.02145923 17.97854077],0
a2,1,0.002217,9.36064,[112 285] ; [ 8 64],[101.57782516 295.42217484] ; [18.42217484 53.57782516],0
a5,1,0.00587,7.589825,[313  84] ; [46 26],[303.8869936  93.1130064] ; [55.1130064 16.8869936],0
p2,1,0.009028,6.817246,[344  48] ; [54 17],[336.96760259  55.03239741] ; [61.03239741  9.96760259],0
s2,1,0.009146,6.794049,[226 167] ; [28 41],[216.06493506 176.93506494] ; [37.93506494 31.06493506],0
p1,1,0.009618,6.704311,[ 33 362] ; [13 58],[ 38.99141631 356.00858369] ; [ 7.00858369 63.99141631],0
n3,1,0.009648,6.698822,[47 26] ; [18  1],[51.57608696 21.42391304] ; [13.42391304  5.57608696],0
v2,1,0.01402,6.035573,[271 113] ; [39 31],[262.20264317 121.79735683] ; [47.79735683 22.20264317],0
p8,1,0.019993,5.412489,[232 155] ; [31 38],[223.20394737 163.79605263] ; [39.79605263 29.20394737],0
r3,1,0.020467,5.371593,[385  11] ; [66  6],[381.61538462  14.38461538] ; [69.38461538  2.61538462],0
p9,1,0.022589,5.199869,[350  40] ; [57 14],[344.31670282  45.68329718] ; [62.68329718  8.31670282],0
s8,1,0.023133,5.158461,[207 186] ; [27 44],[198.19396552 194.80603448] ; [35.80603448 35.19396552],0
p7,1,0.025356,4.999417,[268 114] ; [39 30],[260.03104213 121.96895787] ; [46.96895787 22.03104213],0
s1,1,0.027496,4.859379,[  9 382] ; [ 5 64],[ 11.9 379.1] ; [ 2.1 66.9],0
s6,1,0.032771,4.557706,[285 103] ; [42 27],[277.62800875 110.37199125] ; [49.37199125 19.62800875],0
p12,1,0.035945,4.399708,[ 42 348] ; [ 2 69],[ 37.22342733 352.77657267] ; [ 6.77657267 64.22342733],0
b2,1,0.037604,4.322856,[113 136] ; [14 34],[106.47474747 142.52525253] ; [20.52525253 27.47474747],0
b3,1,0.037604,4.322856,[113 136] ; [14 34],[106.47474747 142.52525253] ; [20.52525253 27.47474747],0
n2,1,0.062851,3.460505,[55 18] ; [18  1],[57.92391304 15.07608696] ; [15.07608696  3.92391304],0
p6,1,0.070167,3.279119,[170 212] ; [23 47],[163.11061947 218.88938053] ; [29.88938053 40.11061947],0
a6,1,0.070318,3.275589,[274 122] ; [42 30],[267.38461538 128.61538462] ; [48.61538462 23.38461538],0
u2,1,0.077168,3.123564,[55 34] ; [13 17],[50.85714286 38.14285714] ; [17.14285714 12.85714286],0
p3,1,0.088313,2.904855,[225 167] ; [33 38],[218.4362851 173.5637149] ; [39.5637149 31.4362851],0
s7,1,0.101967,2.674503,[204 173] ; [29 38],[197.84009009 179.15990991] ; [35.15990991 31.84009009],0
a1,1,0.105612,2.618683,[ 24 373] ; [ 1 71],[ 21.16204691 375.83795309] ; [ 3.83795309 68.16204691],0
p10,1,0.118116,2.442122,[334  56] ; [54 15],[329.67320261  60.32679739] ; [58.32679739 10.67320261],0
v3,1,0.128099,2.315389,[196 185] ; [30 42],[190.0794702 190.9205298] ; [35.9205298 36.0794702],0
p4,1,0.146169,2.111779,[262 131] ; [41 30],[256.63577586 136.36422414] ; [46.36422414 24.63577586],0
u3,1,0.215572,1.533605,[60 31] ; [16 14],[57.15702479 33.84297521] ; [18.84297521 11.15702479],0
b4,1,0.222611,1.487459,[240 157] ; [38 34],[235.32196162 161.67803838] ; [42.67803838 29.32196162],0
a7,1,0.341765,0.903798,[291 105] ; [49 23],[287.69230769 108.30769231] ; [52.30769231 19.69230769],0
u4,1,0.387008,0.748321,[ 13 384] ; [ 1 71],[ 11.85074627 385.14925373] ; [ 2.14925373 69.85074627],0
p11,1,0.445229,0.58277,[324  73] ; [56 16],[321.66311301  75.33688699] ; [58.33688699 13.66311301],0
s3,1,0.482835,0.492453,[226 167] ; [36 32],[223.35357918 169.64642082] ; [38.64642082 29.35357918],0
n6,1,0.507582,0.439048,[340  54] ; [60 12],[338.19742489  55.80257511] ; [61.80257511 10.19742489],0
r1,1,0.536948,0.381227,[335  61] ; [58 13],[333.25053533  62.74946467] ; [59.74946467 11.25053533],0
p5,1,0.634786,0.225626,[ 58 333] ; [ 9 62],[ 56.7034632 334.2965368] ; [10.2965368 60.7034632],0
b1,1,0.688526,0.160686,[150 247] ; [29 43],[151.52025586 245.47974414] ; [27.47974414 44.52025586],0
n4,1,0.742763,0.107713,[319  77] ; [56 15],[317.98715203  78.01284797] ; [57.01284797 13.98715203],0
a8,1,0.769669,0.085736,[ 55 300] ; [ 9 55],[ 54.22434368 300.77565632] ; [ 9.77565632 54.22434368],0
r2,1,0.817606,0.053188,[381  13] ; [70  2],[381.31759657  12.68240343] ; [69.68240343  2.31759657],0
r4,1,0.836406,0.042639,[372  25] ; [67  5],[371.60554371  25.39445629] ; [67.39445629  4.60554371],0
b5,1,0.842129,0.039669,[253 144] ; [45 27],[252.25159915 144.74840085] ; [45.74840085 26.25159915],0
n5,1,0.854272,0.033735,[319  76] ; [58 13],[319.56008584  75.43991416] ; [57.43991416 13.56008584],0
n1,1,0.866108,0.028427,[33 40] ; [ 9 10],[33.32608696 39.67391304] ; [ 8.67391304 10.32608696],0
s4,1,0.930495,0.007608,[ 59 332] ; [11 60],[ 59.24242424 331.75757576] ; [10.75757576 60.24242424],0
