Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,5e-06,20.662099,[11 44] ; [197 176],[26.72897196 28.27102804] ; [181.27102804 191.72897196],1
s3,1,1.4e-05,18.881136,[40 18] ; [345  40],[50.40632054  7.59367946] ; [334.59367946  50.40632054],1
s7,1,3.1e-05,17.331589,[26 30] ; [275  98],[39.29137529 16.70862471] ; [261.70862471 111.29137529],1
s8,1,0.0001,15.13926,[23 35] ; [256 131],[36.36404494 21.63595506] ; [242.63595506 144.36404494],1
d5,1,0.001581,9.981623,[39 18] ; [329  57],[47.34988713  9.65011287] ; [320.65011287  65.34988713],0
n6,1,0.001772,9.77218,[42 16] ; [338  47],[49.751693  8.248307] ; [330.248307  54.751693],0
p4,1,0.006203,7.490286,[28 29] ; [261 125],[37.18510158 19.81489842] ; [251.81489842 134.18510158],0
r1,1,0.007945,7.045799,[41 17] ; [328  59],[48.09438202  9.90561798] ; [320.90561798  66.09438202],0
r4,1,0.011192,6.43454,[50  8] ; [369  20],[54.36689038  3.63310962] ; [364.63310962  24.36689038],0
r3,1,0.017521,5.643388,[53  5] ; [377  10],[56.04494382  1.95505618] ; [373.95505618  13.04494382],0
p9,1,0.021102,5.31835,[45 12] ; [342  40],[50.24829157  6.75170843] ; [336.75170843  45.24829157],0
d1,1,0.024486,5.05989,[30 28] ; [260 129],[37.62863535 20.37136465] ; [252.37136465 136.62863535],0
p5,1,0.027806,4.840037,[ 2 53] ; [ 55 330],[ 7.125 47.875] ; [ 49.875 335.125],0
a2,1,0.028271,4.811493,[ 9 49] ; [114 275],[15.95973154 42.04026846] ; [107.04026846 281.95973154],0
a5,1,0.056351,3.64164,[38 20] ; [299  89],[43.82511211 14.17488789] ; [293.17488789  94.82511211],0
p8,1,0.0921,2.837284,[24 33] ; [207 176],[29.925 27.075] ; [201.075 181.925],0
a4,1,0.09314,2.819257,[22 36] ; [193 195],[27.95964126 30.04035874] ; [187.04035874 200.95964126],0
s4,1,0.1116,2.531422,[ 9 49] ; [ 96 287],[13.80952381 44.19047619] ; [ 91.19047619 291.80952381],0
d2,1,0.125224,2.350736,[25 33] ; [208 178],[30.43693694 27.56306306] ; [202.56306306 183.43693694],0
a3,1,0.128013,2.316433,[39 19] ; [296  91],[43.66292135 14.33707865] ; [291.33707865  95.66292135],0
