Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,74.698339,[ 2 68] ; [110  62],[32.39669421 37.60330579] ; [79.60330579 92.39669421],1
d4,1,0.0,57.932182,[27 42] ; [149  22],[50.6 18.4] ; [125.4  45.6],1
d3,1,0.0,34.235045,[20 50] ; [119  52],[40.37344398 29.62655602] ; [98.62655602 72.37344398],1
a7,1,0.0,27.547892,[29 41] ; [131  40],[46.47302905 23.52697095] ; [113.52697095  57.47302905],1
a3,1,1e-06,24.002617,[25 44] ; [121  51],[41.80082988 27.19917012] ; [104.19917012  67.80082988],1
a5,1,1e-06,23.473191,[23 47] ; [115  57],[39.91735537 30.08264463] ; [98.08264463 73.91735537],1
d2,1,3e-06,22.027599,[13 57] ; [87 82],[29.28870293 40.71129707] ; [70.71129707 98.28870293],1
a4,1,1.8e-05,18.382429,[10 60] ; [74 97],[24.39834025 45.60165975] ; [ 59.60165975 111.39834025],1
a2,1,5.5e-05,16.277159,[ 1 69] ; [ 39 133],[11.57024793 58.42975207] ; [ 28.42975207 143.57024793],1
a6,1,0.000314,12.985233,[32 38] ; [121  51],[44.25619835 25.74380165] ; [108.74380165  63.25619835],1
r2,1,0.001454,10.13599,[53 17] ; [154  15],[60.62761506  9.37238494] ; [146.37238494  22.62761506],0
p10,1,0.003726,8.412745,[34 35] ; [117  52],[43.77731092 25.22268908] ; [107.22268908  61.77731092],0
r4,1,0.004537,8.055446,[44 26] ; [138  34],[52.6446281 17.3553719] ; [129.3553719  42.6446281],0
r1,1,0.005437,7.728132,[37 33] ; [123  49],[46.28099174 23.71900826] ; [113.71900826  58.28099174],0
r3,1,0.009733,6.683144,[53 17] ; [151  19],[59.5 10.5] ; [144.5  25.5],0
s4,1,0.015831,5.821503,[19 51] ; [ 24 147],[12.48962656 57.51037344] ; [ 30.51037344 140.48962656],0
n6,1,0.017264,5.669341,[44 26] ; [133  38],[51.41078838 18.58921162] ; [125.58921162  45.41078838],0
u1,1,0.030316,4.691294,[ 3 67] ; [ 24 148],[ 7.80991736 62.19008264] ; [ 19.19008264 152.80991736],0
v2,1,0.037428,4.330809,[17 48] ; [67 97],[23.84279476 41.15720524] ; [ 60.15720524 103.84279476],0
s8,1,0.04174,4.145711,[11 58] ; [ 49 123],[17.17842324 51.82157676] ; [ 42.82157676 129.17842324],0
p6,1,0.064212,3.425107,[14 55] ; [ 19 151],[ 9.52719665 59.47280335] ; [ 23.47280335 146.52719665],0
p9,1,0.071443,3.249548,[39 28] ; [117  49],[44.8583691 22.1416309] ; [111.1416309  54.8583691],0
u3,1,0.081103,3.04265,[15 30] ; [26 25],[19.21875 25.78125] ; [21.78125 29.21875],0
v4,1,0.088393,2.903395,[54 15] ; [148  22],[58.31799163 10.68200837] ; [143.68200837  26.31799163],0
s6,1,0.098233,2.734001,[24 45] ; [79 91],[29.73640167 39.26359833] ; [73.26359833 96.73640167],0
p2,1,0.12318,2.376419,[38 32] ; [111  60],[43.2780083 26.7219917] ; [105.7219917  65.2780083],0
s7,1,0.126794,2.331327,[15 51] ; [ 54 110],[19.8 46.2] ; [ 49.2 114.8],0
b5,1,0.127115,2.32739,[34 36] ; [102  70],[39.33884298 30.66115702] ; [96.66115702 75.33884298],0
b4,1,0.196773,1.666167,[36 34] ; [104  68],[40.49586777 29.50413223] ; [99.50413223 72.49586777],0
u2,1,0.219958,1.504646,[16 29] ; [24 26],[18.94736842 26.05263158] ; [21.05263158 28.94736842],0
