Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,93.908025,[538  22] ; [13 13],[526.55290102  33.44709898] ; [24.44709898  1.55290102],1
r1,1,0.0,40.840547,[478  79] ; [10 16],[466.23670669  90.76329331] ; [21.76329331  4.23670669],1
v4,1,0.0,40.418842,[545  15] ; [19  7],[538.97610922  21.02389078] ; [25.02389078  0.97610922],1
a4,1,0.000432,12.387943,[260 297] ; [ 3 23],[251.27101201 305.72898799] ; [11.72898799 14.27101201],1
a3,1,0.003282,8.643617,[406 152] ; [12 14],[399.39041096 158.60958904] ; [18.60958904  7.39041096],0
d1,1,0.005242,7.794009,[347 213] ; [ 9 17],[340.20477816 219.79522184] ; [15.79522184 10.20477816],0
n6,1,0.011088,6.45108,[483  73] ; [18  8],[478.6185567  77.3814433] ; [22.3814433  3.6185567],0
d5,1,0.012994,6.169898,[468  89] ; [17  9],[463.37049743  93.62950257] ; [21.62950257  4.37049743],0
s7,1,0.016582,5.740043,[333 205] ; [ 9 15],[327.39501779 210.60498221] ; [14.60498221  9.39501779],0
a7,1,0.021899,5.253753,[414 144] ; [14 12],[408.94520548 149.05479452] ; [19.05479452  6.94520548],0
u1,1,0.030376,4.687895,[120 440] ; [ 1 25],[115.63139932 444.36860068] ; [ 5.36860068 20.63139932],0
a5,1,0.03428,4.480685,[425 134] ; [15 11],[420.44444444 138.55555556] ; [19.55555556  6.44444444],0
p5,1,0.038869,4.266597,[ 71 484] ; [ 7 19],[ 74.50946644 480.49053356] ; [ 3.49053356 22.50946644],0
v1,1,0.053777,3.719622,[313 230] ; [10 16],[308.24077329 234.75922671] ; [14.75922671 11.24077329],0
d2,1,0.054091,3.709897,[279 278] ; [ 8 18],[274.20068611 282.79931389] ; [12.79931389 13.20068611],0
s3,1,0.055215,3.675595,[394 158] ; [14 12],[389.64705882 162.35294118] ; [18.35294118  7.64705882],0
p11,1,0.082452,3.015896,[437 123] ; [24  2],[440.54607509 119.45392491] ; [20.45392491  5.54607509],0
b2,1,0.08609,2.945998,[129 208] ; [ 3 14],[125.66101695 211.33898305] ; [ 6.33898305 10.66101695],0
