Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,181.501628,[572   9] ; [27 22],[552.41111111  28.58888889] ; [46.58888889  2.41111111],1
r1,1,0.0,112.72197,[504  79] ; [15 39],[475.00313972 107.99686028] ; [43.99686028 10.00313972],1
r3,1,0.0,96.66928,[570  14] ; [34 17],[555.48976378  28.51023622] ; [48.51023622  2.48976378],1
v4,1,0.0,96.65199,[572  13] ; [36 17],[557.49216301  27.50783699] ; [50.50783699  2.49216301],1
p7,1,0.0,26.152434,[389 183] ; [17 35],[372.16666667 199.83333333] ; [33.83333333 18.16666667],1
a7,1,1e-06,24.039759,[432 151] ; [23 31],[416.42857143 166.57142857] ; [38.57142857 15.42857143],1
p10,1,1e-06,23.298617,[503  77] ; [32 20],[490.98101266  89.01898734] ; [44.01898734  7.98101266],1
s5,1,6.5e-05,15.954327,[211 348] ; [ 5 46],[197.94098361 361.05901639] ; [18.05901639 32.94098361],1
p9,1,0.000145,14.442011,[508  69] ; [36 16],[499.02702703  77.97297297] ; [44.97297297  7.02702703],1
s6,1,0.000179,14.037842,[409 160] ; [25 28],[397.0192926 171.9807074] ; [36.9807074 16.0192926],1
d3,1,0.001036,10.762703,[412 172] ; [27 28],[401.2143975 182.7856025] ; [37.7856025 17.2143975],0
p8,1,0.001103,10.646833,[328 243] ; [19 36],[316.51277955 254.48722045] ; [30.48722045 24.51277955],0
v1,1,0.001432,10.16417,[334 238] ; [18 33],[323.18459069 248.81540931] ; [28.81540931 22.18459069],0
p11,1,0.002169,9.400331,[490  95] ; [37 18],[481.7109375 103.2890625] ; [45.2890625  9.7109375],0
p2,1,0.002883,8.880249,[499  83] ; [38 16],[491.40566038  90.59433962] ; [45.59433962  8.40566038],0
d1,1,0.003002,8.806216,[374 211] ; [24 31],[363.796875 221.203125] ; [34.203125 20.796875],0
s8,1,0.003578,8.486349,[292 288] ; [16 38],[281.76656151 298.23343849] ; [26.23343849 27.76656151],0
p4,1,0.003773,8.389902,[383 197] ; [25 29],[373.24921136 206.75078864] ; [34.75078864 19.24921136],0
s2,1,0.00551,7.704025,[316 262] ; [18 34],[306.43174603 271.56825397] ; [27.56825397 24.43174603],0
d5,1,0.00557,7.68453,[490  94] ; [38 17],[482.55399061 101.44600939] ; [45.44600939  9.55399061],0
s3,1,0.005828,7.602875,[340 235] ; [20 31],[330.67092652 244.32907348] ; [29.32907348 21.67092652],0
d4,1,0.013462,6.107356,[488  95] ; [38 16],[481.40973312 101.59026688] ; [44.59026688  9.40973312],0
a5,1,0.016694,5.728246,[455 129] ; [35 20],[447.82472613 136.17527387] ; [42.17527387 12.82472613],0
p3,1,0.017892,5.606716,[324 258] ; [21 33],[315.70754717 266.29245283] ; [29.29245283 24.70754717],0
a3,1,0.018338,5.563599,[434 147] ; [33 22],[426.61477987 154.38522013] ; [40.38522013 14.61477987],0
u3,1,0.020014,5.410662,[84 67] ; [ 6 15],[79.01162791 71.98837209] ; [10.98837209 10.01162791],0
a8,1,0.023085,5.162095,[ 89 438] ; [ 2 45],[ 83.54878049 443.45121951] ; [ 7.45121951 39.54878049],0
a6,1,0.024941,5.02796,[404 179] ; [30 25],[396.5862069 186.4137931] ; [37.4137931 17.5862069],0
v3,1,0.051529,3.79101,[257 311] ; [17 37],[250.21221865 317.78778135] ; [23.78778135 30.21221865],0
v2,1,0.066062,3.378266,[335 230] ; [24 28],[328.7439222 236.2560778] ; [30.2560778 21.7439222],0
s7,1,0.07066,3.26761,[308 249] ; [21 29],[301.89950577 255.10049423] ; [27.10049423 22.89950577],0
a2,1,0.077208,3.122717,[160 425] ; [ 9 46],[154.4765625 430.5234375] ; [14.5234375 40.4765625],0
p6,1,0.08328,2.999701,[244 331] ; [16 37],[238.05732484 336.94267516] ; [21.94267516 31.05732484],0
b1,1,0.09966,2.710981,[221 364] ; [27 28],[226.6875 358.3125] ; [21.3125 33.6875],0
p12,1,0.130572,2.285694,[ 58 522] ; [ 2 52],[ 54.88958991 525.11041009] ; [ 5.11041009 48.88958991],0
u2,1,0.190673,1.712408,[80 70] ; [ 8 13],[77.19298246 72.80701754] ; [10.80701754 10.19298246],0
a1,1,0.191283,1.707706,[ 29 556] ; [ 5 50],[ 31.078125 553.921875] ; [ 2.921875 52.078125],0
u1,1,0.213111,1.550166,[127 458] ; [ 8 47],[123.3984375 461.6015625] ; [11.6015625 43.3984375],0
d2,1,0.250313,1.321558,[312 271] ; [24 29],[308. 275.] ; [28. 25.],0
p1,1,0.26788,1.227571,[ 57 524] ; [ 8 47],[ 59.37893082 521.62106918] ; [ 5.62106918 49.37893082],0
n5,1,0.322575,0.978478,[523  61] ; [46  8],[520.84012539  63.15987461] ; [48.15987461  5.84012539],0
b2,1,0.340006,0.910407,[153 225] ; [12 25],[150.28915663 227.71084337] ; [14.71084337 22.28915663],0
b3,1,0.340006,0.910407,[153 225] ; [12 25],[150.28915663 227.71084337] ; [14.71084337 22.28915663],0
s1,1,0.453562,0.561736,[ 20 556] ; [ 3 52],[ 20.99524564 555.00475436] ; [ 2.00475436 52.99524564],0
a4,1,0.486137,0.485066,[287 294] ; [24 30],[284.55275591 296.44724409] ; [26.44724409 27.55275591],0
b4,1,0.628771,0.233731,[342 243] ; [34 21],[343.6875 241.3125] ; [32.3125 22.6875],0
