Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,32.616201,[85  8] ; [37 34],[69.18292683 23.81707317] ; [52.81707317 18.18292683],1
b1,1,0.722711,0.12591,[47 47] ; [38 34],[48.13253012 45.86746988] ; [36.86746988 35.13253012],0
u4,1,0.723256,0.125395,[ 2 92] ; [ 1 71],[ 1.69879518 92.30120482] ; [ 1.30120482 70.69879518],0
u2,1,0.744383,0.106312,[17 23] ; [10 16],[16.36363636 23.63636364] ; [10.63636364 15.36363636],0
u1,1,0.745483,0.105366,[12 82] ; [ 8 64],[11.3253012 82.6746988] ; [ 8.6746988 63.3253012],0
a2,1,0.787551,0.072626,[18 76] ; [15 57],[18.68674699 75.31325301] ; [14.31325301 57.68674699],0
b4,1,0.817728,0.053115,[50 44] ; [37 35],[49.26506024 44.73493976] ; [37.73493976 34.26506024],0
p1,1,0.833124,0.044393,[ 7 87] ; [ 6 66],[ 7.36144578 86.63855422] ; [ 5.63855422 66.36144578],0
p12,1,0.849118,0.036193,[ 1 93] ; [ 1 71],[ 1.13253012 92.86746988] ; [ 0.86746988 71.13253012],0
d1,1,0.915232,0.01133,[41 53] ; [32 40],[41.3373494 52.6626506] ; [31.6626506 40.3373494],0
n4,1,0.956671,0.002952,[56 38] ; [42 29],[55.83030303 38.16969697] ; [42.16969697 28.83030303],0
n5,1,0.963959,0.002042,[56 37] ; [43 28],[56.1402439 36.8597561] ; [42.8597561 28.1402439],0
