Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,29.363188,[60  2] ; [15 15],[50.54347826 11.45652174] ; [24.45652174  5.54347826],1
r2,1,5.8e-05,16.157706,[60  2] ; [20 10],[53.91304348  8.08695652] ; [26.08695652  3.91304348],1
a4,1,0.001292,10.354547,[27 35] ; [ 3 27],[20.2173913 41.7826087] ; [ 9.7826087 20.2173913],0
r3,1,0.002486,9.150593,[59  3] ; [22  8],[54.58695652  7.41304348] ; [26.41304348  3.58695652],0
v4,1,0.002591,9.075406,[59  2] ; [23  7],[54.96703297  6.03296703] ; [27.03296703  2.96703297],0
p11,1,0.003009,8.801983,[41 21] ; [10 20],[34.36956522 27.63043478] ; [16.63043478 13.36956522],0
d1,1,0.01315,6.148804,[29 33] ; [ 6 24],[23.58695652 38.41304348] ; [11.41304348 18.58695652],0
a5,1,0.017867,5.609126,[39 23] ; [11 19],[33.69565217 28.30434783] ; [16.30434783 13.69565217],0
n4,1,0.019266,5.477203,[42 19] ; [13 17],[36.86813187 24.13186813] ; [18.13186813 11.86813187],0
a7,1,0.025204,5.009821,[42 20] ; [13 17],[37.06521739 24.93478261] ; [17.93478261 12.06521739],0
n5,1,0.03058,4.676365,[39 22] ; [12 18],[34.18681319 26.81318681] ; [16.81318681 13.18681319],0
d3,1,0.03058,4.676365,[39 22] ; [12 18],[34.18681319 26.81318681] ; [16.81318681 13.18681319],0
a8,1,0.032506,4.571605,[11 43] ; [ 1 29],[ 7.71428571 46.28571429] ; [ 4.28571429 25.71428571],0
b2,1,0.033053,4.543028,[11 24] ; [ 1 17],[ 7.9245283 27.0754717] ; [ 4.0754717 13.9245283],0
b3,1,0.033053,4.543028,[11 24] ; [ 1 17],[ 7.9245283 27.0754717] ; [ 4.0754717 13.9245283],0
d5,1,0.040855,4.182022,[42 19] ; [14 16],[37.53846154 23.46153846] ; [18.46153846 11.53846154],0
d4,1,0.076557,3.136521,[45 15] ; [17 13],[41.33333333 18.66666667] ; [20.66666667  9.33333333],0
v1,1,0.099861,2.707757,[26 36] ; [ 7 22],[22.48351648 39.51648352] ; [10.51648352 18.48351648],0
p3,1,0.104279,2.638844,[24 38] ; [17 13],[27.63043478 34.36956522] ; [13.36956522 16.63043478],0
n6,1,0.110727,2.54381,[44 17] ; [16 13],[40.66666667 20.33333333] ; [19.33333333  9.66666667],0
p2,1,0.140616,2.171205,[50 12] ; [20 10],[47.17391304 14.82608696] ; [22.82608696  7.17391304],0
s7,1,0.154162,2.030577,[21 38] ; [ 6 23],[18.10227273 40.89772727] ; [ 8.89772727 20.10227273],0
s2,1,0.154929,2.023041,[26 36] ; [ 8 22],[22.91304348 39.08695652] ; [11.08695652 18.91304348],0
n2,1,0.17346,1.852787,[17  3] ; [7 4],[15.48387097  4.51612903] ; [8.51612903 2.48387097],0
v2,1,0.175823,1.832579,[29 31] ; [10 20],[26. 34.] ; [13. 17.],0
s4,1,0.177944,1.814713,[ 6 55] ; [ 6 24],[ 8.04395604 52.95604396] ; [ 3.95604396 26.04395604],0
u3,1,0.178663,1.808707,[15 13] ; [ 6 12],[12.7826087 15.2173913] ; [8.2173913 9.7826087],0
s6,1,0.179712,1.8,[33 27] ; [12 18],[30. 30.] ; [15. 15.],0
v3,1,0.197517,1.660638,[18 42] ; [ 5 24],[15.50561798 44.49438202] ; [ 7.49438202 21.50561798],0
p6,1,0.205192,1.605029,[26 35] ; [ 8 20],[23.30337079 37.69662921] ; [10.69662921 17.30337079],0
s8,1,0.224727,1.47393,[17 43] ; [ 5 25],[14.66666667 45.33333333] ; [ 7.33333333 22.66666667],0
a3,1,0.231455,1.431898,[34 28] ; [12 17],[31.34065934 30.65934066] ; [14.65934066 14.34065934],0
a6,1,0.265674,1.238949,[36 25] ; [14 16],[33.51648352 27.48351648] ; [16.48351648 13.51648352],0
b4,1,0.304291,1.055293,[38 24] ; [15 15],[35.7173913 26.2826087] ; [17.2826087 12.7173913],0
b5,1,0.366185,0.816571,[45 17] ; [19 11],[43.13043478 18.86956522] ; [20.86956522  9.13043478],0
d2,1,0.402677,0.700319,[28 33] ; [11 19],[26.14285714 34.85714286] ; [12.85714286 17.14285714],0
s3,1,0.474994,0.510336,[37 25] ; [15 14],[35.42857143 26.57142857] ; [16.57142857 12.42857143],0
p1,1,0.525772,0.402556,[ 4 57] ; [ 1 29],[ 3.35164835 57.64835165] ; [ 1.64835165 28.35164835],0
p12,1,0.595794,0.281386,[ 1 61] ; [ 1 29],[ 1.34782609 60.65217391] ; [ 0.65217391 29.34782609],0
