Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.000129,14.657171,[13  5] ; [ 8 32],[ 6.51724138 11.48275862] ; [14.48275862 25.51724138],1
s6,1,0.00164,9.914226,[11  7] ; [ 8 33],[ 5.79661017 12.20338983] ; [13.20338983 27.79661017],0
p3,1,0.006955,7.284425,[ 8 10] ; [ 5 35],[ 4.03448276 13.96551724] ; [ 8.96551724 31.03448276],0
r3,1,0.008107,7.009742,[15  3] ; [19 22],[10.37288136  7.62711864] ; [23.62711864 17.37288136],0
s8,1,0.010493,6.54916,[ 6 12] ; [ 3 38],[ 2.74576271 15.25423729] ; [ 6.25423729 34.74576271],0
p8,1,0.014369,5.99225,[10  7] ; [10 30],[ 5.96491228 11.03508772] ; [14.03508772 25.96491228],0
a6,1,0.020521,5.366991,[12  6] ; [14 27],[ 7.93220339 10.06779661] ; [18.06779661 22.93220339],0
p4,1,0.020936,5.332134,[11  7] ; [12 29],[ 7.01694915 10.98305085] ; [15.98305085 25.01694915],0
n2,1,0.044136,4.051339,[5 1] ; [ 9 15],[2.8 3.2] ; [11.2 12.8],0
p7,1,0.05139,3.795524,[10  6] ; [14 27],[6.73684211 9.26315789] ; [17.26315789 23.73684211],0
p6,1,0.061154,3.505803,[ 6 12] ; [ 5 35],[ 3.4137931 14.5862069] ; [ 7.5862069 32.4137931],0
r1,1,0.066872,3.358188,[ 2 16] ; [14 27],[ 4.88135593 13.11864407] ; [11.11864407 29.88135593],0
s5,1,0.077055,3.125943,[ 6 11] ; [ 6 35],[ 3.51724138 13.48275862] ; [ 8.48275862 32.51724138],0
s4,1,0.100383,2.699446,[ 6 12] ; [ 6 35],[ 3.66101695 14.33898305] ; [ 8.33898305 32.66101695],0
u3,1,0.111349,2.534965,[7 4] ; [ 6 12],[4.93103448 6.06896552] ; [8.06896552 9.93103448],0
r2,1,0.113871,2.499663,[13  5] ; [20 20],[10.24137931  7.75862069] ; [22.75862069 17.24137931],0
a4,1,0.131172,2.278582,[ 2 16] ; [12 29],[ 4.27118644 13.72881356] ; [ 9.72881356 31.27118644],0
a3,1,0.18944,1.721971,[ 7 11] ; [23 17],[9.31034483 8.68965517] ; [20.68965517 19.31034483],0
v3,1,0.191902,1.702958,[ 1 16] ; [ 8 33],[ 2.63793103 14.36206897] ; [ 6.36206897 34.63793103],0
b3,1,0.207196,1.590909,[1 8] ; [ 7 14],[2.4 6.6] ; [ 5.6 15.4],0
b2,1,0.207196,1.590909,[1 8] ; [ 7 14],[2.4 6.6] ; [ 5.6 15.4],0
s7,1,0.217049,1.523774,[ 6 12] ; [ 7 31],[ 4.17857143 13.82142857] ; [ 8.82142857 29.17857143],0
p11,1,0.223443,1.482122,[11  7] ; [18 23],[8.84745763 9.15254237] ; [20.15254237 20.84745763],0
d1,1,0.256843,1.285692,[ 8 10] ; [12 29],[ 6.10169492 11.89830508] ; [13.89830508 27.10169492],0
v1,1,0.284297,1.146433,[ 8 10] ; [12 28],[ 6.20689655 11.79310345] ; [13.79310345 26.20689655],0
b4,1,0.317116,1.000803,[ 8 10] ; [24 17],[9.76271186 8.23728814] ; [22.23728814 18.76271186],0
d2,1,0.359715,0.838889,[ 4 14] ; [14 27],[ 5.49152542 12.50847458] ; [12.50847458 28.49152542],0
d4,1,0.359715,0.838889,[14  4] ; [27 14],[12.50847458  5.49152542] ; [28.49152542 12.50847458],0
p2,1,0.389226,0.741359,[12  5] ; [24 17],[10.55172414  6.44827586] ; [25.44827586 15.55172414],0
u2,1,0.410727,0.676695,[6 5] ; [ 7 11],[4.93103448 6.06896552] ; [8.06896552 9.93103448],0
p9,1,0.432554,0.615956,[11  7] ; [20 20],[9.62068966 8.37931034] ; [21.37931034 18.62068966],0
n5,1,0.510501,0.43304,[ 5 13] ; [15 26],[ 6.10169492 11.89830508] ; [13.89830508 27.10169492],0
a8,1,0.538393,0.378526,[ 1 16] ; [ 1 38],[ 0.60714286 16.39285714] ; [ 1.39285714 37.60714286],0
d3,1,0.541817,0.372182,[11  7] ; [21 19],[9.93103448 8.06896552] ; [22.06896552 17.93103448],0
a1,1,0.542472,0.370977,[ 1 17] ; [ 1 40],[ 0.61016949 17.38983051] ; [ 1.38983051 39.61016949],0
s1,1,0.593736,0.284548,[ 1 17] ; [ 4 37],[ 1.52542373 16.47457627] ; [ 3.47457627 37.52542373],0
p10,1,0.597181,0.279268,[10  7] ; [21 20],[9.0862069 7.9137931] ; [21.9137931 19.0862069],0
b1,1,0.665112,0.187373,[9 9] ; [23 18],[9.76271186 8.23728814] ; [22.23728814 18.76271186],0
n1,1,0.665984,0.186335,[1 5] ; [ 6 18],[1.4 4.6] ; [ 5.6 18.4],0
v4,1,0.682211,0.167647,[12  5] ; [26 14],[11.33333333  5.66666667] ; [26.66666667 13.33333333],0
d5,1,0.719721,0.12876,[11  7] ; [23 18],[10.37288136  7.62711864] ; [23.62711864 17.37288136],0
v2,1,0.791065,0.070187,[ 6 11] ; [13 28],[ 5.56896552 11.43103448] ; [13.43103448 27.56896552],0
a7,1,0.852948,0.034358,[11  7] ; [24 17],[10.6779661  7.3220339] ; [24.3220339 16.6779661],0
a5,1,0.852948,0.034358,[ 7 11] ; [17 24],[ 7.3220339 10.6779661] ; [16.6779661 24.3220339],0
p5,1,0.89144,0.018627,[ 1 16] ; [ 2 38],[ 0.89473684 16.10526316] ; [ 2.10526316 37.89473684],0
u1,1,0.913145,0.011897,[ 1 17] ; [ 2 39],[ 0.91525424 17.08474576] ; [ 2.08474576 38.91525424],0
n3,1,0.924393,0.009006,[3 3] ; [11 12],[2.89655172 3.10344828] ; [11.10344828 11.89655172],0
n6,1,0.931248,0.007443,[9 9] ; [20 21],[8.84745763 9.15254237] ; [20.15254237 20.84745763],0
b5,1,0.9692,0.001491,[10  8] ; [23 18],[10.06779661  7.93220339] ; [22.93220339 18.06779661],0
