Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.000281,13.194864,[ 2 15] ; [16  7],[7.65 9.35] ; [10.35 12.65],1
a7,1,0.025161,5.012788,[ 5 12] ; [15  8],[8.5 8.5] ; [11.5 11.5],0
d3,1,0.025763,4.971867,[ 3 14] ; [12 11],[ 6.375 10.625] ; [ 8.625 14.375],0
a3,1,0.02709,4.885093,[ 4 12] ; [14  9],[7.38461538 8.61538462] ; [10.61538462 12.38461538],0
p2,1,0.061007,3.509798,[11  6] ; [ 8 15],[8.075 8.925] ; [10.925 12.075],0
b4,1,0.095825,2.773693,[10  7] ; [19  4],[12.325  4.675] ; [16.675  6.325],0
a4,1,0.096412,2.76392,[ 1 16] ; [ 6 17],[ 2.975 14.025] ; [ 4.025 18.975],0
u3,1,0.125249,2.350427,[ 1 12] ; [3 6],[ 2.36363636 10.63636364] ; [1.63636364 7.36363636],0
d2,1,0.142724,2.148338,[ 3 14] ; [ 9 14],[ 5.1 11.9] ; [ 6.9 16.1],0
a5,1,0.149979,2.072462,[ 5 12] ; [12 11],[7.225 9.775] ; [ 9.775 13.225],0
p10,1,0.194916,1.680067,[ 5 11] ; [12 11],[6.97435897 9.02564103] ; [10.02564103 12.97435897],0
n5,1,0.239918,1.381074,[12  5] ; [12 11],[10.2  6.8] ; [13.8  9.2],0
v2,1,0.27377,1.197761,[ 3 13] ; [ 8 15],[ 4.51282051 11.48717949] ; [ 6.48717949 16.51282051],0
s2,1,0.276588,1.183778,[ 1 16] ; [ 4 19],[ 2.125 14.875] ; [ 2.875 20.125],0
r1,1,0.29769,1.084516,[ 4 13] ; [ 9 14],[ 5.525 11.475] ; [ 7.475 15.525],0
v4,1,0.337287,0.920716,[10  7] ; [10 13],[8.5 8.5] ; [11.5 11.5],0
u2,1,0.342095,0.902564,[6 7] ; [6 3],[7.09090909 5.90909091] ; [4.90909091 4.09090909],0
a6,1,0.363654,0.825234,[ 5 12] ; [10 13],[ 6.375 10.625] ; [ 8.625 14.375],0
p8,1,0.368126,0.809981,[ 5 12] ; [ 4 19],[ 3.825 13.175] ; [ 5.175 17.825],0
p6,1,0.369288,0.806061,[ 2 14] ; [ 1 21],[ 1.26315789 14.73684211] ; [ 1.73684211 20.26315789],0
s3,1,0.376362,0.782551,[ 2 15] ; [ 5 17],[ 3.05128205 13.94871795] ; [ 3.94871795 18.05128205],0
s7,1,0.384206,0.7572,[ 2 14] ; [ 5 16],[ 3.02702703 12.97297297] ; [ 3.97297297 17.02702703],0
b1,1,0.428016,0.628201,[11  6] ; [12 11],[9.775 7.225] ; [13.225  9.775],0
n1,1,0.435488,0.608144,[3 8] ; [1 7],[2.31578947 8.68421053] ; [1.68421053 6.31578947],0
s6,1,0.442631,0.589453,[ 4 13] ; [ 8 15],[ 5.1 11.9] ; [ 6.9 16.1],0
p1,1,0.455481,0.556976,[ 1 16] ; [ 3 20],[ 1.7 15.3] ; [ 2.3 20.7],0
s1,1,0.455481,0.556976,[ 1 16] ; [ 3 20],[ 1.7 15.3] ; [ 2.3 20.7],0
n2,1,0.462527,0.539773,[6 5] ; [3 5],[5.21052632 5.78947368] ; [3.78947368 4.21052632],0
r3,1,0.571257,0.320584,[9 7] ; [15  8],[9.84615385 6.15384615] ; [14.15384615  8.84615385],0
s8,1,0.622251,0.242716,[ 2 15] ; [ 4 19],[ 2.55 14.45] ; [ 3.45 19.55],0
b3,1,0.629412,0.232859,[2 5] ; [ 7 11],[2.52 4.48] ; [ 6.48 11.52],0
b2,1,0.629412,0.232859,[2 5] ; [ 7 11],[2.52 4.48] ; [ 6.48 11.52],0
a8,1,0.635327,0.224905,[ 2 14] ; [ 4 18],[ 2.52631579 13.47368421] ; [ 3.47368421 18.52631579],0
n6,1,0.642767,0.215142,[9 8] ; [10 12],[8.28205128 8.71794872] ; [10.71794872 11.28205128],0
s4,1,0.686884,0.162479,[ 3 14] ; [ 3 20],[ 2.55 14.45] ; [ 3.45 19.55],0
p9,1,0.703225,0.145139,[7 9] ; [11 11],[7.57894737 8.42105263] ; [10.42105263 11.57894737],0
n3,1,0.728794,0.120222,[6 5] ; [5 3],[6.36842105 4.63157895] ; [4.63157895 3.36842105],0
a2,1,0.738422,0.111518,[ 1 16] ; [ 2 21],[ 1.275 15.725] ; [ 1.725 21.275],0
s5,1,0.738422,0.111518,[ 1 16] ; [ 2 21],[ 1.275 15.725] ; [ 1.725 21.275],0
a1,1,0.738422,0.111518,[ 1 16] ; [ 2 21],[ 1.275 15.725] ; [ 1.725 21.275],0
v1,1,0.749085,0.102302,[ 3 14] ; [ 5 18],[ 3.4 13.6] ; [ 4.6 18.4],0
b5,1,0.821963,0.050634,[9 8] ; [13 10],[9.35 7.65] ; [12.65 10.35],0
p5,1,0.825767,0.048459,[ 1 16] ; [ 1 22],[ 0.85 16.15] ; [ 1.15 21.85],0
p7,1,0.944356,0.004872,[ 5 12] ; [ 7 16],[ 5.1 11.9] ; [ 6.9 16.1],0
p11,1,0.961687,0.002308,[9 8] ; [12 11],[8.925 8.075] ; [12.075 10.925],0
n4,1,0.961687,0.002308,[9 8] ; [12 11],[8.925 8.075] ; [12.075 10.925],0
r4,1,0.98321,0.000443,[ 3 14] ; [ 4 19],[ 2.975 14.025] ; [ 4.025 18.975],0
