Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.000842,11.145991,[27 90] ; [27 29],[36.52023121 80.47976879] ; [17.47976879 38.52023121],1
b2,1,0.844867,0.038287,[24 46] ; [11 23],[23.55769231 46.44230769] ; [11.44230769 22.55769231],0
b3,1,0.844867,0.038287,[24 46] ; [11 23],[23.55769231 46.44230769] ; [11.44230769 22.55769231],0
p4,1,0.896104,0.017052,[51 66] ; [25 31],[51.39884393 65.60115607] ; [24.60115607 31.39884393],0
v3,1,0.925933,0.008642,[29 82] ; [14 41],[28.75301205 82.24698795] ; [14.24698795 40.75301205],0
d1,1,0.950549,0.003846,[57 60] ; [27 29],[56.80924855 60.19075145] ; [27.19075145 28.80924855],0
s2,1,0.956296,0.003003,[43 73] ; [21 35],[43.1627907 72.8372093] ; [20.8372093 35.1627907],0
s1,1,0.95906,0.002635,[  4 113] ; [ 2 54],[  4.05780347 112.94219653] ; [ 1.94219653 54.05780347],0
s4,1,0.965907,0.001827,[ 17 100] ; [ 8 48],[ 16.90751445 100.09248555] ; [ 8.09248555 47.90751445],0
d5,1,0.96778,0.001632,[86 31] ; [41 15],[85.89017341 31.10982659] ; [41.10982659 14.89017341],0
d2,1,0.981247,0.000552,[42 75] ; [20 36],[41.93063584 75.06936416] ; [20.06936416 35.93063584],0
