Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a2,1,0.001636,9.918735,[101 368] ; [5 2],[104.44117647 364.55882353] ; [1.55882353 5.44117647],0
p12,1,0.003774,8.389506,[ 45 423] ; [3 4],[ 47.29263158 420.70736842] ; [0.70736842 6.29263158],0
p5,1,0.011514,6.38416,[ 54 413] ; [3 4],[ 56.15822785 410.84177215] ; [0.84177215 6.15822785],0
a4,1,0.016689,5.728805,[191 277] ; [6 1],[194.09684211 273.90315789] ; [2.90315789 4.09684211],0
d2,1,0.02665,4.913312,[204 262] ; [6 1],[206.89217759 259.10782241] ; [3.10782241 3.89217759],0
p3,1,0.046694,3.956391,[224 244] ; [6 1],[226.61052632 241.38947368] ; [3.38947368 3.61052632],0
s7,1,0.053144,3.739394,[220 230] ; [6 1],[222.53829322 227.46170678] ; [3.46170678 3.53829322],0
a1,1,0.058813,3.570534,[ 12 457] ; [1 6],[ 12.80882353 456.19117647] ; [0.19117647 6.80882353],0
s1,1,0.076231,3.143488,[ 13 450] ; [1 6],[ 13.79148936 449.20851064] ; [0.20851064 6.79148936],0
u1,1,0.077961,3.106914,[ 81 388] ; [3 4],[ 82.76470588 386.23529412] ; [1.23529412 5.76470588],0
p4,1,0.167392,1.906143,[279 186] ; [6 1],[280.77330508 184.22669492] ; [4.22669492 2.77330508],0
v3,1,0.171251,1.871958,[186 266] ; [3 1],[187.34210526 264.65789474] ; [1.65789474 2.34210526],0
p6,1,0.237361,1.396199,[165 299] ; [4 3],[166.48832272 297.51167728] ; [2.51167728 4.48832272],0
p2,1,0.248254,1.333101,[405  63] ; [5 2],[403.95789474  64.04210526] ; [6.04210526 0.95789474],0
v1,1,0.271851,1.207382,[254 204] ; [4 1],[255.21382289 202.78617711] ; [2.78617711 2.21382289],0
s6,1,0.35733,0.847256,[321 140] ; [6 1],[322.10897436 138.89102564] ; [4.89102564 2.10897436],0
a6,1,0.380237,0.769935,[330 138] ; [6 1],[331.04842105 136.95157895] ; [4.95157895 2.04842105],0
b4,1,0.387196,0.747731,[277 192] ; [3 4],[275.88235294 193.11764706] ; [4.11764706 2.88235294],0
p8,1,0.391079,0.735583,[255 207] ; [5 2],[256.11940299 205.88059701] ; [3.88059701 3.11940299],0
a5,1,0.448604,0.574177,[342 127] ; [6 1],[342.88235294 126.11764706] ; [5.11764706 1.88235294],0
n4,1,0.584797,0.298543,[361 108] ; [6 1],[361.60294118 107.39705882] ; [5.39705882 1.60294118],0
p1,1,0.644246,0.213232,[ 43 425] ; [1 6],[ 43.35157895 424.64842105] ; [0.64842105 6.35157895],0
p7,1,0.691052,0.157949,[293 162] ; [4 3],[292.5 162.5] ; [4.5 2.5],0
r1,1,0.729864,0.119237,[376  91] ; [6 1],[376.35864979  90.64135021] ; [5.64135021 1.35864979],0
s4,1,0.753582,0.098546,[ 88 376] ; [1 6],[ 87.67728238 376.32271762] ; [1.32271762 5.67728238],0
a7,1,0.762124,0.091623,[358 111] ; [5 2],[357.66176471 111.33823529] ; [5.33823529 1.66176471],0
b5,1,0.781675,0.076805,[292 177] ; [4 3],[291.64705882 177.35294118] ; [4.35294118 2.64705882],0
d5,1,0.844534,0.038454,[388  80] ; [6 1],[388.19368421  79.80631579] ; [5.80631579 1.19368421],0
s5,1,0.850051,0.035741,[162 289] ; [2 3],[162.20175439 288.79824561] ; [1.79824561 3.20175439],0
a8,1,0.91241,0.0121,[ 55 372] ; [1 6],[ 55.09677419 371.90322581] ; [0.90322581 6.09677419],0
d3,1,0.952798,0.003504,[339 129] ; [5 2],[338.93052632 129.06947368] ; [5.06947368 1.93052632],0
v2,1,0.988743,0.000199,[272 179] ; [3 2],[271.98464912 179.01535088] ; [3.01535088 1.98464912],0
