Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,5e-06,20.997034,[59 19] ; [17 32],[46.67716535 31.32283465] ; [29.32283465 19.67716535],1
n6,1,0.008272,6.973594,[57 20] ; [25 24],[50.11111111 26.88888889] ; [31.88888889 17.11111111],0
r3,1,0.016736,5.723828,[54 24] ; [43  6],[59.57480315 18.42519685] ; [37.42519685 11.57480315],0
a5,1,0.027745,4.843855,[52 26] ; [23 26],[46.06299213 31.93700787] ; [28.93700787 20.06299213],0
d4,1,0.066138,3.376364,[52 26] ; [40  9],[56.50393701 21.49606299] ; [35.49606299 13.50393701],0
a6,1,0.076557,3.136523,[46 32] ; [21 28],[41.1496063 36.8503937] ; [25.8503937 23.1496063],0
a3,1,0.086201,2.943918,[49 27] ; [24 25],[44.384 31.616] ; [28.616 20.384],0
p3,1,0.099031,2.721087,[27 51] ; [10 38],[22.9047619 55.0952381] ; [14.0952381 33.9047619],0
d5,1,0.103279,2.654161,[48 30] ; [37 12],[52.20472441 25.79527559] ; [32.79527559 16.20472441],0
s8,1,0.136184,2.220562,[24 54] ; [ 9 39],[20.42857143 57.57142857] ; [12.57142857 35.42857143],0
n1,1,0.169136,1.890586,[20 17] ; [ 7 13],[17.52631579 19.47368421] ; [ 9.47368421 10.52631579],0
b5,1,0.171514,1.869662,[43 35] ; [33 16],[46.67716535 31.32283465] ; [29.32283465 19.67716535],0
a2,1,0.173999,1.848151,[15 63] ; [ 5 44],[12.28346457 65.71653543] ; [ 7.71653543 41.28346457],0
u3,1,0.184247,1.763033,[11 18] ; [14 11],[13.42592593 15.57407407] ; [11.57407407 13.42592593],0
a8,1,0.200043,1.642063,[10 65] ; [ 3 46],[ 7.86290323 67.13709677] ; [ 5.13709677 43.86290323],0
p1,1,0.208502,1.581799,[ 8 70] ; [ 2 47],[ 6.14173228 71.85826772] ; [ 3.85826772 45.14173228],0
a1,1,0.208502,1.581799,[ 8 70] ; [ 2 47],[ 6.14173228 71.85826772] ; [ 3.85826772 45.14173228],0
s3,1,0.212258,1.555958,[36 41] ; [17 31],[32.648 44.352] ; [20.352 27.648],0
u2,1,0.238708,1.388208,[ 9 19] ; [12 13],[11.09433962 16.90566038] ; [ 9.90566038 15.09433962],0
p10,1,0.286432,1.136316,[42 35] ; [21 26],[39.12096774 37.87903226] ; [23.87903226 23.12096774],0
b1,1,0.297985,1.083189,[44 34] ; [23 26],[41.1496063 36.8503937] ; [25.8503937 23.1496063],0
d2,1,0.314831,1.010299,[38 38] ; [20 29],[35.264 40.736] ; [22.736 26.264],0
a4,1,0.344728,0.89277,[36 40] ; [19 30],[33.44 42.56] ; [21.56 27.44],0
r1,1,0.365339,0.819457,[43 35] ; [31 18],[45.4488189 32.5511811] ; [28.5511811 20.4488189],0
p9,1,0.381906,0.764557,[42 33] ; [22 24],[39.66942149 35.33057851] ; [24.33057851 21.66942149],0
s2,1,0.389096,0.741765,[25 53] ; [19 29],[27.23809524 50.76190476] ; [16.76190476 31.23809524],0
u1,1,0.414626,0.665498,[10 68] ; [ 4 45],[ 8.5984252 69.4015748] ; [ 5.4015748 43.5984252],0
r4,1,0.448978,0.573231,[49 29] ; [34 15],[50.97637795 27.02362205] ; [32.02362205 16.97637795],0
b3,1,0.481088,0.496396,[21 35] ; [ 8 19],[19.56626506 36.43373494] ; [ 9.43373494 17.56626506],0
b2,1,0.481088,0.496396,[21 35] ; [ 8 19],[19.56626506 36.43373494] ; [ 9.43373494 17.56626506],0
s4,1,0.504106,0.446281,[15 62] ; [12 37],[16.5 60.5] ; [10.5 38.5],0
d3,1,0.537095,0.380951,[37 41] ; [26 23],[38.69291339 39.30708661] ; [24.30708661 24.69291339],0
p7,1,0.570133,0.322459,[27 49] ; [15 34],[25.536 50.464] ; [16.464 32.536],0
v1,1,0.591844,0.287473,[26 51] ; [14 34],[24.64 52.36] ; [15.36 32.64],0
p4,1,0.608833,0.261878,[24 54] ; [13 36],[22.72440945 55.27559055] ; [14.27559055 34.72440945],0
v4,1,0.683522,0.166188,[58 20] ; [38 11],[58.96062992 19.03937008] ; [37.03937008 11.96062992],0
p11,1,0.694031,0.154757,[41 37] ; [24 25],[39.92125984 38.07874016] ; [25.07874016 23.92125984],0
r2,1,0.732496,0.116833,[62 15] ; [39  8],[62.71774194 14.28225806] ; [38.28225806  8.71774194],0
n2,1,0.791889,0.069621,[26 12] ; [13  7],[25.55172414 12.44827586] ; [13.44827586  6.55172414],0
v2,1,0.802191,0.062757,[29 47] ; [19 28],[29.65853659 46.34146341] ; [18.34146341 28.65853659],0
p6,1,0.803293,0.062045,[14 62] ; [ 8 40],[13.48387097 62.51612903] ; [ 8.51612903 39.48387097],0
u4,1,0.850075,0.03573,[ 2 76] ; [ 1 48],[ 1.84251969 76.15748031] ; [ 1.15748031 47.84251969],0
