Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,98.549356,[221  69] ; [ 5 54],[187.79369628 102.20630372] ; [38.20630372 20.79369628],1
d4,1,0.0,75.007309,[271  19] ; [30 29],[250.11461318  39.88538682] ; [50.88538682  8.11461318],1
d3,1,0.0,33.712941,[233  57] ; [26 33],[215.21489971  74.78510029] ; [43.78510029 15.21489971],1
d2,1,0.000269,13.271861,[159 131] ; [17 42],[146.24641834 143.75358166] ; [29.75358166 29.24641834],1
a4,1,0.000292,13.122701,[143 146] ; [14 45],[130.38218391 158.61781609] ; [26.61781609 32.38218391],1
a3,1,0.001218,10.46343,[217  72] ; [32 27],[206.78448276  82.21551724] ; [42.21551724 16.78448276],0
r1,1,0.002765,8.956561,[250  38] ; [42 17],[242.35158501  45.64841499] ; [49.64841499  9.35158501],0
u1,1,0.005962,7.561613,[ 58 232] ; [ 3 56],[ 50.68767908 239.31232092] ; [10.31232092 48.68767908],0
r3,1,0.006683,7.356346,[277  10] ; [52  7],[272.89884393  14.10115607] ; [56.10115607  2.89884393],0
r4,1,0.008352,6.956317,[271  19] ; [49 10],[265.9025788  24.0974212] ; [54.0974212  4.9025788],0
v4,1,0.00983,6.665445,[281   6] ; [53  5],[277.84927536   9.15072464] ; [56.15072464  1.84927536],0
v1,1,0.015685,5.837827,[187  97] ; [29 30],[178.84548105 105.15451895] ; [37.15451895 21.84548105],0
p1,1,0.017784,5.617295,[ 31 257] ; [13 46],[ 36.51873199 251.48126801] ; [ 7.48126801 51.51873199],0
a2,1,0.033935,4.497973,[ 71 219] ; [ 7 52],[ 64.81375358 225.18624642] ; [13.18624642 45.81375358],0
n4,1,0.039199,4.252207,[244  46] ; [43 16],[238.48137536  51.51862464] ; [48.51862464 10.48137536],0
p12,1,0.039821,4.225515,[ 31 259] ; [12 47],[ 35.73065903 254.26934097] ; [ 7.26934097 51.73065903],0
u3,1,0.049353,3.863309,[47 24] ; [12 15],[42.74489796 28.25510204] ; [16.25510204 10.74489796],0
a5,1,0.055082,3.679612,[234  56] ; [41 18],[228.51002865  61.48997135] ; [46.48997135 12.51002865],0
r2,1,0.07923,3.080622,[272  13] ; [52  6],[269.21282799  15.78717201] ; [54.78717201  3.21282799],0
b5,1,0.082963,3.005869,[151 139] ; [38 21],[157.0487106 132.9512894] ; [31.9512894 27.0487106],0
p2,1,0.098436,2.730697,[272  17] ; [52  7],[269.06896552  19.93103448] ; [54.93103448  4.06896552],0
p7,1,0.13221,2.266363,[251  37] ; [47 12],[247.3314121  40.6685879] ; [50.6685879  8.3314121],0
v2,1,0.161785,1.957459,[177 106] ; [30 27],[172.29705882 110.70294118] ; [34.70294118 22.29705882],0
s5,1,0.17547,1.835576,[116 161] ; [18 38],[111.46546547 165.53453453] ; [22.53453453 33.46546547],0
n5,1,0.201958,1.628156,[244  44] ; [46 13],[240.69164265  47.30835735] ; [49.30835735  9.69164265],0
p9,1,0.206279,1.597349,[261  28] ; [50  9],[258.27298851  30.72701149] ; [52.72701149  6.27298851],0
n2,1,0.260096,1.268245,[37  9] ; [5 3],[35.77777778 10.22222222] ; [6.22222222 1.77777778],0
a1,1,0.277069,1.18141,[ 21 269] ; [ 2 57],[ 19.11174785 270.88825215] ; [ 3.88825215 55.11174785],0
a8,1,0.282388,1.155559,[ 38 223] ; [ 5 50],[ 35.51582278 225.48417722] ; [ 7.48417722 47.51582278],0
p11,1,0.307917,1.03959,[255  35] ; [49 10],[252.60744986  37.39255014] ; [51.39255014  7.60744986],0
b4,1,0.332015,0.941024,[167 123] ; [38 21],[170.34383954 119.65616046] ; [34.65616046 24.34383954],0
s6,1,0.339146,0.913656,[208  71] ; [39 18],[205.09821429  73.90178571] ; [41.90178571 15.09821429],0
p10,1,0.535693,0.383581,[257  31] ; [51  8],[255.63112392  32.36887608] ; [52.36887608  6.63112392],0
a7,1,0.569939,0.322784,[216  73] ; [42 17],[214.25862069  74.74137931] ; [43.74137931 15.25862069],0
a6,1,0.570597,0.321685,[193  97] ; [37 22],[191.11747851  98.88252149] ; [38.88252149 20.11747851],0
p6,1,0.595817,0.281351,[167 121] ; [32 27],[165.16426513 122.83573487] ; [33.83573487 25.16426513],0
s8,1,0.609864,0.260372,[151 135] ; [29 30],[149.2173913 136.7826087] ; [30.7826087 28.2173913],0
s2,1,0.619709,0.246277,[152 133] ; [33 25],[153.71720117 131.28279883] ; [31.28279883 26.71720117],0
n3,1,0.641717,0.216503,[30 15] ; [6 2],[30.56603774 14.43396226] ; [5.43396226 2.56603774],0
v3,1,0.64368,0.213961,[130 150] ; [25 33],[128.40236686 151.59763314] ; [26.59763314 31.40236686],0
n1,1,0.646184,0.210745,[19 27] ; [4 4],[19.59259259 26.40740741] ; [3.40740741 4.59259259],0
s1,1,0.669559,0.182119,[  7 282] ; [ 2 57],[  7.47413793 281.52586207] ; [ 1.52586207 57.47413793],0
s7,1,0.742091,0.108298,[151 121] ; [33 24],[152.12158055 119.87841945] ; [31.87841945 25.12158055],0
n6,1,0.76238,0.09142,[253  33] ; [53  6],[253.66956522  32.33043478] ; [52.33043478  6.66956522],0
b2,1,0.84453,0.038456,[ 68 115] ; [14 22],[ 68.52054795 114.47945205] ; [13.47945205 22.52054795],0
b3,1,0.84453,0.038456,[ 68 115] ; [14 22],[ 68.52054795 114.47945205] ; [13.47945205 22.52054795],0
p3,1,0.852523,0.034559,[214  75] ; [43 16],[213.42816092  75.57183908] ; [43.57183908 15.42816092],0
u2,1,0.903965,0.014557,[45 28] ; [17 10],[45.26 27.74] ; [16.74 10.26],0
p5,1,0.911154,0.012451,[ 62 228] ; [13 46],[ 62.32091691 227.67908309] ; [12.67908309 46.32091691],0
u4,1,0.912186,0.012162,[  9 280] ; [ 2 57],[  9.13505747 279.86494253] ; [ 1.86494253 57.13505747],0
s3,1,0.941441,0.005396,[165 119] ; [34 24],[165.25146199 118.74853801] ; [33.74853801 24.25146199],0
b1,1,0.962086,0.00226,[117 173] ; [24 35],[117.16332378 172.83667622] ; [23.83667622 35.16332378],0
s4,1,0.997437,1e-05,[ 53 231] ; [11 48],[ 52.99125364 231.00874636] ; [11.00874636 47.99125364],0
