Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,1e-06,24.540556,[17 98] ; [27 26],[30.11904762 84.88095238] ; [13.88095238 39.11904762],1
s6,1,0.000972,10.880495,[42 72] ; [34 19],[51.88023952 62.11976048] ; [24.11976048 28.88023952],1
p7,1,0.001508,10.069258,[29 83] ; [27 26],[38.01212121 73.98787879] ; [17.98787879 35.01212121],0
p2,1,0.001961,9.585378,[53 62] ; [38 15],[62.29166667 52.70833333] ; [28.70833333 24.29166667],0
s3,1,0.008103,7.010519,[38 74] ; [29 23],[45.75609756 66.24390244] ; [21.24390244 30.75609756],0
u2,1,0.012637,6.219231,[22 22] ; [ 4 18],[17.33333333 26.66666667] ; [ 8.66666667 13.33333333],0
s2,1,0.01469,5.953277,[27 87] ; [22 30],[33.65060241 80.34939759] ; [15.34939759 36.65060241],0
r3,1,0.020047,5.407754,[82 31] ; [47  6],[87.81325301 25.18674699] ; [41.18674699 11.81325301],0
p8,1,0.028561,4.793855,[18 95] ; [16 36],[23.28484848 89.71515152] ; [10.71515152 41.28484848],0
d3,1,0.029977,4.710619,[57 57] ; [36 17],[63.48502994 50.51497006] ; [29.51497006 23.48502994],0
p5,1,0.055605,3.663854,[  2 113] ; [ 4 48],[  4.13173653 110.86826347] ; [ 1.86826347 50.13173653],0
v2,1,0.090452,2.86631,[36 75] ; [24 28],[40.85889571 70.14110429] ; [19.14110429 32.85889571],0
a5,1,0.101212,2.686343,[65 50] ; [37 16],[69.82142857 45.17857143] ; [32.17857143 20.82142857],0
s8,1,0.131891,2.270106,[17 97] ; [13 40],[20.47904192 93.52095808] ; [ 9.52095808 43.47904192],0
r4,1,0.151385,2.058242,[74 41] ; [40 13],[78.03571429 36.96428571] ; [35.96428571 17.03571429],0
a8,1,0.152704,2.045032,[15 88] ; [ 3 44],[12.36 90.64] ; [ 5.64 41.36],0
v4,1,0.158096,1.992342,[85 28] ; [45  8],[88.4939759 24.5060241] ; [41.5060241 11.4939759],0
d5,1,0.172386,1.862072,[74 40] ; [40 13],[77.82035928 36.17964072] ; [36.17964072 16.82035928],0
v3,1,0.197602,1.66001,[26 81] ; [18 35],[29.425 77.575] ; [14.575 38.425],0
a7,1,0.209011,1.578266,[63 50] ; [35 18],[66.71084337 46.28915663] ; [31.28915663 21.71084337],0
n6,1,0.232039,1.428317,[65 48] ; [35 17],[68.48484848 44.51515152] ; [31.51515152 20.48484848],0
s1,1,0.31184,1.022868,[  6 108] ; [ 5 48],[  7.50898204 106.49101796] ; [ 3.49101796 49.50898204],0
b3,1,0.319459,0.99116,[22 52] ; [ 7 27],[19.87037037 54.12962963] ; [ 9.12962963 24.87037037],0
b2,1,0.319459,0.99116,[22 52] ; [ 7 27],[19.87037037 54.12962963] ; [ 9.12962963 24.87037037],0
s4,1,0.335718,0.926714,[15 99] ; [10 43],[17.06586826 96.93413174] ; [ 7.93413174 45.06586826],0
n2,1,0.351458,0.868187,[27 23] ; [12  6],[28.67647059 21.32352941] ; [10.32352941  7.67647059],0
s7,1,0.35787,0.845355,[24 82] ; [15 36],[26.33121019 79.66878981] ; [12.66878981 38.33121019],0
