Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,38.282607,[152  10] ; [52 31],[134.88979592  27.11020408] ; [69.11020408 13.88979592],1
p9,1,0.0,37.775948,[132  30] ; [34 46],[111.12396694  50.87603306] ; [54.87603306 25.12396694],1
p10,1,0.0,32.214294,[121  39] ; [31 50],[100.91286307  59.08713693] ; [51.08713693 29.91286307],1
r4,1,0.0,29.141224,[141  22] ; [46 37],[123.90650407  39.09349593] ; [63.09349593 19.90650407],1
p2,1,0.0,28.412832,[133  28] ; [41 41],[115.28395062  45.71604938] ; [58.71604938 23.28395062],1
n6,1,3e-06,21.986448,[132  30] ; [44 39],[116.3755102  45.6244898] ; [59.6244898 23.3755102],1
v4,1,1.7e-05,18.476127,[150  12] ; [60 23],[138.85714286  23.14285714] ; [71.14285714 11.85714286],1
p4,1,0.000125,14.718792,[81 81] ; [20 62],[67.05737705 94.94262295] ; [33.94262295 48.05737705],1
p8,1,0.000485,12.172495,[77 85] ; [20 62],[64.40163934 97.59836066] ; [32.59836066 49.40163934],1
s6,1,0.00211,9.451043,[81 77] ; [25 57],[69.78333333 88.21666667] ; [36.21666667 45.78333333],0
b1,1,0.002217,9.36077,[ 59 104] ; [47 36],[70.23577236 92.76422764] ; [35.76422764 47.23577236],0
r1,1,0.003344,8.609388,[111  52] ; [40 42],[100.46122449  62.53877551] ; [50.53877551 31.46122449],0
a1,1,0.005421,7.733247,[  4 159] ; [ 9 74],[  8.61382114 154.38617886] ; [ 4.38617886 78.61382114],0
s8,1,0.006807,7.323319,[ 34 129] ; [ 6 76],[ 26.6122449 136.3877551] ; [13.3877551 68.6122449],0
p6,1,0.010954,6.472721,[ 45 116] ; [11 71],[ 37.10288066 123.89711934] ; [18.89711934 63.10288066],0
v3,1,0.018095,5.586917,[ 16 145] ; [17 64],[ 21.95454545 139.04545455] ; [11.04545455 69.95454545],0
n4,1,0.025286,5.004203,[112  51] ; [45 38],[104.02845528  58.97154472] ; [52.97154472 30.02845528],0
