Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.009359,6.752984,[38  9] ; [38 28],[31.61061947 15.38938053] ; [44.38938053 21.61061947],0
p6,1,0.014297,6.001115,[25 22] ; [20 46],[18.71681416 28.28318584] ; [26.28318584 39.71681416],0
s5,1,0.019103,5.49204,[ 8 35] ; [26 39],[13.53703704 29.46296296] ; [20.46296296 44.53703704],0
a2,1,0.019409,5.464289,[14 33] ; [ 8 58],[ 9.15044248 37.84955752] ; [12.84955752 53.15044248],0
r1,1,0.06837,3.321731,[39  8] ; [44 21],[34.83035714 12.16964286] ; [48.16964286 16.83035714],0
r4,1,0.068986,3.306991,[43  4] ; [52 14],[39.51327434  7.48672566] ; [55.48672566 10.51327434],0
s8,1,0.105735,2.616833,[22 25] ; [21 45],[17.88495575 29.11504425] ; [25.11504425 40.88495575],0
a5,1,0.160892,1.965825,[37 10] ; [44 22],[33.69026549 13.30973451] ; [47.30973451 18.69026549],0
d2,1,0.163326,1.943154,[24 23] ; [25 41],[20.38053097 26.61946903] ; [28.61946903 37.38053097],0
n3,1,0.169879,1.884007,[10  1] ; [16  7],[8.41176471 2.58823529] ; [17.58823529  5.41176471],0
u3,1,0.173101,1.855884,[11  7] ; [20  5],[12.97674419  5.02325581] ; [18.02325581  6.97674419],0
s4,1,0.179675,1.800307,[ 6 41] ; [15 51],[ 8.73451327 38.26548673] ; [12.26548673 53.73451327],0
a7,1,0.180897,1.790241,[38  9] ; [46 20],[34.9380531 12.0619469] ; [49.0619469 16.9380531],0
b5,1,0.196343,1.66937,[32 15] ; [37 29],[28.69911504 18.30088496] ; [40.30088496 25.69911504],0
p10,1,0.20271,1.622741,[35 12] ; [41 24],[31.89285714 15.10714286] ; [44.10714286 20.89285714],0
p9,1,0.231597,1.431025,[36 11] ; [43 22],[33.15178571 13.84821429] ; [45.84821429 19.15178571],0
p2,1,0.28204,1.157235,[40  7] ; [50 15],[37.76785714  9.23214286] ; [52.23214286 12.76785714],0
u1,1,0.321865,0.981353,[ 8 39] ; [ 7 59],[ 6.23893805 40.76106195] ; [ 8.76106195 57.23893805],0
v4,1,0.32325,0.975753,[45  2] ; [60  6],[43.67256637  3.32743363] ; [61.32743363  4.67256637],0
a6,1,0.329489,0.950906,[32 15] ; [39 27],[29.53097345 17.46902655] ; [41.46902655 24.53097345],0
b4,1,0.329489,0.950906,[32 15] ; [39 27],[29.53097345 17.46902655] ; [41.46902655 24.53097345],0
p7,1,0.331153,0.944385,[34 13] ; [42 24],[31.61061947 15.38938053] ; [44.38938053 21.61061947],0
b1,1,0.342497,0.901061,[22 25] ; [25 41],[19.54867257 27.45132743] ; [27.45132743 38.54867257],0
v1,1,0.364576,0.822067,[20 26] ; [22 41],[17.72477064 28.27522936] ; [24.27522936 38.72477064],0
p1,1,0.371643,0.798164,[ 7 40] ; [ 6 58],[ 5.5045045 41.4954955] ; [ 7.4954955 56.5045045],0
a8,1,0.385376,0.753481,[ 5 39] ; [ 4 57],[ 3.77142857 40.22857143] ; [ 5.22857143 55.77142857],0
v2,1,0.386989,0.748382,[25 21] ; [28 33],[22.78504673 23.21495327] ; [30.21495327 30.78504673],0
