Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.001344,10.280531,[45 20] ; [14 24],[37.23300971 27.76699029] ; [21.76699029 16.23300971],0
p9,1,0.001379,10.234069,[62  4] ; [27 11],[56.48076923  9.51923077] ; [32.51923077  5.48076923],0
p10,1,0.006851,7.311713,[56  9] ; [24 14],[50.48543689 14.51456311] ; [29.51456311  8.48543689],0
p2,1,0.008366,6.953386,[60  6] ; [27 11],[55.21153846 10.78846154] ; [31.78846154  6.21153846],0
a2,1,0.012612,6.22274,[28 38] ; [ 7 31],[22.21153846 43.78846154] ; [12.78846154 25.21153846],0
d2,1,0.017117,5.684318,[42 24] ; [15 23],[36.17307692 29.82692308] ; [20.82692308 17.17307692],0
d3,1,0.017751,5.620513,[50 16] ; [19 17],[44.64705882 21.35294118] ; [24.35294118 11.64705882],0
p3,1,0.023675,5.11825,[36 30] ; [12 26],[30.46153846 35.53846154] ; [17.53846154 20.46153846],0
u1,1,0.02574,4.973387,[24 42] ; [ 6 32],[19.03846154 46.96153846] ; [10.96153846 27.03846154],0
d5,1,0.031252,4.639091,[59  7] ; [27 10],[55.10679612 10.89320388] ; [30.89320388  6.10679612],0
a1,1,0.038592,4.278756,[ 1 65] ; [ 4 34],[ 3.17307692 62.82692308] ; [ 1.82692308 36.17307692],0
d1,1,0.04244,4.117578,[43 23] ; [17 21],[38.07692308 27.92307692] ; [21.92307692 16.07692308],0
a5,1,0.045521,3.99924,[52 14] ; [23 15],[47.59615385 18.40384615] ; [27.40384615 10.59615385],0
a7,1,0.068829,3.310734,[52 14] ; [23 14],[48.05825243 17.94174757] ; [26.94174757 10.05825243],0
p11,1,0.069529,3.294101,[48 18] ; [21 17],[43.78846154 22.21153846] ; [25.21153846 12.78846154],0
n2,1,0.091563,2.846677,[10 10] ; [11  3],[12.35294118  7.64705882] ; [8.64705882 5.35294118],0
n4,1,0.1071,2.596495,[57  9] ; [28 10],[53.94230769 12.05769231] ; [31.05769231  6.94230769],0
v4,1,0.205514,1.602751,[60  6] ; [37  1],[61.55769231  4.44230769] ; [35.44230769  2.55769231],0
s6,1,0.21739,1.52152,[48 17] ; [23 14],[45.24509804 19.75490196] ; [25.75490196 11.24509804],0
n6,1,0.224128,1.477744,[58  8] ; [30  8],[55.84615385 10.15384615] ; [32.15384615  5.84615385],0
b3,1,0.232126,1.427787,[27 19] ; [10 13],[24.66666667 21.33333333] ; [12.33333333 10.66666667],0
b2,1,0.232126,1.427787,[27 19] ; [10 13],[24.66666667 21.33333333] ; [12.33333333 10.66666667],0
n5,1,0.253825,1.302129,[48 17] ; [24 14],[45.4368932 19.5631068] ; [26.5631068 11.4368932],0
v1,1,0.285567,1.140402,[37 28] ; [17 20],[34.41176471 30.58823529] ; [19.58823529 17.41176471],0
a8,1,0.31528,1.008427,[ 7 51] ; [ 2 33],[ 5.61290323 52.38709677] ; [ 3.38709677 31.61290323],0
u3,1,0.350045,0.873294,[12  4] ; [7 5],[10.85714286  5.14285714] ; [8.14285714 3.85714286],0
p7,1,0.379375,0.772727,[46 20] ; [22 14],[44. 22.] ; [24. 12.],0
s7,1,0.407016,0.6875,[42 21] ; [21 15],[40.09090909 22.90909091] ; [22.90909091 13.09090909],0
n1,1,0.413645,0.668299,[ 9 11] ; [4 9],[ 7.87878788 12.12121212] ; [5.12121212 7.87878788],0
