Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1e-06,24.27611,[44 21] ; [35 82],[28.21428571 36.78571429] ; [50.78571429 66.21428571],1
s8,1,4e-06,21.466829,[38 27] ; [29 91],[23.54054054 41.45945946] ; [43.45945946 76.54054054],1
p8,1,4e-06,21.225658,[39 24] ; [32 87],[24.57692308 38.42307692] ; [46.42307692 72.57692308],1
s7,1,4.3e-05,16.735108,[38 24] ; [33 79],[25.29885057 36.70114943] ; [45.70114943 66.29885057],1
p7,1,0.000164,14.204449,[45 19] ; [48 69],[32.8839779 31.1160221] ; [60.1160221 56.8839779],1
s6,1,0.000687,11.523278,[41 24] ; [44 75],[30.02717391 34.97282609] ; [54.97282609 64.02717391],1
a5,1,0.000807,11.224511,[49 16] ; [60 60],[38.2972973 26.7027027] ; [70.7027027 49.2972973],1
n4,1,0.002113,9.448656,[56  9] ; [78 42],[47.08108108 17.91891892] ; [86.91891892 33.08108108],0
p2,1,0.005782,7.61701,[52 12] ; [73 46],[43.71584699 20.28415301] ; [81.28415301 37.71584699],0
s3,1,0.008415,6.942973,[38 26] ; [46 72],[29.53846154 34.46153846] ; [54.46153846 63.53846154],0
s2,1,0.009495,6.727188,[31 34] ; [34 85],[22.96195652 42.03804348] ; [42.03804348 76.96195652],0
v3,1,0.010174,6.604087,[29 33] ; [32 84],[21.24719101 40.75280899] ; [39.75280899 76.24719101],0
s4,1,0.012159,6.287472,[13 52] ; [  9 111],[ 7.72972973 57.27027027] ; [ 14.27027027 105.72972973],0
p10,1,0.014952,5.922071,[48 16] ; [67 51],[40.43956044 23.56043956] ; [74.56043956 43.43956044],0
n6,1,0.020882,5.336588,[54 11] ; [80 39],[47.33695652 17.66304348] ; [86.66304348 32.33695652],0
p6,1,0.021656,5.273209,[21 42] ; [21 95],[14.78212291 48.21787709] ; [27.21787709 88.78212291],0
r4,1,0.026162,4.945307,[51 14] ; [75 45],[44.27027027 20.72972973] ; [81.72972973 38.27027027],0
p12,1,0.035636,4.414436,[ 5 58] ; [  2 118],[ 2.40983607 60.59016393] ; [  4.59016393 115.40983607],0
p1,1,0.038251,4.293817,[ 7 57] ; [  4 116],[ 3.82608696 60.17391304] ; [  7.17391304 112.82608696],0
p5,1,0.041965,4.136612,[ 8 57] ; [  5 113],[ 4.61748634 60.38251366] ; [  8.38251366 109.61748634],0
r3,1,0.049221,3.867795,[58  7] ; [93 27],[53.05405405 11.94594595] ; [97.94594595 22.05405405],0
d1,1,0.05105,3.806617,[30 35] ; [38 82],[23.89189189 41.10810811] ; [44.10810811 75.89189189],0
d4,1,0.069231,3.301152,[47 18] ; [70 49],[41.33152174 23.66847826] ; [75.66847826 43.33152174],0
r1,1,0.0751,3.167881,[45 20] ; [67 53],[39.35135135 25.64864865] ; [72.64864865 47.35135135],0
d5,1,0.094279,2.799744,[45 20] ; [68 52],[39.7027027 25.2972973] ; [73.2972973 46.7027027],0
n2,1,0.097401,2.747585,[7 8] ; [35 15],[9.69230769 5.30769231] ; [32.30769231 17.69230769],0
u1,1,0.097412,2.747413,[ 5 60] ; [  3 117],[ 2.81081081 62.18918919] ; [  5.18918919 114.81081081],0
p9,1,0.106347,2.60768,[49 15] ; [76 41],[44.19889503 19.80110497] ; [80.80110497 36.19889503],0
p11,1,0.117033,2.456584,[50 15] ; [79 41],[45.32432432 19.67567568] ; [83.67567568 36.32432432],0
b1,1,0.177308,1.82004,[36 29] ; [54 66],[31.62162162 33.37837838] ; [58.37837838 61.62162162],0
d2,1,0.193385,1.691636,[31 34] ; [45 74],[26.84782609 38.15217391] ; [49.15217391 69.84782609],0
v2,1,0.208332,1.582979,[29 32] ; [43 71],[25.09714286 35.90285714] ; [46.90285714 67.09714286],0
a3,1,0.213812,1.545423,[45 20] ; [72 48],[41.10810811 23.89189189] ; [75.89189189 44.10810811],0
u4,1,0.248746,1.330334,[ 2 63] ; [  1 119],[ 1.05405405 63.94594595] ; [  1.94594595 118.05405405],0
a6,1,0.301996,1.065361,[30 35] ; [46 74],[26.7027027 38.2972973] ; [49.2972973 70.7027027],0
r2,1,0.332844,0.9378,[55  9] ; [93 23],[52.62222222 11.37777778] ; [95.37777778 20.62222222],0
d3,1,0.333456,0.935429,[28 37] ; [43 77],[24.94594595 40.05405405] ; [46.05405405 73.94594595],0
b4,1,0.359754,0.838751,[29 36] ; [62 58],[31.97297297 33.02702703] ; [59.02702703 60.97297297],0
n3,1,0.364423,0.822595,[11  4] ; [29 19],[9.52380952 5.47619048] ; [30.47619048 17.52380952],0
v1,1,0.459354,0.547469,[29 34] ; [48 71],[26.65384615 36.34615385] ; [50.34615385 68.65384615],0
a2,1,0.45976,0.546479,[ 5 60] ; [  6 114],[ 3.86486486 61.13513514] ; [  7.13513514 112.86486486],0
n1,1,0.490276,0.47592,[7 8] ; [18 31],[5.859375 9.140625] ; [19.140625 29.859375],0
v4,1,0.561545,0.337037,[55 10] ; [95 22],[53.57142857 11.42857143] ; [96.42857143 20.57142857],0
