Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,64.471536,[180  64] ; [173 244],[130.30559758 113.69440242] ; [222.69440242 194.30559758],1
s6,1,0.0,58.717019,[214  29] ; [248 167],[170.61702128  72.38297872] ; [291.38297872 123.61702128],1
p5,1,0.0,33.378708,[ 49 195] ; [ 23 392],[ 26.6585736 217.3414264] ; [ 45.3414264 369.6585736],1
s3,1,0.0,32.584732,[172  70] ; [200 215],[137.02283105 104.97716895] ; [234.97716895 180.02283105],1
s7,1,0.0,29.347627,[151  85] ; [167 233],[118. 118.] ; [200. 200.],1
s4,1,0.0,28.169687,[ 63 178] ; [ 43 373],[ 38.88280061 202.11719939] ; [ 67.11719939 348.88280061],1
s8,1,1e-06,23.91601,[143 102] ; [162 256],[112.70739065 132.29260935] ; [192.29260935 225.70739065],1
p3,1,5.7e-05,16.185659,[149  95] ; [188 231],[124.02413273 119.97586727] ; [212.97586727 206.02413273],1
p6,1,9.6e-05,15.221731,[115 125] ; [134 278],[ 91.65644172 148.34355828] ; [157.34355828 254.65644172],1
v1,1,0.000363,12.713169,[157  87] ; [204 204],[135.09815951 108.90184049] ; [225.90184049 182.09815951],1
p12,1,0.000694,11.504307,[ 31 212] ; [ 22 393],[ 19.57294833 223.42705167] ; [ 33.42705167 381.57294833],1
p10,1,0.001269,10.387019,[216  27] ; [328  87],[200.89969605  42.10030395] ; [343.10030395  71.89969605],0
p9,1,0.001322,10.311623,[220  20] ; [342  72],[206.23853211  33.76146789] ; [355.76146789  58.23853211],0
p1,1,0.002363,9.243818,[ 28 216] ; [ 21 395],[ 18.11515152 225.88484848] ; [ 30.88484848 385.11515152],0
p7,1,0.002802,8.931986,[174  62] ; [255 155],[156.7244582  79.2755418] ; [272.2755418 137.7244582],0
a5,1,0.002914,8.860301,[206  40] ; [309 110],[190.5112782  55.4887218] ; [324.4887218  94.5112782],0
p4,1,0.003957,8.303267,[167  75] ; [240 176],[149.68693009  92.31306991] ; [257.31306991 158.68693009],0
a7,1,0.003995,8.286137,[171  75] ; [332  86],[186.35240964  59.64759036] ; [316.64759036 101.35240964],0
n6,1,0.004888,7.920379,[220  23] ; [345  73],[207.70801815  35.29198185] ; [357.29198185  60.70801815],0
a3,1,0.00538,7.746967,[200  45] ; [301 117],[185.13574661  59.86425339] ; [315.86425339 102.13574661],0
r3,1,0.02914,4.759296,[238   7] ; [415   3],[241.30467572   3.69532428] ; [411.69532428   6.30467572],0
n2,1,0.031495,4.625776,[44  9] ; [57 29],[38.51079137 14.48920863] ; [62.48920863 23.51079137],0
a4,1,0.032047,4.595987,[133 113] ; [190 228],[119.66566265 126.33433735] ; [203.33433735 214.66566265],0
a1,1,0.032159,4.590014,[ 18 228] ; [ 15 404],[ 12.2075188 233.7924812] ; [ 20.7924812 398.2075188],0
a6,1,0.035762,4.408423,[160  85] ; [306 113],[171.94277108  73.05722892] ; [294.05722892 124.94277108],0
a2,1,0.043028,4.094304,[ 77 169] ; [101 318],[ 65.84661654 180.15338346] ; [112.15338346 306.84661654],0
u1,1,0.044252,4.046921,[ 62 184] ; [ 78 341],[ 51.78947368 194.21052632] ; [ 88.21052632 330.78947368],0
b5,1,0.049554,3.856495,[136 110] ; [264 155],[147.96992481  98.03007519] ; [252.03007519 166.96992481],0
n1,1,0.058387,3.582608,[26 26] ; [29 57],[20.72463768 31.27536232] ; [34.27536232 51.72463768],0
p8,1,0.058598,3.576635,[143  98] ; [213 199],[131.38744257 109.61255743] ; [224.61255743 187.38744257],0
n5,1,0.091755,2.843311,[191  53] ; [301 115],[181.89090909  62.10909091] ; [310.10909091 105.89090909],0
d2,1,0.176596,1.826036,[139 106] ; [215 204],[130.61746988 114.38253012] ; [223.38253012 195.61746988],0
v3,1,0.213453,1.547849,[107 134] ; [156 240],[ 99.50235479 141.49764521] ; [163.49764521 232.50235479],0
b2,1,0.239839,1.381539,[69 85] ; [ 96 151],[63.36658354 90.63341646] ; [101.63341646 145.36658354],0
b3,1,0.239839,1.381539,[69 85] ; [ 96 151],[63.36658354 90.63341646] ; [101.63341646 145.36658354],0
u4,1,0.244113,1.356681,[  4 242] ; [ 13 406],[  6.2887218 239.7112782] ; [ 10.7112782 408.2887218],0
d1,1,0.272641,1.203412,[179  67] ; [288 131],[172.75488722  73.24511278] ; [294.24511278 124.75488722],0
u2,1,0.285482,1.140809,[25 20] ; [75 41],[27.95031056 17.04968944] ; [72.04968944 43.95031056],0
d5,1,0.294345,1.099642,[221  25] ; [365  54],[216.77593985  29.22406015] ; [369.22406015  49.77593985],0
r2,1,0.317224,1.000358,[239   7] ; [408   7],[240.78971256   5.21028744] ; [406.21028744   8.78971256],0
s1,1,0.37864,0.775112,[  8 234] ; [  9 405],[  6.27134146 235.72865854] ; [ 10.72865854 403.27134146],0
p2,1,0.378673,0.775007,[211  33] ; [350  67],[207.08623298  36.91376702] ; [353.91376702  63.08623298],0
n3,1,0.385069,0.754456,[40 13] ; [59 27],[37.74820144 15.25179856] ; [61.25179856 24.74820144],0
v4,1,0.411668,0.67398,[241   5] ; [406  13],[239.34135338   6.65864662] ; [407.65864662  11.34135338],0
p11,1,0.428429,0.627079,[194  52] ; [341  78],[197.90977444  48.09022556] ; [337.09022556  81.90977444],0
b4,1,0.559213,0.341069,[153  93] ; [251 168],[149.44962406  96.55037594] ; [254.55037594 164.44962406],0
n4,1,0.566555,0.32848,[194  51] ; [323  95],[191.04826546  53.95173454] ; [325.95173454  92.04826546],0
a8,1,0.657072,0.1971,[ 30 194] ; [ 56 325],[ 31.84132231 192.15867769] ; [ 54.15867769 326.84132231],0
r1,1,0.702011,0.146388,[212  33] ; [366  52],[213.58974359  31.41025641] ; [364.41025641  53.58974359],0
d3,1,0.735718,0.113926,[191  55] ; [330  89],[192.73082707  53.26917293] ; [328.26917293  90.73082707],0
v2,1,0.774649,0.081968,[144  97] ; [235 166],[142.27258567  98.72741433] ; [236.72741433 164.27258567],0
u3,1,0.785094,0.074358,[30 16] ; [73 43],[29.24691358 16.75308642] ; [73.75308642 42.24691358],0
b1,1,0.965733,0.001846,[ 92 154] ; [156 263],[ 91.74135338 154.25864662] ; [156.25864662 262.74135338],0
