Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,174.850837,[18 64] ; [308  33],[63.19621749 18.80378251] ; [262.80378251  78.19621749],1
p11,1,0.0,48.234902,[42 41] ; [293  50],[65.26995305 17.73004695] ; [269.73004695  73.26995305],1
p2,1,0.0,38.751415,[47 36] ; [293  45],[67.03087886 15.96912114] ; [272.96912114  65.03087886],1
n6,1,0.0,31.439111,[46 35] ; [290  52],[64.34042553 16.65957447] ; [271.65957447  70.34042553],1
r3,1,0.0,25.622399,[66 16] ; [329  13],[76.39150943  5.60849057] ; [318.60849057  23.39150943],1
s8,1,2.4e-05,17.841833,[14 69] ; [143 199],[30.66117647 52.33882353] ; [126.33882353 215.66117647],1
s6,1,0.00012,14.785854,[31 52] ; [207 134],[46.58962264 36.41037736] ; [191.41037736 149.58962264],1
r4,1,0.000135,14.564991,[61 22] ; [307  36],[71.69953052 11.30046948] ; [296.30046948  46.69953052],1
n5,1,0.000175,14.08627,[47 35] ; [264  76],[60.43127962 21.56872038] ; [250.56872038  89.43127962],1
p6,1,0.000257,13.362607,[10 71] ; [111 227],[23.39140811 57.60859189] ; [ 97.60859189 240.39140811],1
b1,1,0.00066,11.598729,[48 35] ; [128 215],[34.29107981 48.70892019] ; [141.70892019 201.29107981],1
v4,1,0.000783,11.281438,[68 13] ; [325  18],[75.07783019  5.92216981] ; [317.92216981  25.07783019],1
p3,1,0.001501,10.077134,[25 56] ; [172 169],[37.81279621 43.18720379] ; [159.18720379 181.81279621],0
p7,1,0.001994,9.554866,[35 47] ; [206 129],[47.39088729 34.60911271] ; [193.60911271 141.39088729],0
v2,1,0.00223,9.349774,[33 49] ; [193 134],[45.31051345 36.68948655] ; [180.68948655 146.31051345],0
p4,1,0.003039,8.784185,[36 47] ; [209 132],[47.95990566 35.04009434] ; [197.04009434 143.95990566],0
s7,1,0.005301,7.773748,[22 55] ; [151 177],[32.89135802 44.10864198] ; [140.10864198 187.89135802],0
n3,1,0.012476,6.241877,[12 13] ; [59 20],[17.06730769  7.93269231] ; [53.93269231 25.06730769],0
b5,1,0.022945,5.172681,[42 41] ; [220 123],[51.04694836 31.95305164] ; [210.95305164 132.04694836],0
p8,1,0.023174,5.155399,[31 51] ; [174 162],[40.215311 41.784689] ; [164.784689 171.215311],0
