Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,36.597433,[62 39] ; [14 68],[41.94535519 59.05464481] ; [34.05464481 47.94535519],1
p6,1,1.1e-05,19.344861,[47 53] ; [13 68],[33.14917127 66.85082873] ; [26.85082873 54.14917127],1
p2,1,0.001397,10.20999,[90 12] ; [56 25],[81.37704918 20.62295082] ; [64.62295082 16.37704918],0
p8,1,0.001539,10.031334,[55 47] ; [24 55],[44.51933702 57.48066298] ; [34.48066298 44.51933702],0
d1,1,0.00403,8.270262,[64 38] ; [34 48],[54.32608696 47.67391304] ; [43.67391304 38.32608696],0
d3,1,0.006899,7.299165,[80 22] ; [48 32],[71.73626374 30.26373626] ; [56.26373626 23.73626374],0
p7,1,0.013076,6.15877,[69 31] ; [39 38],[61.01694915 38.98305085] ; [46.98305085 30.01694915],0
s6,1,0.015346,5.876294,[84 16] ; [55 25],[77.22222222 22.77777778] ; [61.77777778 18.22222222],0
a4,1,0.019842,5.42575,[51 51] ; [27 55],[43.23913043 58.76086957] ; [34.76086957 47.23913043],0
d5,1,0.031308,4.635974,[83 19] ; [54 26],[76.78021978 25.21978022] ; [60.21978022 19.78021978],0
a5,1,0.031774,4.610669,[75 27] ; [48 34],[68.18478261 33.81521739] ; [54.81521739 27.18478261],0
d4,1,0.035332,4.429052,[91 11] ; [63 18],[85.83606557 16.16393443] ; [68.16393443 12.83606557],0
p5,1,0.048325,3.898646,[12 90] ; [ 3 78],[ 8.36065574 93.63934426] ; [ 6.63934426 74.36065574],0
a8,1,0.054868,3.686097,[ 9 86] ; [15 61],[13.33333333 81.66666667] ; [10.66666667 65.33333333],0
s1,1,0.061875,3.486412,[ 4 96] ; [ 9 71],[ 7.22222222 92.77777778] ; [ 5.77777778 74.22222222],0
s5,1,0.065864,3.3832,[47 53] ; [26 52],[41.01123596 58.98876404] ; [31.98876404 46.01123596],0
p9,1,0.07111,3.2572,[86 15] ; [58 20],[81.25139665 19.74860335] ; [62.74860335 15.25139665],0
n5,1,0.072884,3.216849,[76 25] ; [51 30],[70.47802198 30.52197802] ; [56.52197802 24.47802198],0
n6,1,0.084629,2.973685,[85 16] ; [59 21],[80.35359116 20.64640884] ; [63.64640884 16.35359116],0
r4,1,0.096312,2.765579,[91 11] ; [66 16],[87.0326087 14.9673913] ; [69.9673913 12.0326087],0
