Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,30.064686,[70  7] ; [19 23],[57.58823529 19.41176471] ; [31.41176471 10.58823529],1
r4,1,1e-06,23.721251,[59 18] ; [13 29],[46.58823529 30.41176471] ; [25.41176471 16.58823529],1
p9,1,2.3e-05,17.913861,[57 20] ; [13 26],[46.46551724 30.53448276] ; [23.53448276 15.46551724],1
p10,1,9e-05,15.341991,[51 25] ; [12 29],[40.92307692 35.07692308] ; [22.07692308 18.92307692],1
p7,1,0.000102,15.106308,[49 27] ; [11 30],[38.97435897 37.02564103] ; [21.02564103 19.97435897],1
v2,1,0.000343,12.820449,[41 34] ; [ 8 32],[31.95652174 43.04347826] ; [17.04347826 22.95652174],1
a5,1,0.000952,10.918578,[50 27] ; [14 28],[41.41176471 35.58823529] ; [22.58823529 19.41176471],1
n6,1,0.001256,10.406615,[60 17] ; [20 21],[52.20338983 24.79661017] ; [27.79661017 13.20338983],0
n3,1,0.002184,9.387931,[21  4] ; [ 8 12],[16.11111111  8.88888889] ; [12.88888889  7.11111111],0
p2,1,0.002497,9.142431,[55 20] ; [19 23],[47.43589744 27.56410256] ; [26.56410256 15.43589744],0
r2,1,0.002945,8.841357,[67  9] ; [26 14],[60.93103448 15.06896552] ; [32.06896552  7.93103448],0
v4,1,0.003183,8.69974,[66 10] ; [26 15],[59.76068376 16.23931624] ; [32.23931624  8.76068376],0
r1,1,0.004874,7.925499,[50 27] ; [16 26],[42.70588235 34.29411765] ; [23.29411765 18.70588235],0
p4,1,0.006624,7.372118,[32 43] ; [ 7 33],[25.43478261 49.56521739] ; [13.56521739 26.43478261],0
v1,1,0.007014,7.26932,[36 40] ; [ 9 32],[29.23076923 46.76923077] ; [15.76923077 25.23076923],0
s5,1,0.00874,6.875122,[15 60] ; [ 1 40],[10.34482759 64.65517241] ; [ 5.65517241 35.34482759],0
d5,1,0.010151,6.608179,[50 27] ; [17 25],[43.35294118 33.64705882] ; [23.64705882 18.35294118],0
u2,1,0.013179,6.144945,[14  9] ; [ 5 16],[ 9.93181818 13.06818182] ; [ 9.06818182 11.93181818],0
p8,1,0.019842,5.425706,[31 45] ; [ 8 33],[25.33333333 50.66666667] ; [13.66666667 27.33333333],0
a4,1,0.034498,4.469842,[34 43] ; [10 31],[28.71186441 48.28813559] ; [15.28813559 25.71186441],0
d1,1,0.038733,4.272542,[33 44] ; [10 32],[27.82352941 49.17647059] ; [15.17647059 26.82352941],0
a1,1,0.039197,4.2523,[ 2 75] ; [ 5 37],[ 4.52941176 72.47058824] ; [ 2.47058824 39.52941176],0
p3,1,0.042055,4.132971,[26 50] ; [ 7 35],[21.25423729 54.74576271] ; [11.74576271 30.25423729],0
s8,1,0.052291,3.766435,[16 61] ; [ 3 39],[12.29411765 64.70588235] ; [ 6.70588235 35.29411765],0
d2,1,0.055672,3.661838,[40 36] ; [14 27],[35.07692308 40.92307692] ; [18.92307692 22.07692308],0
u3,1,0.057224,3.616071,[11 13] ; [ 4 17],[ 8. 16.] ; [ 7. 14.],0
a3,1,0.059591,3.548727,[53 24] ; [21 20],[48.28813559 28.71186441] ; [25.71186441 15.28813559],0
s1,1,0.098902,2.723161,[ 2 75] ; [ 4 38],[ 3.88235294 73.11764706] ; [ 2.11764706 39.88235294],0
b1,1,0.103592,2.649351,[32 45] ; [24 18],[36.23529412 40.76470588] ; [19.76470588 22.23529412],0
n2,1,0.121418,2.39893,[19  6] ; [12 10],[16.4893617  8.5106383] ; [14.5106383  7.4893617],0
s7,1,0.133253,2.254197,[19 54] ; [ 5 32],[15.92727273 57.07272727] ; [ 8.07272727 28.92727273],0
p1,1,0.162452,1.951252,[ 7 70] ; [ 1 41],[ 5.17647059 71.82352941] ; [ 2.82352941 39.17647059],0
d4,1,0.168939,1.892329,[53 24] ; [23 18],[49.59322034 27.40677966] ; [26.40677966 14.59322034],0
a8,1,0.169052,1.89133,[ 7 66] ; [ 1 38],[ 5.21428571 67.78571429] ; [ 2.78571429 36.21428571],0
p6,1,0.212637,1.553378,[14 60] ; [ 4 36],[11.68421053 62.31578947] ; [ 6.31578947 33.68421053],0
d3,1,0.321042,0.984696,[27 50] ; [11 31],[24.58823529 52.41176471] ; [13.41176471 28.58823529],0
n5,1,0.386506,0.749907,[53 23] ; [26 16],[50.88135593 25.11864407] ; [28.11864407 13.88135593],0
s2,1,0.451881,0.56593,[13 63] ; [ 5 37],[11.59322034 64.40677966] ; [ 6.40677966 35.59322034],0
a2,1,0.464687,0.534583,[ 4 73] ; [ 1 41],[ 3.23529412 73.76470588] ; [ 1.76470588 40.23529412],0
b3,1,0.487088,0.482952,[22 31] ; [12 12],[23.4025974 29.5974026] ; [10.5974026 13.4025974],0
b2,1,0.487088,0.482952,[22 31] ; [12 12],[23.4025974 29.5974026] ; [10.5974026 13.4025974],0
v3,1,0.501811,0.451104,[22 54] ; [ 9 30],[20.48695652 55.51304348] ; [10.51304348 28.48695652],0
s3,1,0.584015,0.299789,[21 55] ; [13 27],[22.27586207 53.72413793] ; [11.72413793 28.27586207],0
p12,1,0.667789,0.1842,[ 1 75] ; [ 1 41],[ 1.28813559 74.71186441] ; [ 0.71186441 41.28813559],0
a6,1,0.678857,0.171415,[30 47] ; [18 24],[31.05882353 45.94117647] ; [16.94117647 25.05882353],0
n1,1,0.686089,0.163352,[ 9 15] ; [ 7 15],[ 8.34782609 15.65217391] ; [ 7.65217391 14.34782609],0
b4,1,0.734751,0.114794,[41 36] ; [21 21],[40.11764706 36.88235294] ; [21.88235294 20.11764706],0
s4,1,0.744901,0.105866,[ 6 71] ; [ 4 38],[ 6.47058824 70.52941176] ; [ 3.52941176 38.47058824],0
u1,1,0.822003,0.050611,[ 3 74] ; [ 2 40],[ 3.23529412 73.76470588] ; [ 1.76470588 40.23529412],0
n4,1,0.830781,0.045668,[51 26] ; [27 15],[50.47058824 26.52941176] ; [27.52941176 14.47058824],0
b5,1,0.909621,0.012886,[34 43] ; [19 23],[34.29411765 42.70588235] ; [18.70588235 23.29411765],0
