Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,77.543776,[271  23] ; [40 39],[245.13136729  48.86863271] ; [65.86863271 13.13136729],1
n6,1,0.0,61.765157,[277  16] ; [48 30],[256.67115903  36.32884097] ; [68.32884097  9.67115903],1
p10,1,0.0,26.080824,[265  28] ; [52 25],[251.02972973  41.97027027] ; [65.97027027 11.02972973],1
s7,1,3e-05,17.439363,[165 108] ; [25 50],[149.05172414 123.94827586] ; [40.94827586 34.05172414],1
p9,1,4.6e-05,16.618418,[269  23] ; [59 19],[258.85405405  33.14594595] ; [69.14594595  8.85405405],1
v3,1,0.00013,14.638207,[149 135] ; [20 53],[134.44257703 149.55742297] ; [34.55742297 38.44257703],1
v1,1,0.000629,11.687954,[186 100] ; [32 42],[173.18888889 112.81111111] ; [44.81111111 29.18888889],1
d2,1,0.002498,9.142303,[160 133] ; [28 51],[148.07526882 144.92473118] ; [39.92473118 39.07526882],0
a3,1,0.003602,8.474192,[228  64] ; [49 30],[218.01617251  73.98382749] ; [58.98382749 20.01617251],0
a8,1,0.004035,8.268,[ 46 216] ; [ 3 70],[ 38.32238806 223.67761194] ; [10.67761194 62.32238806],0
p4,1,0.004045,8.263399,[241  53] ; [53 26],[231.73190349  62.26809651] ; [62.26809651 16.73190349],0
r4,1,0.005566,7.685654,[277  17] ; [67 12],[271.14209115  22.85790885] ; [72.85790885  6.14209115],0
u1,1,0.009286,6.766984,[ 69 225] ; [ 8 71],[ 60.69168901 233.30831099] ; [16.30831099 62.69168901],0
d5,1,0.009998,6.63522,[251  42] ; [58 21],[243.37903226  49.62096774] ; [65.62096774 13.37903226],0
p5,1,0.011784,6.343103,[ 62 229] ; [ 7 72],[ 54.26756757 236.73243243] ; [14.73243243 64.26756757],0
a4,1,0.01542,5.867826,[145 148] ; [27 52],[135.47311828 157.52688172] ; [36.52688172 42.47311828],0
p11,1,0.015673,5.839212,[250  44] ; [58 21],[242.76675603  51.23324397] ; [65.23324397 13.76675603],0
n1,1,0.026353,4.932692,[22 22] ; [ 2 11],[18.52631579 25.47368421] ; [5.47368421 7.52631579],0
s8,1,0.029657,4.729052,[158 133] ; [32 47],[149.43243243 141.56756757] ; [40.56756757 38.43243243],0
s5,1,0.036009,4.396663,[111 175] ; [19 55],[103.27777778 182.72222222] ; [26.72222222 47.27777778],0
p6,1,0.03721,4.340758,[138 154] ; [25 49],[130.04371585 161.95628415] ; [32.95628415 41.04371585],0
v2,1,0.043405,4.079577,[188  97] ; [40 35],[180.5 104.5] ; [47.5 27.5],0
s6,1,0.047271,3.935727,[201  86] ; [46 33],[193.68579235  93.31420765] ; [53.31420765 25.68579235],0
s2,1,0.047328,3.933689,[155 137] ; [32 47],[147.18059299 144.81940701] ; [39.81940701 39.18059299],0
b2,1,0.048177,3.9038,[ 92 106] ; [14 32],[ 86.01639344 111.98360656] ; [19.98360656 26.01639344],0
b3,1,0.048177,3.9038,[ 92 106] ; [14 32],[ 86.01639344 111.98360656] ; [19.98360656 26.01639344],0
d1,1,0.058083,3.591286,[187 107] ; [41 38],[179.71045576 114.28954424] ; [48.28954424 30.71045576],0
r3,1,0.087748,2.915217,[281  12] ; [72  7],[278.03494624  14.96505376] ; [74.96505376  4.03494624],0
p8,1,0.114316,2.493522,[193  97] ; [45 34],[187.04607046 102.95392954] ; [50.95392954 28.04607046],0
p12,1,0.129207,2.302006,[ 36 255] ; [ 5 74],[ 32.24594595 258.75405405] ; [ 8.75405405 70.24594595],0
s3,1,0.136334,2.218858,[168 124] ; [37 40],[162.22222222 129.77777778] ; [42.77777778 34.22222222],0
b4,1,0.161132,1.963574,[164 130] ; [51 28],[169.46380697 124.53619303] ; [45.53619303 33.46380697],0
n3,1,0.17867,1.808654,[33 11] ; [12  1],[34.73684211  9.26315789] ; [10.26315789  2.73684211],0
n2,1,0.185108,1.75613,[35  9] ; [8 5],[33.19298246 10.80701754] ; [9.80701754 3.19298246],0
r1,1,0.187133,1.740047,[241  52] ; [59 19],[236.92722372  56.07277628] ; [63.07277628 14.92722372],0
a2,1,0.189252,1.723427,[ 81 213] ; [16 63],[ 76.45576408 217.54423592] ; [20.54423592 58.45576408],0
