Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,51.808233,[30 51] ; [135  28],[54.77459016 26.22540984] ; [110.22540984  52.77459016],1
n6,1,4e-06,21.061248,[44 37] ; [133  29],[59. 22.] ; [118.  44.],1
a6,1,0.000546,11.952443,[36 45] ; [110  53],[48.46721311 32.53278689] ; [97.53278689 65.46721311],1
n1,1,0.000921,10.980142,[ 5 26] ; [27 24],[12.09756098 18.90243902] ; [19.90243902 31.09756098],1
a5,1,0.005916,7.575594,[41 40] ; [112  51],[50.79098361 30.20901639] ; [102.20901639  60.79098361],0
p9,1,0.021058,5.321986,[46 34] ; [115  44],[53.89121339 26.10878661] ; [107.10878661  51.89121339],0
p5,1,0.027253,4.874734,[ 2 79] ; [ 17 144],[ 6.35950413 74.64049587] ; [ 12.64049587 148.35950413],0
u1,1,0.041103,4.171768,[ 3 78] ; [ 19 144],[ 7.30327869 73.69672131] ; [ 14.69672131 148.30327869],0
v1,1,0.0416,4.151393,[18 62] ; [ 57 104],[24.89626556 55.10373444] ; [ 50.10373444 110.89626556],0
a2,1,0.057727,3.601515,[ 7 74] ; [ 29 134],[11.95081967 69.04918033] ; [ 24.04918033 138.95081967],0
u3,1,0.078243,3.101017,[21 16] ; [26 41],[16.72115385 20.27884615] ; [30.27884615 36.72115385],0
p10,1,0.104026,2.642706,[43 37] ; [104  57],[48.7966805 31.2033195] ; [98.2033195 62.7966805],0
u2,1,0.106995,2.598052,[21 16] ; [27 40],[17.07692308 19.92307692] ; [30.92307692 36.07692308],0
r2,1,0.115465,2.477787,[64 16] ; [142  20],[68.09917355 11.90082645] ; [137.90082645  24.09917355],0
s6,1,0.116184,2.468016,[26 54] ; [68 90],[31.59663866 48.40336134] ; [62.40336134 95.59663866],0
p1,1,0.122902,2.379941,[ 4 76] ; [ 18 145],[ 7.24279835 72.75720165] ; [ 14.75720165 148.24279835],0
a8,1,0.126162,2.339101,[ 5 71] ; [ 20 130],[ 8.40707965 67.59292035] ; [ 16.59292035 133.40707965],0
p4,1,0.14026,2.175105,[28 53] ; [72 90],[33.33333333 47.66666667] ; [66.66666667 95.33333333],0
a7,1,0.175448,1.835765,[54 27] ; [94 69],[49.13114754 31.86885246] ; [98.86885246 64.13114754],0
p8,1,0.236165,1.40334,[29 52] ; [70 90],[33.27385892 47.72614108] ; [65.72614108 94.27385892],0
s3,1,0.2444,1.355032,[16 63] ; [ 44 118],[19.66804979 59.33195021] ; [ 40.33195021 121.66804979],0
d4,1,0.250834,1.318652,[60 21] ; [109  54],[56.10245902 24.89754098] ; [112.89754098  50.10245902],0
d2,1,0.251778,1.313413,[29 52] ; [70 91],[33.13636364 47.86363636] ; [65.86363636 95.13636364],0
s1,1,0.257939,1.279783,[ 5 76] ; [  5 156],[ 3.34710744 77.65289256] ; [  6.65289256 154.34710744],0
a1,1,0.279184,1.171059,[ 2 79] ; [  9 154],[ 3.65163934 77.34836066] ; [  7.34836066 155.65163934],0
a4,1,0.311041,1.026248,[26 55] ; [62 98],[29.57676349 51.42323651] ; [ 58.42323651 101.57676349],0
d3,1,0.361738,0.83185,[48 33] ; [86 76],[44.66666667 36.33333333] ; [89.33333333 72.66666667],0
d1,1,0.379534,0.772211,[31 50] ; [72 91],[34.19262295 46.80737705] ; [68.80737705 94.19262295],0
v3,1,0.385156,0.75418,[10 68] ; [ 28 135],[12.29875519 65.70124481] ; [ 25.70124481 137.29875519],0
n2,1,0.399074,0.711116,[17 14] ; [34 19],[18.82142857 12.17857143] ; [32.17857143 20.82142857],0
a3,1,0.458902,0.548571,[44 36] ; [96 64],[46.66666667 33.33333333] ; [93.33333333 66.66666667],0
p7,1,0.523215,0.407552,[42 39] ; [76 84],[39.65975104 41.34024896] ; [78.34024896 81.65975104],0
s8,1,0.533258,0.388179,[15 65] ; [ 36 126],[16.85950413 63.14049587] ; [ 34.14049587 127.85950413],0
r1,1,0.573025,0.317647,[53 28] ; [100  62],[51. 30.] ; [102.  60.],0
p2,1,0.597568,0.27868,[59 22] ; [112  49],[57.23553719 23.76446281] ; [113.76446281  47.23553719],0
b4,1,0.608073,0.262991,[49 32] ; [93 70],[47.13934426 33.86065574] ; [94.86065574 68.13934426],0
p11,1,0.612946,0.255907,[50 31] ; [106  57],[51.78688525 29.21311475] ; [104.21311475  58.78688525],0
d5,1,0.671409,0.179959,[55 26] ; [115  48],[56.43442623 24.56557377] ; [113.56557377  49.43442623],0
n3,1,0.674228,0.176696,[20 10] ; [31 19],[19.125 10.875] ; [31.875 18.125],0
s7,1,0.717387,0.131011,[17 58] ; [ 39 118],[18.10344828 56.89655172] ; [ 37.89655172 119.10344828],0
p6,1,0.726119,0.122705,[18 61] ; [ 40 121],[19.09166667 59.90833333] ; [ 38.90833333 122.09166667],0
b1,1,0.753559,0.098565,[36 45] ; [69 94],[34.85655738 46.14344262] ; [70.14344262 92.85655738],0
