Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,102.749286,[ 81 160] ; [192  50],[136.2173913 104.7826087] ; [136.7826087 105.2173913],1
s2,1,0.0,77.346225,[ 93 158] ; [192  61],[141.93452381 109.06547619] ; [143.06547619 109.93452381],1
s3,1,0.0,51.588147,[109 140] ; [189  62],[148.404 100.596] ; [149.596 101.404],1
s6,1,0.0,38.730544,[151  94] ; [217  35],[181.4084507  63.5915493] ; [186.5915493  65.4084507],1
a3,1,2.3e-05,17.941427,[162  89] ; [208  48],[183.17554241  67.82445759] ; [186.82445759  69.17554241],1
s5,1,0.000104,15.070183,[ 74 171] ; [115 128],[ 94.88729508 150.11270492] ; [ 94.11270492 148.88729508],1
d1,1,0.000169,14.148704,[144 108] ; [187  69],[164.19685039  87.80314961] ; [166.80314961  89.19685039],1
p6,1,0.000591,11.804831,[104 145] ; [145 109],[123.26242545 125.73757455] ; [125.73757455 128.26242545],1
p5,1,0.000727,11.418796,[ 27 225] ; [ 55 197],[ 41. 211.] ; [ 41. 211.],1
u4,1,0.000734,11.400178,[  1 251] ; [ 14 242],[  7.44094488 244.55905512] ; [  7.55905512 248.44094488],1
v4,1,0.001057,10.724728,[239  13] ; [254   1],[245.04142012   6.95857988] ; [247.95857988   7.04142012],0
d2,1,0.001218,10.463126,[115 136] ; [154 102],[133.17357002 117.82642998] ; [135.82642998 120.17357002],0
v1,1,0.00142,10.180233,[129 117] ; [165  83],[146.4048583  99.5951417] ; [147.5951417 100.4048583],0
p9,1,0.001556,10.011429,[208  43] ; [235  20],[219.74901186  31.25098814] ; [223.25098814  31.74901186],0
v3,1,0.003624,8.463041,[ 85 157] ; [117 126],[100.79175258 141.20824742] ; [101.20824742 141.79175258],0
b2,1,0.003919,8.320966,[ 44 102] ; [82 97],[56.60307692 89.39692308] ; [ 69.39692308 109.60307692],0
b3,1,0.003919,8.320966,[ 44 102] ; [82 97],[56.60307692 89.39692308] ; [ 69.39692308 109.60307692],0
p12,1,0.004143,8.219909,[ 14 238] ; [ 33 222],[ 23.36094675 228.63905325] ; [ 23.63905325 231.36094675],0
u1,1,0.008572,6.909804,[ 41 211] ; [ 66 190],[ 53.07874016 198.92125984] ; [ 53.92125984 202.07874016],0
a8,1,0.013634,6.084937,[ 21 204] ; [ 40 193],[ 29.96724891 195.03275109] ; [ 31.03275109 201.96724891],0
a5,1,0.01377,6.067373,[186  66] ; [212  44],[197.43307087  54.56692913] ; [200.56692913  55.43307087],0
n5,1,0.014643,5.958924,[191  60] ; [216  39],[201.89130435  49.10869565] ; [205.10869565  49.89130435],0
a2,1,0.045225,4.010218,[ 57 195] ; [ 78 178],[ 66.96850394 185.03149606] ; [ 68.03149606 187.96850394],0
d4,1,0.048765,3.883431,[202  50] ; [221  34],[210.24852071  41.75147929] ; [212.75147929  42.24852071],0
p7,1,0.057944,3.595268,[174  76] ; [195  58],[183.39960239  66.60039761] ; [185.60039761  67.39960239],0
n4,1,0.058484,3.57987,[197  55] ; [216  39],[205.27810651  46.72189349] ; [207.72189349  47.27810651],0
r4,1,0.059237,3.558621,[235  17] ; [248   8],[239.5984252  12.4015748] ; [243.4015748  12.5984252],0
p3,1,0.062532,3.468912,[160  91] ; [183  73],[169.8086785  81.1913215] ; [173.1913215  82.8086785],0
p10,1,0.066315,3.371956,[208  43] ; [225  29],[215.21386139  35.78613861] ; [217.78613861  36.21386139],0
n6,1,0.069013,3.306331,[212  38] ; [229  25],[218.75  31.25] ; [222.25  31.75],0
a7,1,0.07442,3.182731,[199  53] ; [184  71],[190.36686391  61.63313609] ; [192.63313609  62.36686391],0
r1,1,0.098946,2.722454,[205  46] ; [221  33],[211.73465347  39.26534653] ; [214.26534653  39.73465347],0
p8,1,0.127513,2.322519,[151  99] ; [170  84],[159.22619048  90.77380952] ; [161.77380952  92.22619048],0
u2,1,0.169882,1.883983,[48 40] ; [32 16],[51.76470588 36.23529412] ; [28.23529412 19.76470588],0
d5,1,0.241962,1.369128,[209  43] ; [221  34],[213.72781065  38.27218935] ; [216.27218935  38.72781065],0
a1,1,0.243277,1.361502,[ 10 242] ; [ 16 240],[ 12.8976378 239.1023622] ; [ 13.1023622 242.8976378],0
s4,1,0.262757,1.254171,[ 39 208] ; [ 50 205],[ 43.79083665 203.20916335] ; [ 45.20916335 209.79083665],0
r3,1,0.290831,1.115768,[241  10] ; [250   6],[243.07889546   7.92110454] ; [247.92110454   8.07889546],0
u3,1,0.32458,0.970402,[53 35] ; [33 15],[55.64705882 32.35294118] ; [30.35294118 17.64705882],0
n1,1,0.352358,0.864945,[17 30] ; [21 25],[19.20430108 27.79569892] ; [18.79569892 27.20430108],0
v2,1,0.368532,0.808608,[138 107] ; [149  98],[142.91666667 102.08333333] ; [144.08333333 102.91666667],0
p11,1,0.375009,0.787001,[202  50] ; [213  43],[205.86614173  46.13385827] ; [209.13385827  46.86614173],0
n2,1,0.389967,0.739046,[35 11] ; [32 15],[33.13978495 12.86021505] ; [33.86021505 13.13978495],0
b5,1,0.435256,0.608758,[142 110] ; [153 103],[146.33858268 105.66141732] ; [148.66141732 107.33858268],0
a4,1,0.445518,0.582029,[117 134] ; [128 128],[121.29191321 129.70808679] ; [123.70808679 132.29191321],0
n3,1,0.508213,0.437745,[36 10] ; [34 13],[34.62365591 11.37634409] ; [35.37634409 11.62365591],0
b4,1,0.561192,0.337644,[155  97] ; [151 105],[151.79527559 100.20472441] ; [154.20472441 101.79527559],0
p1,1,0.596242,0.280702,[ 25 226] ; [ 29 225],[ 26.83960396 224.16039604] ; [ 27.16039604 226.83960396],0
p2,1,0.608801,0.261925,[222  28] ; [230  25],[223.76237624  26.23762376] ; [228.23762376  26.76237624],0
b1,1,0.687778,0.161501,[ 97 155] ; [103 153],[ 99.21259843 152.78740157] ; [100.78740157 155.21259843],0
d3,1,0.758461,0.094558,[185  67] ; [191  65],[186.51968504  65.48031496] ; [189.48031496  66.51968504],0
s1,1,0.842668,0.039395,[  9 240] ; [ 10 243],[  9.42430279 239.57569721] ; [  9.57569721 243.42430279],0
a6,1,0.867168,0.027975,[174  78] ; [175  81],[173.12598425  78.87401575] ; [175.87401575  80.12598425],0
