Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,91.784161,[17 97] ; [111  38],[55.48288973 58.51711027] ; [72.51711027 76.48288973],1
d5,1,0.0,79.241074,[60 54] ; [148   3],[89.47924528 24.52075472] ; [118.52075472  32.47924528],1
d4,1,0.0,70.135645,[66 48] ; [148   2],[92.40909091 21.59090909] ; [121.59090909  28.40909091],1
d3,1,0.0,65.254324,[46 68] ; [132  19],[76.57358491 37.42641509] ; [101.42641509  49.57358491],1
u1,1,0.0,36.803962,[  1 113] ; [ 44 107],[19.35849057 94.64150943] ; [ 25.64150943 125.35849057],1
a2,1,0.0,32.164299,[  7 107] ; [54 97],[26.24150943 87.75849057] ; [ 34.75849057 116.24150943],1
a4,1,0.0,29.594832,[30 83] ; [91 60],[51.79166667 61.20833333] ; [69.20833333 81.79166667],1
a7,1,0.000544,11.958985,[71 43] ; [122  28],[83.34090909 30.65909091] ; [109.65909091  40.34090909],1
s7,1,0.002106,9.455142,[32 76] ; [69 72],[43.80722892 64.19277108] ; [57.19277108 83.80722892],0
a3,1,0.002493,9.145601,[64 48] ; [113  38],[75.37642586 36.62357414] ; [101.62357414  49.37642586],0
a5,1,0.003252,8.660325,[72 42] ; [120  31],[82.59622642 31.40377358] ; [109.40377358  41.59622642],0
s2,1,0.003738,8.406744,[38 72] ; [78 70],[49.45736434 60.54263566] ; [66.54263566 81.45736434],0
s3,1,0.007484,7.15291,[45 65] ; [86 63],[55.63706564 54.36293436] ; [75.36293436 73.63706564],0
p4,1,0.018528,5.545509,[39 74] ; [74 77],[48.36742424 64.63257576] ; [64.63257576 86.36742424],0
n6,1,0.020726,5.349698,[80 33] ; [125  26],[87.74621212 25.25378788] ; [117.25378788  33.74621212],0
s8,1,0.022078,5.239632,[34 80] ; [65 84],[42.91254753 71.08745247] ; [56.08745247 92.91254753],0
p6,1,0.03334,4.528232,[  9 105] ; [ 25 124],[14.73764259 99.26235741] ; [ 19.26235741 129.73764259],0
p12,1,0.045153,4.012916,[  5 108] ; [ 17 133],[  9.45247148 103.54752852] ; [ 12.54752852 137.45247148],0
s1,1,0.049809,3.847866,[ 10 101] ; [  5 146],[  6.35496183 104.64503817] ; [  8.64503817 142.35496183],0
v2,1,0.06964,3.29148,[48 58] ; [83 63],[55.1031746 50.8968254] ; [75.8968254 70.1031746],0
r3,1,0.071002,3.259695,[101  13] ; [142   8],[104.93181818   9.06818182] ; [138.06818182  11.93181818],0
n5,1,0.084277,2.980423,[69 45] ; [106  44],[75.56818182 38.43181818] ; [99.43181818 50.56818182],0
a8,1,0.099268,2.717264,[13 95] ; [  8 125],[ 9.41078838 98.58921162] ; [ 11.58921162 121.41078838],0
s6,1,0.11404,2.497326,[64 49] ; [98 50],[70.13793103 42.86206897] ; [91.86206897 56.13793103],0
r2,1,0.158325,1.990154,[107   7] ; [147   4],[109.26792453   4.73207547] ; [144.73207547   6.26792453],0
n2,1,0.159678,1.977273,[25  8] ; [33 21],[22. 11.] ; [36. 18.],0
v3,1,0.166782,1.911635,[33 75] ; [55 86],[38.1686747 69.8313253] ; [49.8313253 91.1686747],0
p9,1,0.203746,1.615314,[78 36] ; [111  36],[82.55172414 31.44827586] ; [106.44827586  40.55172414],0
a6,1,0.204762,1.608081,[74 40] ; [109  42],[78.7245283 35.2754717] ; [104.2754717  46.7245283],0
u3,1,0.20738,1.589624,[29 21] ; [27 11],[31.81818182 18.18181818] ; [24.18181818 13.81818182],0
u2,1,0.231857,1.429432,[26 23] ; [25 13],[28.72413793 20.27586207] ; [22.27586207 15.72413793],0
v4,1,0.251505,1.314923,[102  11] ; [142   9],[104.43939394   8.56060606] ; [139.56060606  11.43939394],0
s5,1,0.270722,1.213084,[22 85] ; [ 38 105],[25.68 81.32] ; [ 34.32 108.68],0
p8,1,0.293125,1.105213,[25 88] ; [ 42 109],[28.6780303 84.3219697] ; [ 38.3219697 112.6780303],0
b5,1,0.293361,1.104133,[66 48] ; [97 54],[70.12075472 43.87924528] ; [92.87924528 58.12075472],0
n1,1,0.294506,1.098907,[12 20] ; [27 28],[14.34482759 17.65517241] ; [24.65517241 30.34482759],0
p10,1,0.331422,0.943332,[73 40] ; [104  44],[76.63218391 36.36781609] ; [100.36781609  47.63218391],0
b1,1,0.336914,0.92214,[38 76] ; [59 92],[41.72830189 72.27169811] ; [55.27169811 95.72830189],0
r4,1,0.340556,0.908336,[101  13] ; [139  12],[103.24528302  10.75471698] ; [136.75471698  14.24528302],0
p2,1,0.361345,0.833212,[74 40] ; [106  45],[77.43396226 36.56603774] ; [102.56603774  48.43396226],0
a1,1,0.439593,0.597343,[  5 109] ; [  4 147],[  3.87169811 110.12830189] ; [  5.12830189 145.87169811],0
p11,1,0.451705,0.56637,[79 35] ; [98 53],[76.14339623 37.85660377] ; [100.85660377  50.14339623],0
n3,1,0.537158,0.380833,[19 12] ; [36 17],[20.29761905 10.70238095] ; [34.70238095 18.29761905],0
p3,1,0.544323,0.367586,[34 80] ; [ 50 100],[36.27272727 77.72727273] ; [ 47.72727273 102.27272727],0
n4,1,0.595426,0.28195,[82 32] ; [113  38],[83.88679245 30.11320755] ; [111.11320755  39.88679245],0
s4,1,0.596383,0.280486,[19 95] ; [ 21 126],[17.47126437 96.52873563] ; [ 22.52873563 124.47126437],0
p5,1,0.626314,0.237093,[  6 108] ; [ 10 139],[  6.93536122 107.06463878] ; [  9.06463878 139.93536122],0
b4,1,0.683665,0.166029,[73 41] ; [93 58],[71.41132075 42.58867925] ; [94.58867925 56.41132075],0
b2,1,0.702275,0.146116,[19 39] ; [34 61],[20.09150327 37.90849673] ; [32.90849673 62.09150327],0
b3,1,0.702275,0.146116,[19 39] ; [34 61],[20.09150327 37.90849673] ; [32.90849673 62.09150327],0
v1,1,0.783116,0.075768,[51 61] ; [69 77],[52.09302326 59.90697674] ; [67.90697674 78.09302326],0
p1,1,0.792914,0.068921,[ 10 103] ; [ 12 139],[  9.41666667 103.58333333] ; [ 12.58333333 138.41666667],0
