Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,143.202066,[195  85] ; [ 19 149],[133.75 146.25] ; [80.25 87.75],1
d3,1,0.0,133.577636,[254  26] ; [ 67 101],[200.625  79.375] ; [120.375  47.625],1
d5,1,0.0,132.33124,[273   6] ; [91 77],[227.19463087  51.80536913] ; [136.80536913  31.19463087],1
d4,1,0.0,117.113846,[274   5] ; [99 69],[232.81208054  46.18791946] ; [140.18791946  27.81208054],1
a5,1,0.0,43.958369,[243  38] ; [99 69],[214.03563474  66.96436526] ; [127.96436526  40.03563474],1
a3,1,0.0,42.94223,[227  52] ; [87 80],[196.42600897  82.57399103] ; [117.57399103  49.42600897],1
a2,1,0.0,39.643871,[ 88 193] ; [ 10 158],[ 61.33184855 219.66815145] ; [ 36.66815145 131.33184855],1
a4,1,0.0,37.553104,[150 130] ; [ 40 127],[119.01565996 160.98434004] ; [70.98434004 96.01565996],1
u1,1,0.0,33.273196,[ 69 212] ; [  6 162],[ 46.9376392 234.0623608] ; [ 28.0623608 139.9376392],1
s8,1,6.1e-05,16.080538,[156 120] ; [ 62 106],[135.51351351 140.48648649] ; [82.48648649 85.51351351],1
r1,1,0.000143,14.457001,[250  29] ; [128  40],[235.93288591  43.06711409] ; [142.06711409  25.93288591],1
v1,1,0.000951,10.921026,[179  96] ; [81 84],[162.5 112.5] ; [97.5 67.5],1
p4,1,0.003223,8.67656,[217  63] ; [108  59],[203.57941834  76.42058166] ; [121.42058166  45.57941834],0
p3,1,0.007547,7.137989,[188  91] ; [92 76],[174.76510067 104.23489933] ; [105.23489933  62.76510067],0
r4,1,0.009051,6.812753,[272   9] ; [153  15],[265.97995546  15.02004454] ; [159.02004454   8.97995546],0
n4,1,0.012803,6.196098,[233  48] ; [122  45],[222.66741071  58.33258929] ; [132.33258929  34.66741071],0
a6,1,0.012922,6.179724,[198  81] ; [100  68],[186.  93.] ; [112.  56.],0
s2,1,0.02052,5.367124,[158 120] ; [76 91],[146.18426966 131.81573034] ; [87.81573034 79.18426966],0
v4,1,0.031441,4.62872,[276   3] ; [160   7],[272.74439462   6.25560538] ; [163.25560538   3.74439462],0
r3,1,0.0342,4.484681,[271   8] ; [156  12],[266.51677852  12.48322148] ; [160.48322148   7.51677852],0
u4,1,0.034829,4.453547,[ 11 270] ; [  1 167],[  7.51002227 273.48997773] ; [  4.48997773 163.51002227],0
u3,1,0.040438,4.199424,[36 18] ; [39 41],[30.2238806 23.7761194] ; [44.7761194 35.2238806],0
a7,1,0.041141,4.170191,[221  60] ; [117  50],[212.00446429  68.99553571] ; [125.99553571  41.00446429],0
a1,1,0.055901,3.655,[ 18 263] ; [  4 164],[ 13.76837416 267.23162584] ; [  8.23162584 159.76837416],0
s5,1,0.062175,3.478389,[114 155] ; [ 54 108],[104.85382831 164.14617169] ; [63.14617169 98.85382831],0
p6,1,0.07002,3.282561,[144 133] ; [72 95],[134.75675676 142.24324324] ; [81.24324324 85.75675676],0
v2,1,0.076802,3.131317,[169 106] ; [85 76],[160.20642202 114.79357798] ; [93.79357798 67.20642202],0
n6,1,0.088141,2.908004,[249  28] ; [141  26],[243.31081081  33.68918919] ; [146.68918919  20.31081081],0
n5,1,0.098735,2.725857,[228  52] ; [125  42],[221.11856823  58.88143177] ; [131.88143177  35.11856823],0
p2,1,0.112716,2.515716,[259  21] ; [147  20],[254.31767338  25.68232662] ; [151.68232662  15.31767338],0
v3,1,0.115502,2.47728,[126 145] ; [ 64 101],[118.09633028 152.90366972] ; [71.90366972 93.09633028],0
s7,1,0.115626,2.475592,[150 118] ; [77 83],[142.14018692 125.85981308] ; [84.85981308 75.14018692],0
s3,1,0.172991,1.856828,[167 110] ; [88 76],[160.17006803 116.82993197] ; [94.82993197 69.17006803],0
b2,1,0.241389,1.372462,[ 71 107] ; [30 62],[ 66.58518519 111.41481481] ; [34.41481481 57.58518519],0
b3,1,0.241389,1.372462,[ 71 107] ; [30 62],[ 66.58518519 111.41481481] ; [34.41481481 57.58518519],0
u2,1,0.259796,1.269841,[32 22] ; [40 41],[28.8 25.2] ; [43.2 37.8],0
p12,1,0.318701,0.994271,[ 30 250] ; [ 13 153],[ 26.9955157 253.0044843] ; [ 16.0044843 149.9955157],0
p7,1,0.347859,0.881252,[229  47] ; [131  34],[225.30612245  50.69387755] ; [134.69387755  30.30612245],0
p5,1,0.483886,0.490093,[ 51 230] ; [ 26 141],[ 48.296875 232.703125] ; [ 28.703125 138.296875],0
a8,1,0.489855,0.476845,[ 39 213] ; [ 20 134],[ 36.62068966 215.37931034] ; [ 22.37931034 131.62068966],0
s1,1,0.510191,0.433676,[  7 272] ; [  6 161],[  8.132287 270.867713] ; [  4.867713 162.132287],0
