Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,29.476906,[123  13] ; [25 21],[110.59340659  25.40659341] ; [37.40659341  8.59340659],1
r4,1,1e-06,24.307438,[90 47] ; [11 35],[75.61202186 61.38797814] ; [25.38797814 20.61202186],1
b1,1,2.2e-05,18.019407,[49 88] ; [33 13],[61.38797814 75.61202186] ; [20.61202186 25.38797814],1
p11,1,4.7e-05,16.582911,[104  33] ; [20 26],[92.83060109 44.16939891] ; [31.16939891 14.83060109],1
v4,1,0.000524,12.027511,[117  19] ; [28 17],[108.95027624  27.04972376] ; [36.04972376  8.95027624],1
p2,1,0.00106,10.719983,[101  35] ; [21 23],[92.17777778 43.82222222] ; [29.82222222 14.17777778],0
p10,1,0.002109,9.451897,[97 36] ; [21 23],[88.66666667 44.33333333] ; [29.33333333 14.66666667],0
p3,1,0.003375,8.592839,[62 75] ; [ 9 35],[53.74033149 83.25966851] ; [17.25966851 26.74033149],0
n4,1,0.00405,8.26139,[100  37] ; [23 23],[92.08196721 44.91803279] ; [30.91803279 15.08196721],0
p9,1,0.009537,6.719304,[108  25] ; [28 17],[101.61797753  31.38202247] ; [34.38202247 10.61797753],0
d4,1,0.01203,6.306432,[99 38] ; [24 22],[92.08196721 44.91803279] ; [30.91803279 15.08196721],0
a1,1,0.016398,5.759688,[  8 129] ; [ 8 38],[ 11.97814208 125.02185792] ; [ 4.02185792 41.97814208],0
p8,1,0.017839,5.611856,[58 78] ; [10 34],[51.37777778 84.62222222] ; [16.62222222 27.37777778],0
s6,1,0.021369,5.296443,[67 67] ; [14 32],[60.3 73.7] ; [20.7 25.3],0
p6,1,0.028279,4.810996,[45 88] ; [ 7 36],[39.29545455 93.70454545] ; [12.70454545 30.29545455],0
b4,1,0.034591,4.465241,[84 53] ; [20 26],[77.8579235 59.1420765] ; [26.1420765 19.8579235],0
r2,1,0.035496,4.421142,[108  25] ; [29 15],[102.94350282  30.05649718] ; [34.05649718  9.94350282],0
s5,1,0.049478,3.859055,[ 29 102] ; [ 4 41],[ 24.5625 106.4375] ; [ 8.4375 36.5625],0
v3,1,0.054219,3.705957,[44 90] ; [ 8 37],[38.9273743 95.0726257] ; [13.0726257 31.9273743],0
s1,1,0.063744,3.437202,[  2 135] ; [ 3 42],[  3.76373626 133.23626374] ; [ 1.23626374 43.76373626],0
p4,1,0.06386,3.43418,[70 66] ; [16 29],[64.61878453 71.38121547] ; [21.38121547 23.61878453],0
d3,1,0.071508,3.248064,[76 61] ; [18 27],[70.75824176 66.24175824] ; [23.24175824 21.75824176],0
v2,1,0.08941,2.884961,[59 75] ; [13 31],[54.20224719 79.79775281] ; [17.79775281 26.20224719],0
s7,1,0.128379,2.311997,[42 87] ; [ 9 35],[38.02890173 90.97109827] ; [12.97109827 31.02890173],0
d1,1,0.152827,2.043806,[58 79] ; [14 32],[53.90163934 83.09836066] ; [18.09836066 27.90163934],0
d5,1,0.154952,2.022808,[96 41] ; [27 19],[92.08196721 44.91803279] ; [30.91803279 15.08196721],0
n1,1,0.176912,1.823377,[13 26] ; [8 7],[15.16666667 23.83333333] ; [5.83333333 9.16666667],0
s2,1,0.196832,1.665725,[50 87] ; [12 34],[46.41530055 90.58469945] ; [15.58469945 30.41530055],0
s8,1,0.235,1.410339,[39 98] ; [ 9 37],[ 35.93442623 101.06557377] ; [12.06557377 33.93442623],0
u1,1,0.256433,1.287912,[  9 128] ; [ 1 45],[  7.4863388 129.5136612] ; [ 2.5136612 43.4863388],0
a7,1,0.320677,0.986181,[80 57] ; [23 23],[77.10928962 59.89071038] ; [25.89071038 20.10928962],0
p5,1,0.32691,0.961098,[ 16 119] ; [ 3 42],[ 14.25 120.75] ; [ 4.75 40.25],0
p12,1,0.327532,0.958633,[  8 128] ; [ 1 44],[  6.76243094 129.23756906] ; [ 2.23756906 42.76243094],0
u3,1,0.328565,0.954545,[14 36] ; [ 8 12],[15.71428571 34.28571429] ; [ 6.28571429 13.71428571],0
b3,1,0.334502,0.93139,[31 49] ; [ 8 20],[28.88888889 51.11111111] ; [10.11111111 17.88888889],0
b2,1,0.334502,0.93139,[31 49] ; [ 8 20],[28.88888889 51.11111111] ; [10.11111111 17.88888889],0
d2,1,0.337952,0.918184,[48 87] ; [20 26],[50.71823204 84.28176796] ; [17.28176796 28.71823204],0
n2,1,0.339239,0.913304,[28 11] ; [10  7],[26.46428571 12.53571429] ; [11.53571429  5.46428571],0
p7,1,0.343509,0.897293,[68 67] ; [19 26],[65.25 69.75] ; [21.75 23.25],0
n5,1,0.350769,0.870673,[93 43] ; [28 18],[90.41758242 45.58241758] ; [30.58241758 15.41758242],0
b5,1,0.399203,0.710725,[87 50] ; [26 20],[84.59562842 52.40437158] ; [28.40437158 17.59562842],0
