Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.00316,8.712941,[4 5] ; [64 11],[7.28571429 1.71428571] ; [60.71428571 14.28571429],0
s1,1,0.009832,6.665051,[2 7] ; [ 2 72],[0.43373494 8.56626506] ; [ 3.56626506 70.43373494],0
a6,1,0.075079,3.168342,[3 6] ; [48 27],[5.46428571 3.53571429] ; [45.53571429 29.46428571],0
b4,1,0.07776,3.111111,[7 2] ; [35 40],[4.5 4.5] ; [37.5 37.5],0
p7,1,0.079342,3.078335,[5 4] ; [60 14],[7.04819277 1.95180723] ; [57.95180723 16.04819277],0
b3,1,0.091527,2.847315,[3 3] ; [ 8 34],[1.375 4.625] ; [ 9.625 32.375],0
b2,1,0.091527,2.847315,[3 3] ; [ 8 34],[1.375 4.625] ; [ 9.625 32.375],0
u2,1,0.098645,2.727322,[4 1] ; [19 27],[2.25490196 2.74509804] ; [20.74509804 25.25490196],0
p9,1,0.116987,2.457205,[6 3] ; [65 10],[7.60714286 1.39285714] ; [63.39285714 11.60714286],0
s6,1,0.131877,2.270264,[3 6] ; [43 29],[5.11111111 3.88888889] ; [40.88888889 31.11111111],0
a5,1,0.171661,1.868375,[3 6] ; [43 32],[4.92857143 4.07142857] ; [41.07142857 33.92857143],0
s3,1,0.172569,1.860484,[1 5] ; [34 41],[2.59259259 3.40740741] ; [32.40740741 42.59259259],0
v2,1,0.179168,1.804511,[2 6] ; [36 36],[3.8 4.2] ; [34.2 37.8],0
s5,1,0.180799,1.791042,[1 8] ; [24 49],[2.74390244 6.25609756] ; [22.25609756 50.74390244],0
p3,1,0.210301,1.569355,[3 6] ; [41 33],[4.77108434 4.22891566] ; [39.22891566 34.77108434],0
n2,1,0.211088,1.563946,[4 3] ; [10  2],[5.15789474 1.84210526] ; [8.84210526 3.15789474],0
n4,1,0.224396,1.476037,[5 4] ; [56 19],[6.53571429 2.46428571] ; [54.46428571 20.53571429],0
p11,1,0.248074,1.334118,[6 3] ; [62 13],[7.28571429 1.71428571] ; [60.71428571 14.28571429],0
p2,1,0.257582,1.281704,[6 3] ; [61 13],[7.26506024 1.73493976] ; [59.73493976 14.26506024],0
d5,1,0.334028,0.93322,[2 7] ; [29 46],[3.32142857 5.67857143] ; [27.67857143 47.32142857],0
p1,1,0.369239,0.806225,[3 6] ; [15 59],[1.95180723 7.04819277] ; [16.04819277 57.95180723],0
v1,1,0.389081,0.741813,[5 4] ; [30 44],[3.79518072 5.20481928] ; [31.20481928 42.79518072],0
r1,1,0.402998,0.699363,[5 4] ; [52 23],[6.10714286 2.89285714] ; [50.89285714 24.10714286],0
s8,1,0.41138,0.674809,[2 7] ; [27 48],[3.10714286 5.89285714] ; [25.89285714 49.10714286],0
s2,1,0.439143,0.598522,[2 7] ; [26 48],[3.03614458 5.96385542] ; [24.96385542 49.03614458],0
s7,1,0.455193,0.55769,[3 6] ; [33 38],[4.05 4.95] ; [31.95 39.05],0
b5,1,0.461752,0.541645,[4 5] ; [43 32],[5.03571429 3.96428571] ; [41.96428571 33.03571429],0
b1,1,0.461752,0.541645,[5 4] ; [32 43],[3.96428571 5.03571429] ; [33.03571429 41.96428571],0
p5,1,0.483009,0.492062,[2 7] ; [10 64],[1.30120482 7.69879518] ; [10.69879518 63.30120482],0
v4,1,0.505292,0.443804,[8 1] ; [69  4],[8.45121951 0.54878049] ; [68.54878049  4.45121951],0
s4,1,0.510725,0.432582,[1 8] ; [15 59],[1.73493976 7.26506024] ; [14.26506024 59.73493976],0
n1,1,0.514584,0.424735,[4 3] ; [5 7],[3.31578947 3.68421053] ; [5.68421053 6.31578947],0
a3,1,0.533527,0.387669,[4 4] ; [29 46],[3.18072289 4.81927711] ; [29.81927711 45.18072289],0
n3,1,0.539222,0.376984,[5 2] ; [10  2],[5.52631579 1.47368421] ; [9.47368421 2.52631579],0
a7,1,0.562953,0.334617,[5 4] ; [49 26],[5.78571429 3.21428571] ; [48.21428571 26.78571429],0
n5,1,0.671704,0.179615,[6 3] ; [55 20],[6.53571429 2.46428571] ; [54.46428571 20.53571429],0
p10,1,0.731854,0.117416,[7 2] ; [61 13],[7.37349398 1.62650602] ; [60.62650602 13.37349398],0
p6,1,0.737354,0.112466,[4 5] ; [29 46],[3.53571429 5.46428571] ; [29.46428571 45.53571429],0
d3,1,0.737879,0.112,[3 6] ; [21 54],[2.57142857 6.42857143] ; [21.42857143 53.57142857],0
p12,1,0.86369,0.029474,[1 8] ; [ 7 68],[0.85714286 8.14285714] ; [ 7.14285714 67.85714286],0
d2,1,0.875411,0.024583,[2 7] ; [15 60],[1.82142857 7.17857143] ; [15.17857143 59.82142857],0
p4,1,0.918888,0.01037,[5 4] ; [43 32],[5.14285714 3.85714286] ; [42.85714286 32.14285714],0
v3,1,0.954914,0.003196,[3 5] ; [27 47],[2.92682927 5.07317073] ; [27.07317073 46.92682927],0
u3,1,0.955117,0.003168,[2 3] ; [19 27],[2.05882353 2.94117647] ; [18.94117647 27.05882353],0
n6,1,0.975976,0.000907,[7 2] ; [58 17],[6.96428571 2.03571429] ; [58.03571429 16.96428571],0
