Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,265.372018,[254  92] ; [ 44 309],[147.50786838 198.49213162] ; [150.49213162 202.50786838],1
s6,1,0.0,118.492311,[266  75] ; [131 222],[195.06772334 145.93227666] ; [201.93227666 151.06772334],1
s7,1,0.0,78.589903,[191 139] ; [ 81 255],[134.77477477 195.22522523] ; [137.22522523 198.77477477],1
s8,1,0.0,73.482567,[187 158] ; [ 80 273],[131.96991404 213.03008596] ; [135.03008596 217.96991404],1
s5,1,0.0,26.821704,[108 226] ; [ 54 295],[ 79.22108346 254.77891654] ; [ 82.77891654 266.22108346],1
p10,1,0.000106,15.022381,[279  64] ; [240 110],[256.87878788  86.12121212] ; [262.12121212  87.87878788],1
r4,1,0.000202,13.809638,[313  33] ; [286  69],[295.65477889  50.34522111] ; [303.34522111  51.65477889],1
p9,1,0.000574,11.859032,[289  55] ; [255  93],[270.42774566  73.57225434] ; [273.57225434  74.42774566],1
r3,1,0.000853,11.121801,[332  13] ; [316  36],[320.74605452  24.25394548] ; [327.25394548  24.74605452],1
r2,1,0.001111,10.633337,[327  14] ; [312  37],[315.79565217  25.20434783] ; [323.20434783  25.79565217],0
p7,1,0.001117,10.623233,[216 120] ; [182 168],[194.93877551 141.06122449] ; [203.06122449 146.93877551],0
p12,1,0.001264,10.394939,[ 29 314] ; [ 10 343],[ 19.21982759 323.78017241] ; [ 19.78017241 333.21982759],0
p2,1,0.001498,10.080768,[290  55] ; [263  91],[272.93991416  72.06008584] ; [280.06008584  73.93991416],0
n4,1,0.010178,6.603474,[272  72] ; [250 104],[257.26074499  86.73925501] ; [264.73925501  89.26074499],0
u4,1,0.010271,6.587236,[ 11 335] ; [  2 353],[  6.41654779 339.58345221] ; [  6.58345221 348.41654779],0
n5,1,0.012478,6.241618,[260  83] ; [236 115],[245.14121037  97.85878963] ; [250.85878963 100.14121037],0
a3,1,0.013493,6.103238,[252  92] ; [228 125],[236.9010043 107.0989957] ; [243.0989957 109.9010043],0
n1,1,0.019609,5.446362,[34 37] ; [30 69],[26.72941176 44.27058824] ; [37.27058824 61.72941176],0
r1,1,0.019888,5.421697,[278  65] ; [260  93],[265.13505747  77.86494253] ; [272.86494253  80.13505747],0
n2,1,0.024789,5.03857,[58 15] ; [63 36],[51.35465116 21.64534884] ; [69.64534884 29.35465116],0
d4,1,0.039363,4.245153,[285  58] ; [272  82],[274.10473458  68.89526542] ; [282.89526542  71.10473458],0
v3,1,0.04482,4.025401,[135 196] ; [115 230],[122.4112426 208.5887574] ; [127.5887574 217.4112426],0
a8,1,0.049892,3.845086,[ 58 266] ; [ 39 277],[ 49.10625 274.89375] ; [ 47.89375 268.10625],0
p4,1,0.061377,3.499791,[191 153] ; [171 182],[178.66284075 165.33715925] ; [183.33715925 169.66284075],0
v4,1,0.067562,3.341272,[322  21] ; [319  35],[315.44189383  27.55810617] ; [325.55810617  28.44189383],0
p3,1,0.074768,3.175109,[160 184] ; [141 213],[148.34383954 195.65616046] ; [152.65616046 201.34383954],0
d1,1,0.080783,3.049078,[203 143] ; [185 170],[191.50927247 154.49072753] ; [196.49072753 158.50927247],0
v1,1,0.083877,2.988138,[178 153] ; [166 186],[166.71156662 164.28843338] ; [177.28843338 174.71156662],0
v2,1,0.088414,2.90301,[194 134] ; [181 163],[183.03571429 144.96428571] ; [191.96428571 152.03571429],0
p11,1,0.10347,2.651222,[268  78] ; [256  99],[258.63623395  87.36376605] ; [265.36376605  89.63623395],0
d2,1,0.106089,2.611534,[173 172] ; [155 197],[162.35294118 182.64705882] ; [165.64705882 186.35294118],0
a5,1,0.108509,2.575804,[254  92] ; [241 114],[244.32239658 101.67760342] ; [250.67760342 104.32239658],0
u1,1,0.109475,2.561784,[ 62 284] ; [ 48 307],[ 54.29386591 291.70613409] ; [ 55.70613409 299.29386591],0
p6,1,0.156265,2.009999,[112 230] ; [ 97 252],[103.44138929 238.55861071] ; [105.55861071 243.44138929],0
b4,1,0.164946,1.928285,[208 138] ; [195 160],[198.91298146 147.08701854] ; [204.08701854 150.91298146],0
d3,1,0.180963,1.789695,[233 112] ; [222 132],[224.57081545 120.42918455] ; [230.42918455 123.57081545],0
a2,1,0.205921,1.599872,[ 86 260] ; [ 74 281],[ 78.97289586 267.02710414] ; [ 81.02710414 273.97289586],0
u3,1,0.219721,1.506194,[53 39] ; [62 64],[48.53211009 43.46788991] ; [66.46788991 59.53211009],0
b2,1,0.236832,1.399352,[ 86 127] ; [ 72 135],[ 80.12857143 132.87142857] ; [ 77.87142857 129.12857143],0
b3,1,0.236832,1.399352,[ 86 127] ; [ 72 135],[ 80.12857143 132.87142857] ; [ 77.87142857 129.12857143],0
n6,1,0.264188,1.246676,[278  65] ; [274  79],[272.03448276  70.96551724] ; [279.96551724  73.03448276],0
u2,1,0.305086,1.051832,[53 38] ; [64 61],[49.29166667 41.70833333] ; [67.70833333 57.29166667],0
n3,1,0.315963,1.005584,[52 20] ; [63 34],[48.99408284 23.00591716] ; [66.00591716 30.99408284],0
s1,1,0.345827,0.888712,[ 13 327] ; [  9 342],[ 10.82489146 329.17510854] ; [ 11.17510854 339.82489146],0
a7,1,0.582825,0.30169,[246  99] ; [245 108],[242.68624642 102.31375358] ; [248.31375358 104.68624642],0
b1,1,0.666117,0.186178,[141 205] ; [139 216],[138.20256776 207.79743224] ; [141.79743224 213.20256776],0
a1,1,0.668351,0.183537,[ 18 328] ; [ 16 339],[ 16.78174037 329.21825963] ; [ 17.21825963 337.78174037],0
