Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,48.381588,[273  68] ; [25 40],[250.29064039  90.70935961] ; [47.70935961 17.29064039],1
s3,1,0.0,43.787294,[276  62] ; [28 37],[254.96774194  83.03225806] ; [49.03225806 15.96774194],1
s5,1,0.0,26.63737,[169 161] ; [10 53],[150.30534351 179.69465649] ; [28.69465649 34.30534351],1
s8,1,3.7e-05,17.012705,[249  90] ; [31 34],[234.95049505 104.04950495] ; [45.04950495 19.95049505],1
r4,1,3.8e-05,16.947974,[329  13] ; [54 11],[321.83292383  20.16707617] ; [61.16707617  3.83292383],1
p9,1,0.000258,13.356692,[308  30] ; [49 16],[299.41935484  38.58064516] ; [57.58064516  7.41935484],1
r1,1,0.004805,7.95156,[298  43] ; [48 17],[290.60591133  50.39408867] ; [55.39408867  9.60591133],0
r3,1,0.005305,7.772366,[333   8] ; [59  6],[329.24137931  11.75862069] ; [62.75862069  2.24137931],0
n5,1,0.010219,6.59638,[282  58] ; [45 20],[274.51851852  65.48148148] ; [52.48148148 12.51851852],0
v4,1,0.033201,4.535393,[336   6] ; [60  4],[333.57635468   8.42364532] ; [62.42364532  1.57635468],0
a2,1,0.037179,4.342201,[107 235] ; [12 53],[ 99.995086 242.004914] ; [19.004914 45.995086],0
s4,1,0.049355,3.863231,[ 79 261] ; [ 8 57],[ 73.03703704 266.96296296] ; [13.96296296 51.03703704],0
p12,1,0.053884,3.716292,[ 37 303] ; [ 2 62],[ 32.82178218 307.17821782] ; [ 6.17821782 57.82178218],0
n6,1,0.060894,3.512876,[304  35] ; [53 12],[299.56188119  39.43811881] ; [57.43811881  7.56188119],0
d5,1,0.067099,3.352601,[287  52] ; [49 16],[281.94059406  57.05940594] ; [54.05940594 10.94059406],0
v1,1,0.070574,3.26963,[200 134] ; [30 33],[193.50125945 140.49874055] ; [36.49874055 26.50125945],0
a5,1,0.070937,3.261206,[276  66] ; [46 19],[270.57493857  71.42506143] ; [51.42506143 13.57493857],0
n1,1,0.072438,3.226903,[37 37] ; [10  3],[39.97701149 34.02298851] ; [7.02298851 5.97701149],0
d1,1,0.080713,3.050493,[228 114] ; [36 29],[221.83783784 120.16216216] ; [42.16216216 22.83783784],0
p5,1,0.118734,2.433945,[ 59 280] ; [ 6 57],[ 54.81343284 284.18656716] ; [10.18656716 52.81343284],0
b1,1,0.134738,2.237047,[139 203] ; [20 45],[133.60687961 208.39312039] ; [25.39312039 39.60687961],0
p4,1,0.138139,2.198567,[231 109] ; [38 27],[225.82716049 114.17283951] ; [43.17283951 21.82716049],0
u1,1,0.180429,1.794087,[ 90 252] ; [12 53],[ 85.71007371 256.28992629] ; [16.28992629 48.71007371],0
