Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.0,30.473559,[ 75 206] ; [26 10],[ 89.52996845 191.47003155] ; [11.47003155 24.52996845],1
n5,1,0.309725,1.031849,[206  75] ; [30  7],[208.5408805  72.4591195] ; [27.4591195  9.5408805],0
n3,1,0.331627,0.942535,[50 20] ; [7 1],[51.15384615 18.84615385] ; [5.84615385 2.15384615],0
p11,1,0.346495,0.88625,[228  57] ; [32  5],[230.1242236  54.8757764] ; [29.8757764  7.1242236],0
r4,1,0.373277,0.792727,[238  47] ; [33  4],[239.86024845  45.13975155] ; [31.13975155  5.86024845],0
p2,1,0.395412,0.722235,[238  46] ; [33  4],[239.76323988  44.23676012] ; [31.23676012  5.76323988],0
s3,1,0.395873,0.720827,[146 135] ; [16 20],[143.60252366 137.39747634] ; [18.39747634 17.60252366],0
d3,1,0.42172,0.645516,[119 164] ; [13 24],[116.7375 166.2625] ; [15.2625 21.7375],0
u2,1,0.435756,0.607434,[61 56] ; [10  6],[62.45864662 54.54135338] ; [8.54135338 7.45864662],0
d4,1,0.465256,0.533221,[167 118] ; [24 13],[169.05279503 115.94720497] ; [21.94720497 15.05279503],0
a6,1,0.488523,0.479777,[171 114] ; [20 17],[169.05279503 115.94720497] ; [21.94720497 15.05279503],0
d5,1,0.538242,0.378808,[161 123] ; [19 18],[159.25233645 124.74766355] ; [20.74766355 16.25233645],0
a8,1,0.580793,0.304954,[ 40 228] ; [ 4 31],[ 38.91749175 229.08250825] ; [ 5.08250825 29.91749175],0
v1,1,0.585465,0.297483,[140 136] ; [20 16],[141.53846154 134.46153846] ; [18.46153846 17.53846154],0
a5,1,0.648969,0.207203,[166 119] ; [23 14],[167.2826087 117.7173913] ; [21.7173913 15.2826087],0
r3,1,0.70716,0.141131,[263  20] ; [35  2],[263.54375  19.45625] ; [34.45625  2.54375],0
s2,1,0.722487,0.126122,[123 159] ; [15 22],[121.99373041 160.00626959] ; [16.00626959 20.99373041],0
n2,1,0.740052,0.110081,[56 14] ; [6 2],[55.64102564 14.35897436] ; [6.35897436 1.64102564],0
b1,1,0.744374,0.10632,[108 177] ; [13 24],[107.09627329 177.90372671] ; [13.90372671 23.09627329],0
u3,1,0.757275,0.095519,[61 56] ; [9 7],[61.57894737 55.42105263] ; [8.42105263 7.57894737],0
a2,1,0.770039,0.085453,[ 19 266] ; [ 2 35],[ 18.58695652 266.41304348] ; [ 2.41304348 34.58695652],0
a3,1,0.857635,0.032179,[165 118] ; [21 16],[164.49375 118.50625] ; [21.50625 15.49375],0
v4,1,0.885986,0.020559,[261  21] ; [34  3],[260.78369906  21.21630094] ; [34.21630094  2.78369906],0
r1,1,0.900024,0.015783,[196  87] ; [26 11],[196.33125  86.66875] ; [25.66875 11.33125],0
n1,1,0.920547,0.009949,[25 45] ; [3 5],[25.12820513 44.87179487] ; [2.87179487 5.12820513],0
d2,1,0.934373,0.006781,[ 37 247] ; [ 5 32],[ 37.1588785 246.8411215] ; [ 4.8411215 32.1588785],0
r2,1,0.936711,0.006305,[251  30] ; [32  4],[250.86119874  30.13880126] ; [32.13880126  3.86119874],0
a4,1,0.972539,0.001185,[ 76 208] ; [10 27],[ 76.08722741 207.91277259] ; [ 9.91277259 27.08722741],0
