Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.3e-05,19.048337,[32 11] ; [29 57],[20.33333333 22.66666667] ; [40.66666667 45.33333333],1
r1,1,0.011577,6.374542,[35  9] ; [51 38],[28.45112782 15.54887218] ; [57.54887218 31.45112782],0
p1,1,0.020537,5.365653,[11 33] ; [ 9 82],[ 6.51851852 37.48148148] ; [13.48148148 77.51851852],0
p12,1,0.024367,5.068318,[ 5 39] ; [ 2 89],[ 2.28148148 41.71851852] ; [ 4.71851852 86.28148148],0
r2,1,0.042205,4.126949,[43  1] ; [78 12],[39.73134328  4.26865672] ; [81.26865672  8.73134328],0
p3,1,0.044214,4.048362,[26 18] ; [37 54],[20.53333333 23.46666667] ; [42.46666667 48.53333333],0
n4,1,0.051626,3.787853,[36  8] ; [59 31],[31.19402985 12.80597015] ; [63.80597015 26.19402985],0
b3,1,0.073437,3.204482,[11 16] ; [11 40],[ 7.61538462 19.38461538] ; [14.38461538 36.61538462],0
b2,1,0.073437,3.204482,[11 16] ; [11 40],[ 7.61538462 19.38461538] ; [14.38461538 36.61538462],0
p2,1,0.079347,3.078231,[31 13] ; [76 15],[34.87407407  9.12592593] ; [72.12592593 18.87407407],0
a3,1,0.084116,2.983527,[28 16] ; [43 47],[23.31343284 20.68656716] ; [47.68656716 42.31343284],0
r4,1,0.087709,2.915935,[40  4] ; [72 19],[36.5037037  7.4962963] ; [75.4962963 15.5037037],0
s5,1,0.094084,2.80307,[14 29] ; [17 71],[10.17557252 32.82442748] ; [20.82442748 67.17557252],0
a8,1,0.11739,2.451805,[ 2 39] ; [12 72],[ 4.592 36.408] ; [ 9.408 74.592],0
p6,1,0.126225,2.338334,[18 26] ; [25 65],[14.11940299 29.88059701] ; [28.88059701 61.11940299],0
a5,1,0.147615,2.096729,[29 15] ; [48 43],[25.0962963 18.9037037] ; [51.9037037 39.0962963],0
p10,1,0.153542,2.0367,[41  3] ; [76 14],[38.41791045  5.58208955] ; [78.58208955 11.41791045],0
s4,1,0.166989,1.909767,[ 5 39] ; [19 71],[ 7.88059701 36.11940299] ; [16.11940299 73.88059701],0
a7,1,0.18574,1.751089,[32 12] ; [55 35],[28.56716418 15.43283582] ; [58.43283582 31.56716418],0
a6,1,0.265965,1.237441,[30 14] ; [53 38],[27.05185185 16.94814815] ; [55.94814815 35.05185185],0
s7,1,0.302001,1.065337,[20 20] ; [35 52],[17.32283465 22.67716535] ; [37.67716535 49.32283465],0
d3,1,0.310944,1.02666,[14 30] ; [21 68],[11.57894737 32.42105263] ; [23.42105263 65.57894737],0
s8,1,0.320655,0.986272,[14 30] ; [37 54],[16.62222222 27.37777778] ; [34.37777778 56.62222222],0
n5,1,0.320854,0.985463,[37  7] ; [69 21],[34.80597015  9.19402985] ; [71.19402985 18.80597015],0
v1,1,0.321481,0.98291,[24 19] ; [41 47],[21.33587786 21.66412214] ; [43.66412214 44.33587786],0
b1,1,0.329802,0.949675,[15 29] ; [39 52],[17.6 26.4] ; [36.4 54.6],0
r3,1,0.352276,0.865242,[39  5] ; [84  6],[40.3880597  3.6119403] ; [82.6119403  7.3880597],0
b5,1,0.36836,0.809191,[24 20] ; [57 34],[26.4 17.6] ; [54.6 36.4],0
