Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.000326,12.916197,[6 4] ; [ 1 22],[2.12121212 7.87878788] ; [ 4.87878788 18.12121212],1
s2,1,0.001779,9.764493,[5 5] ; [ 1 22],[1.81818182 8.18181818] ; [ 4.18181818 18.81818182],0
u3,1,0.002896,8.871944,[3 1] ; [ 1 14],[0.84210526 3.15789474] ; [ 3.15789474 11.84210526],0
s4,1,0.008663,6.891056,[4 6] ; [ 1 22],[1.51515152 8.48484848] ; [ 3.48484848 19.51515152],0
v2,1,0.053239,3.736413,[5 5] ; [ 4 19],[2.72727273 7.27272727] ; [ 6.27272727 16.72727273],0
p11,1,0.062719,3.463975,[6 4] ; [ 6 17],[3.63636364 6.36363636] ; [ 8.36363636 14.63636364],0
s7,1,0.066328,3.371632,[3 7] ; [ 1 18],[1.37931034 8.62068966] ; [ 2.62068966 16.37931034],0
b4,1,0.110175,2.551706,[4 6] ; [16  7],[6.06060606 3.93939394] ; [13.93939394  9.06060606],0
u2,1,0.133696,2.249053,[3 1] ; [ 5 10],[1.68421053 2.31578947] ; [6.31578947 8.68421053],0
n2,1,0.145729,2.116402,[3 1] ; [4 8],[1.75 2.25] ; [5.25 6.75],0
s5,1,0.150608,2.066087,[2 8] ; [ 1 22],[0.90909091 9.09090909] ; [ 2.09090909 20.90909091],0
a1,1,0.150608,2.066087,[2 8] ; [ 1 22],[0.90909091 9.09090909] ; [ 2.09090909 20.90909091],0
p4,1,0.180503,1.793478,[5 5] ; [ 6 17],[3.33333333 6.66666667] ; [ 7.66666667 15.33333333],0
n1,1,0.182422,1.777778,[2 2] ; [ 2 10],[1. 3.] ; [3. 9.],0
b2,1,0.204008,1.613445,[1 7] ; [ 6 10],[2.33333333 5.66666667] ; [ 4.66666667 11.33333333],0
b3,1,0.204008,1.613445,[1 7] ; [ 6 10],[2.33333333 5.66666667] ; [ 4.66666667 11.33333333],0
s3,1,0.209601,1.574183,[5 5] ; [ 6 16],[3.4375 6.5625] ; [ 7.5625 14.4375],0
a3,1,0.211555,1.56075,[6 4] ; [ 8 14],[4.375 5.625] ; [ 9.625 12.375],0
d4,1,0.239731,1.382174,[7 3] ; [11 12],[5.45454545 4.54545455] ; [12.54545455 10.45454545],0
p8,1,0.271651,1.208392,[3 7] ; [ 3 19],[1.875 8.125] ; [ 4.125 17.875],0
p9,1,0.27328,1.200208,[1 9] ; [ 6 16],[2.1875 7.8125] ; [ 4.8125 17.1875],0
p7,1,0.282932,1.15295,[5 5] ; [ 7 16],[3.63636364 6.36363636] ; [ 8.36363636 14.63636364],0
d5,1,0.340987,0.906718,[7 3] ; [12 11],[5.75757576 4.24242424] ; [13.24242424  9.75757576],0
d2,1,0.424149,0.63879,[4 6] ; [ 6 17],[3.03030303 6.96969697] ; [ 6.96969697 16.03030303],0
b5,1,0.466473,0.530318,[7 3] ; [13 10],[6.06060606 3.93939394] ; [13.93939394  9.06060606],0
v4,1,0.520171,0.413555,[6 4] ; [11 12],[5.15151515 4.84848485] ; [11.84848485 11.15151515],0
p2,1,0.520171,0.413555,[4 6] ; [12 11],[4.84848485 5.15151515] ; [11.15151515 11.84848485],0
n4,1,0.520171,0.413555,[6 4] ; [11 12],[5.15151515 4.84848485] ; [11.84848485 11.15151515],0
n6,1,0.520171,0.413555,[6 4] ; [11 12],[5.15151515 4.84848485] ; [11.84848485 11.15151515],0
