Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.004639,8.014985,[16  5] ; [13 22],[10.875 10.125] ; [18.125 16.875],0
u1,1,0.00485,7.934694,[ 6 15] ; [ 1 34],[ 2.625 18.375] ; [ 4.375 30.625],0
s8,1,0.006392,7.436314,[10 11] ; [ 5 30],[ 5.625 15.375] ; [ 9.375 25.625],0
s4,1,0.007505,7.147864,[ 7 14] ; [ 2 32],[ 3.43636364 17.56363636] ; [ 5.56363636 28.43636364],0
s2,1,0.010228,6.594753,[14  7] ; [11 24],[ 9.375 11.625] ; [15.625 19.375],0
a2,1,0.01412,6.023111,[ 5 16] ; [ 1 34],[ 2.25 18.75] ; [ 3.75 31.25],0
n5,1,0.015132,5.901075,[16  5] ; [15 20],[11.625  9.375] ; [19.375 15.625],0
a4,1,0.019165,5.486377,[ 7 14] ; [ 3 32],[ 3.75 17.25] ; [ 6.25 28.75],0
n1,1,0.020116,5.401786,[5 1] ; [2 7],[2.8 3.2] ; [4.2 4.8],0
p4,1,0.035902,4.401761,[17  4] ; [18 16],[13.36363636  7.63636364] ; [21.63636364 12.36363636],0
n6,1,0.036028,4.395764,[18  3] ; [20 14],[14.50909091  6.49090909] ; [23.49090909 10.50909091],0
p2,1,0.038291,4.292063,[19  2] ; [23 12],[15.75  5.25] ; [26.25  8.75],0
n4,1,0.041964,4.136671,[16  5] ; [17 18],[12.375  8.625] ; [20.625 14.375],0
v1,1,0.09372,2.809294,[10 11] ; [ 9 26],[ 7.125 13.875] ; [11.875 23.125],0
s6,1,0.094264,2.8,[15  6] ; [17 18],[12.  9.] ; [20. 15.],0
d3,1,0.101803,2.677073,[18  3] ; [23 12],[15.375  5.625] ; [25.625  9.375],0
a7,1,0.104091,2.641715,[17  4] ; [21 14],[14.25  6.75] ; [23.75 11.25],0
p5,1,0.107907,2.584615,[ 3 18] ; [ 1 34],[ 1.5 19.5] ; [ 2.5 32.5],0
a8,1,0.209652,1.57383,[ 3 14] ; [ 2 30],[ 1.73469388 15.26530612] ; [ 3.26530612 28.73469388],0
d5,1,0.2217,1.493333,[17  4] ; [23 12],[15.  6.] ; [25. 10.],0
r1,1,0.2217,1.493333,[17  4] ; [23 12],[15.  6.] ; [25. 10.],0
p11,1,0.264616,1.244444,[14  7] ; [18 17],[12.  9.] ; [20. 15.],0
p1,1,0.276162,1.185882,[ 3 18] ; [ 2 33],[ 1.875 19.125] ; [ 3.125 31.875],0
s5,1,0.32167,0.982143,[ 5 15] ; [ 5 30],[ 3.63636364 16.36363636] ; [ 6.36363636 28.63636364],0
d1,1,0.332762,0.93812,[13  8] ; [17 18],[11.25  9.75] ; [18.75 16.25],0
p6,1,0.3527,0.86372,[ 9 11] ; [11 23],[ 7.40740741 12.59259259] ; [12.59259259 21.40740741],0
r2,1,0.380122,0.770308,[20  1] ; [30  4],[19.09090909  1.90909091] ; [30.90909091  3.09090909],0
p10,1,0.387534,0.746667,[ 9 12] ; [11 24],[ 7.5 13.5] ; [12.5 22.5],0
u2,1,0.411314,0.675,[6 3] ; [9 9],[5. 4.] ; [10.  8.],0
a6,1,0.511912,0.430156,[15  6] ; [22 13],[13.875  7.125] ; [23.125 11.875],0
p7,1,0.517075,0.419724,[15  5] ; [28  6],[15.92592593  4.07407407] ; [27.07407407  6.92592593],0
b5,1,0.521245,0.411429,[12  9] ; [23 12],[13.125  7.875] ; [21.875 13.125],0
v2,1,0.5343,0.386207,[ 9 12] ; [18 17],[10.125 10.875] ; [16.875 18.125],0
d2,1,0.5343,0.386207,[ 9 12] ; [18 17],[10.125 10.875] ; [16.875 18.125],0
a3,1,0.5343,0.386207,[12  9] ; [17 18],[10.875 10.125] ; [18.125 16.875],0
d4,1,0.567282,0.327251,[17  4] ; [26  9],[16.125  4.875] ; [26.875  8.125],0
b3,1,0.570454,0.321923,[ 3 12] ; [ 2 14],[ 2.41935484 12.58064516] ; [ 2.58064516 13.41935484],0
b2,1,0.570454,0.321923,[ 3 12] ; [ 2 14],[ 2.41935484 12.58064516] ; [ 2.58064516 13.41935484],0
b1,1,0.576999,0.311111,[13  8] ; [19 16],[12.  9.] ; [20. 15.],0
v3,1,0.586151,0.296396,[ 7 14] ; [ 9 25],[ 6.10909091 14.89090909] ; [ 9.89090909 24.10909091],0
b4,1,0.617859,0.248889,[14  7] ; [21 14],[13.125  7.875] ; [21.875 13.125],0
a5,1,0.773322,0.082963,[14  7] ; [22 13],[13.5  7.5] ; [22.5 12.5],0
u3,1,0.785351,0.074176,[5 4] ; [9 9],[4.66666667 4.33333333] ; [9.33333333 8.66666667],0
r3,1,0.82345,0.049778,[19  2] ; [31  4],[18.75  2.25] ; [31.25  3.75],0
n3,1,0.832662,0.044643,[3 3] ; [4 5],[2.8 3.2] ; [4.2 4.8],0
r4,1,0.873382,0.025397,[16  5] ; [26  9],[15.75  5.25] ; [26.25  8.75],0
p3,1,0.877493,0.023762,[ 9 11] ; [15 20],[ 8.72727273 11.27272727] ; [15.27272727 19.72727273],0
