Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,86.18101,[12 40] ; [126  13],[37.57068063 14.42931937] ; [100.42931937  38.57068063],1
p1,1,0.636398,0.223485,[ 8 44] ; [ 18 123],[ 7.00518135 44.99481865] ; [ 18.99481865 122.00518135],0
p8,1,0.64949,0.206543,[30 22] ; [84 53],[31.36507937 20.63492063] ; [82.63492063 54.36507937],0
n1,1,0.703004,0.145366,[6 4] ; [17 15],[5.47619048 4.52380952] ; [17.52380952 14.47619048],0
p7,1,0.706586,0.141711,[37 15] ; [99 35],[38.02150538 13.97849462] ; [97.97849462 36.02150538],0
a1,1,0.753443,0.098661,[ 3 49] ; [ 10 132],[ 3.48453608 48.51546392] ; [  9.51546392 132.48453608],0
a4,1,0.814049,0.055322,[32 20] ; [90 52],[32.70103093 19.29896907] ; [89.29896907 52.70103093],0
n3,1,0.896438,0.016942,[6 2] ; [24  9],[5.85365854 2.14634146] ; [24.14634146  8.85365854],0
n4,1,0.92894,0.007953,[41 11] ; [112  29],[41.22279793 10.77720207] ; [111.77720207  29.22279793],0
p5,1,0.92894,0.007953,[11 41] ; [ 29 112],[10.77720207 41.22279793] ; [ 29.22279793 111.77720207],0
u2,1,0.93021,0.00767,[6 5] ; [9 7],[6.11111111 4.88888889] ; [8.88888889 7.11111111],0
r1,1,0.984222,0.000391,[45  7] ; [121  19],[44.95833333  7.04166667] ; [121.04166667  18.95833333],0
p3,1,0.988783,0.000198,[33 19] ; [89 51],[33.04166667 18.95833333] ; [88.95833333 51.04166667],0
b4,1,0.991697,0.000108,[33 19] ; [90 52],[32.96907216 19.03092784] ; [90.03092784 51.96907216],0
