Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1.6e-05,18.565081,[58 10] ; [173 129],[42.45405405 25.54594595] ; [188.54594595 113.45405405],1
s2,1,2.5e-05,17.781532,[46 22] ; [121 185],[30.36363636 37.63636364] ; [136.63636364 169.36363636],1
s5,1,6e-05,16.115693,[32 32] ; [ 74 224],[18.74033149 45.25966851] ; [ 87.25966851 210.74033149],1
s3,1,0.000359,12.735453,[50 18] ; [151 153],[36.74193548 31.25806452] ; [164.25806452 139.74193548],1
a8,1,0.01195,6.318307,[ 2 63] ; [ 41 243],[ 8.00859599 56.99140401] ; [ 34.99140401 249.00859599],0
n4,1,0.018856,5.514796,[41 28] ; [226  81],[48.99734043 20.00265957] ; [218.00265957  88.99734043],0
b2,1,0.020892,5.335779,[ 4 28] ; [ 58 119],[ 9.49282297 22.50717703] ; [ 52.50717703 124.49282297],0
b3,1,0.020892,5.335779,[ 4 28] ; [ 58 119],[ 9.49282297 22.50717703] ; [ 52.50717703 124.49282297],0
s7,1,0.021714,5.268527,[37 29] ; [118 173],[28.65546218 37.34453782] ; [126.34453782 164.65546218],0
p6,1,0.022562,5.201949,[28 41] ; [ 81 222],[20.21774194 48.78225806] ; [ 88.78225806 214.21774194],0
n3,1,0.034537,4.467933,[19  1] ; [62 23],[15.42857143  4.57142857] ; [65.57142857 19.42857143],0
p9,1,0.086386,2.940458,[59  9] ; [233  68],[53.8102981 14.1897019] ; [238.1897019  62.8102981],0
p11,1,0.113357,2.50679,[46 23] ; [233  74],[51.19946809 17.80053191] ; [227.80053191  79.19946809],0
b4,1,0.148518,2.08741,[45 24] ; [171 136],[39.63829787 29.36170213] ; [176.36170213 130.63829787],0
d3,1,0.16151,1.960034,[51 17] ; [202 103],[46.1233244 21.8766756] ; [206.8766756  98.1233244],0
u3,1,0.166253,1.916411,[17  8] ; [51 46],[13.93442623 11.06557377] ; [54.06557377 42.93442623],0
s1,1,0.170006,1.88289,[ 5 63] ; [ 11 293],[ 2.92473118 65.07526882] ; [ 13.07526882 290.92473118],0
n2,1,0.176879,1.82365,[17  3] ; [61 26],[14.57943925  5.42056075] ; [63.42056075 23.57943925],0
n5,1,0.176969,1.822894,[40 29] ; [203 102],[44.8315508 24.1684492] ; [198.1684492 106.8315508],0
s8,1,0.184753,1.758974,[30 39] ; [107 199],[25.208 43.792] ; [111.792 194.208],0
p5,1,0.21349,1.547603,[ 3 66] ; [ 27 278],[ 5.53475936 63.46524064] ; [ 24.46524064 280.53475936],0
a7,1,0.220918,1.498397,[45 23] ; [225  81],[49.09090909 18.90909091] ; [220.90909091  85.09090909],0
r3,1,0.230927,1.435143,[65  3] ; [301   6],[66.368  1.632] ; [299.632   7.368],0
v4,1,0.231325,1.432699,[68  1] ; [292  14],[66.24  2.76] ; [293.76  12.24],0
a1,1,0.23282,1.42355,[ 1 68] ; [ 14 293],[ 2.75265957 66.24734043] ; [ 12.24734043 294.75265957],0
p1,1,0.251381,1.315611,[ 7 62] ; [ 19 285],[ 4.80965147 64.19034853] ; [ 21.19034853 282.80965147],0
r2,1,0.266289,1.235764,[68  1] ; [292  13],[66.4171123  2.5828877] ; [293.5828877  11.4171123],0
p4,1,0.292707,1.10713,[39 30] ; [150 153],[35.05645161 33.94354839] ; [153.94354839 149.05645161],0
p3,1,0.322903,0.977152,[33 36] ; [126 179],[29.3342246 39.6657754] ; [129.6657754 175.3342246],0
