Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,114.94863,[173  56] ; [ 84 212],[112.10095238 116.89904762] ; [144.89904762 151.10095238],1
s6,1,0.0,55.531488,[206  35] ; [170 135],[165.96336996  75.03663004] ; [210.03663004  94.96336996],1
s2,1,0.0,53.157074,[166  72] ; [118 190],[123.79487179 114.20512821] ; [160.20512821 147.79487179],1
s3,1,0.0,45.864319,[173  64] ; [133 170],[134.3 102.7] ; [171.7 131.3],1
s5,1,0.0,28.16647,[103 129] ; [ 69 234],[ 74.58691589 157.41308411] ; [ 97.41308411 205.58691589],1
p9,1,1e-05,19.500291,[221  19] ; [237  66],[202.43093923  37.56906077] ; [255.56906077  47.43093923],1
d2,1,4.7e-05,16.552808,[146  96] ; [132 176],[122.32 119.68] ; [155.68 152.32],1
u1,1,7.5e-05,15.676618,[ 80 162] ; [ 57 253],[ 60.0615942 181.9384058] ; [ 76.9384058 233.0615942],1
p5,1,0.000154,14.318028,[ 40 200] ; [ 20 288],[ 26.27737226 213.72262774] ; [ 33.72262774 274.27737226],1
d1,1,0.000315,12.978233,[177  65] ; [181 129],[156.94927536  85.05072464] ; [201.05072464 108.94927536],1
p6,1,0.00034,12.838355,[108 133] ; [ 91 213],[ 87.99816514 153.00183486] ; [111.00183486 192.99816514],1
p10,1,0.000482,12.182971,[212  28] ; [234  71],[196.40366972  43.59633028] ; [249.59633028  55.40366972],1
a3,1,0.000608,11.751849,[194  47] ; [207 100],[176.35218978  64.64781022] ; [224.64781022  82.35218978],1
v1,1,0.001456,10.133198,[146  89] ; [147 157],[127.7458256 107.2541744] ; [165.2541744 138.7458256],0
p4,1,0.001942,9.603978,[167  74] ; [173 134],[149.52554745  91.47445255] ; [190.47445255 116.52554745],0
n5,1,0.003525,8.513496,[193  48] ; [212  95],[178.11131387  62.88868613] ; [226.88868613  80.11131387],0
p12,1,0.004511,8.065635,[ 30 212] ; [ 17 289],[ 20.75547445 221.24452555] ; [ 26.24452555 279.75547445],0
p3,1,0.007196,7.22332,[134 108] ; [135 173],[118.36 123.64] ; [150.64 157.36],0
v3,1,0.007511,7.146467,[107 123] ; [104 193],[ 92.08728653 137.91271347] ; [118.91271347 178.08728653],0
n6,1,0.009796,6.67168,[213  28] ; [247  61],[201.93078324  39.06921676] ; [258.06921676  49.93078324],0
u4,1,0.010343,6.574923,[  9 233] ; [  2 308],[  4.82246377 237.17753623] ; [  6.17753623 303.82246377],0
a5,1,0.011057,6.456165,[200  42] ; [228  82],[187.63768116  54.36231884] ; [240.36231884  69.63768116],0
n4,1,0.016361,5.76365,[198  44] ; [226  83],[186.22141561  55.77858439] ; [237.77858439  71.22141561],0
d5,1,0.023752,5.112666,[213  29] ; [250  59],[203.35027223  38.64972777] ; [259.64972777  49.35027223],0
b3,1,0.024232,5.077956,[ 63 100] ; [ 43 117],[ 53.49226006 109.50773994] ; [ 52.50773994 107.49226006],0
b2,1,0.024232,5.077956,[ 63 100] ; [ 43 117],[ 53.49226006 109.50773994] ; [ 52.50773994 107.49226006],0
