Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,79.894748,[43 62] ; [247  41],[77.48091603 27.51908397] ; [212.51908397  75.48091603],1
a5,1,0.001714,9.833381,[58 47] ; [208  81],[70.88832487 34.11167513] ; [195.11167513  93.88832487],0
p4,1,0.002689,9.007101,[26 78] ; [119 167],[38.66666667 65.33333333] ; [106.33333333 179.66666667],0
v1,1,0.003745,8.403716,[34 68] ; [142 142],[46.50777202 55.49222798] ; [129.49222798 154.50777202],0
p10,1,0.003946,8.30872,[67 36] ; [226  59],[77.78092784 25.21907216] ; [215.21907216  69.78092784],0
s8,1,0.007842,7.069208,[27 77] ; [117 171],[38.20408163 65.79591837] ; [105.79591837 182.20408163],0
p1,1,0.016211,5.779796,[  1 103] ; [ 21 267],[ 5.83673469 98.16326531] ; [ 16.16326531 271.83673469],0
a2,1,0.018438,5.554019,[13 92] ; [ 67 222],[21.31979695 83.68020305] ; [ 58.68020305 230.31979695],0
p8,1,0.019798,5.429652,[30 74] ; [118 164],[39.87564767 64.12435233] ; [108.12435233 173.87564767],0
s7,1,0.021252,5.305973,[33 72] ; [123 154],[42.87958115 62.12041885] ; [113.12041885 163.87958115],0
r3,1,0.028373,4.805254,[103   2] ; [264  23],[98.30357143  6.69642857] ; [268.69642857  18.30357143],0
v3,1,0.029744,4.724015,[25 76] ; [103 178],[33.84293194 67.15706806] ; [ 94.15706806 186.84293194],0
s6,1,0.036296,4.383135,[55 47] ; [187  98],[63.78294574 38.21705426] ; [178.21705426 106.78294574],0
a7,1,0.044401,4.041235,[81 23] ; [194  94],[72.95918367 31.04081633] ; [202.04081633  85.95918367],0
p6,1,0.049518,3.857718,[19 85] ; [ 80 205],[26.46786632 77.53213368] ; [ 72.53213368 212.46786632],0
b1,1,0.064087,3.428336,[26 79] ; [100 189],[33.5786802 71.4213198] ; [ 92.4213198 196.5786802],0
n1,1,0.080674,3.051266,[ 9 28] ; [32 46],[13.19130435 23.80869565] ; [27.80869565 50.19130435],0
p11,1,0.088551,2.900519,[73 32] ; [225  64],[79.41624365 25.58375635] ; [218.58375635  70.41624365],0
p9,1,0.101859,2.676187,[75 27] ; [229  53],[80.75 21.25] ; [223.25  58.75],0
p12,1,0.102048,2.673241,[  2 103] ; [ 17 271],[ 5.07633588 99.92366412] ; [ 13.92366412 274.07633588],0
r1,1,0.119928,2.418255,[74 31] ; [224  63],[79.82142857 25.17857143] ; [218.17857143  68.82142857],0
a4,1,0.131928,2.269675,[37 68] ; [125 161],[43.50383632 61.49616368] ; [118.49616368 167.50383632],0
s2,1,0.159452,1.979412,[42 62] ; [138 147],[48.12339332 55.87660668] ; [131.87660668 153.12339332],0
p5,1,0.191398,1.706821,[  3 101] ; [ 18 270],[ 5.57142857 98.42857143] ; [ 15.42857143 272.57142857],0
n2,1,0.217666,1.51969,[24 12] ; [62 18],[26.68965517  9.31034483] ; [59.31034483 20.68965517],0
s4,1,0.236301,1.402527,[22 83] ; [ 45 239],[18.0848329 86.9151671] ; [ 48.9151671 235.0848329],0
p2,1,0.254959,1.295925,[76 28] ; [227  62],[80.18320611 23.81679389] ; [222.81679389  66.18320611],0
s3,1,0.293073,1.105453,[48 55] ; [149 134],[52.56735751 50.43264249] ; [144.43264249 138.56735751],0
d1,1,0.303982,1.056645,[52 53] ; [160 129],[56.49746193 48.50253807] ; [155.50253807 133.49746193],0
v2,1,0.328378,0.955284,[56 47] ; [133 140],[51.77393617 51.22606383] ; [137.22606383 135.77393617],0
b3,1,0.350533,0.871526,[16 37] ; [ 64 108],[18.84444444 34.15555556] ; [ 61.15555556 110.84444444],0
b2,1,0.350533,0.871526,[16 37] ; [ 64 108],[18.84444444 34.15555556] ; [ 61.15555556 110.84444444],0
p7,1,0.377607,0.778479,[47 56] ; [141 137],[50.82414698 52.17585302] ; [137.17585302 140.82414698],0
n3,1,0.392528,0.731097,[27  9] ; [53 26],[25.04347826 10.95652174] ; [54.95652174 24.04347826],0
s1,1,0.407524,0.686013,[  2 103] ; [ 10 272],[  3.25581395 101.74418605] ; [  8.74418605 273.25581395],0
d5,1,0.444937,0.583518,[76 28] ; [222  67],[78.86005089 25.13994911] ; [219.13994911  69.86005089],0
a3,1,0.470742,0.520234,[66 38] ; [194  94],[68.97959184 35.02040816] ; [191.02040816  96.97959184],0
u1,1,0.478052,0.503303,[12 93] ; [ 41 248],[14.12436548 90.87563452] ; [ 38.87563452 250.12436548],0
d2,1,0.482114,0.494077,[45 60] ; [134 152],[48.06905371 56.93094629] ; [130.93094629 155.06905371],0
u3,1,0.546241,0.364095,[17 21] ; [48 47],[18.57142857 19.42857143] ; [46.42857143 48.57142857],0
a6,1,0.608644,0.262155,[65 40] ; [187 102],[67.15736041 37.84263959] ; [184.84263959 104.15736041],0
u2,1,0.661859,0.191274,[17 21] ; [46 48],[18.13636364 19.86363636] ; [44.86363636 49.13636364],0
d3,1,0.686004,0.163445,[71 33] ; [191  98],[69.33333333 34.66666667] ; [192.66666667  96.33333333],0
r4,1,0.700604,0.147844,[90 15] ; [252  37],[91.14213198 13.85786802] ; [250.85786802  38.14213198],0
s5,1,0.715809,0.132544,[28 73] ; [ 83 197],[29.42519685 71.57480315] ; [ 81.57480315 198.42519685],0
r2,1,0.7601,0.093239,[96  7] ; [263  22],[95.30154639  7.69845361] ; [263.69845361  21.30154639],0
a8,1,0.76889,0.086334,[13 83] ; [ 39 225],[13.86666667 82.13333333] ; [ 38.13333333 225.86666667],0
v4,1,0.789343,0.071376,[97  6] ; [270  19],[96.43112245  6.56887755] ; [270.56887755  18.43112245],0
b4,1,0.799831,0.064296,[61 44] ; [172 117],[62.09390863 42.90609137] ; [170.90609137 118.09390863],0
b5,1,0.845903,0.037771,[65 40] ; [182 107],[65.8248731 39.1751269] ; [181.1751269 107.8248731],0
a1,1,0.895559,0.017233,[  3 102] ; [  9 280],[  3.19796954 101.80203046] ; [  8.80203046 280.19796954],0
d4,1,0.919461,0.010224,[83 22] ; [229  59],[83.35877863 21.64122137] ; [228.64122137  59.35877863],0
