Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,134.180513,[119  39] ; [ 56 233],[61.85682327 96.14317673] ; [113.14317673 175.85682327],1
s6,1,0.0,66.708653,[140  23] ; [137 155],[99.23296703 63.76703297] ; [177.76703297 114.23296703],1
s2,1,0.0,54.018283,[113  50] ; [ 99 196],[75.44978166 87.55021834] ; [136.55021834 158.44978166],1
s3,1,0.0,43.56113,[118  43] ; [120 173],[84.40088106 76.59911894] ; [153.59911894 139.40088106],1
s5,1,0.0,29.96335,[66 92] ; [ 52 238],[ 41.61607143 116.38392857] ; [ 76.38392857 213.61607143],1
p6,1,7.5e-05,15.667799,[ 56 108] ; [ 52 241],[ 38.7571116 125.2428884] ; [ 69.2428884 223.7571116],1
p10,1,0.000144,14.444782,[137  25] ; [200  93],[119.98681319  42.01318681] ; [217.01318681  75.98681319],1
v1,1,0.000295,13.098972,[91 70] ; [113 178],[72.66371681 88.33628319] ; [131.33628319 159.66371681],1
n4,1,0.000717,11.445593,[129  35] ; [189 109],[112.88311688  51.11688312] ; [205.11688312  92.88311688],1
v3,1,0.000898,11.026823,[67 92] ; [ 76 208],[ 51.32505643 107.67494357] ; [ 91.67494357 192.32505643],1
r1,1,0.000963,10.896536,[141  22] ; [218  80],[126.93492408  36.06507592] ; [232.06507592  65.93492408],1
p4,1,0.00104,10.755409,[77 87] ; [ 93 202],[ 60.74074074 103.25925926] ; [109.25925926 185.74074074],0
p7,1,0.001258,10.402427,[96 63] ; [128 160],[79.67785235 79.32214765] ; [144.32214765 143.67785235],0
n5,1,0.001644,9.909596,[124  39] ; [183 114],[108.78478261  54.21521739] ; [198.21521739  98.78478261],0
d2,1,0.008265,6.97521,[86 79] ; [117 180],[72.5 92.5] ; [130.5 166.5],0
a8,1,0.010507,6.546914,[ 31 116] ; [ 33 247],[ 22.03278689 124.96721311] ; [ 41.96721311 238.03278689],0
p9,1,0.011553,6.378254,[139  24] ; [218  72],[128.45695364  34.54304636] ; [228.54304636  61.45695364],0
a3,1,0.011777,6.344081,[121  44] ; [184 114],[108.69330454  56.30669546] ; [196.30669546 101.69330454],0
