Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,61.215191,[20 62] ; [130  41],[48.61660079 33.38339921] ; [101.38339921  69.61660079],1
a6,1,0.0,34.976136,[33 49] ; [134  38],[53.91338583 28.08661417] ; [113.08661417  58.91338583],1
r4,1,1.6e-05,18.57874,[47 35] ; [142  30],[61.01574803 20.98425197] ; [127.98425197  44.01574803],1
a2,1,2.6e-05,17.697103,[ 3 79] ; [ 44 128],[15.17322835 66.82677165] ; [ 31.82677165 140.17322835],1
d5,1,6.3e-05,16.022193,[48 34] ; [141  31],[61.01574803 20.98425197] ; [127.98425197  44.01574803],1
r3,1,0.000142,14.473797,[60 22] ; [156  15],[70.00790514 11.99209486] ; [145.99209486  25.00790514],1
d1,1,0.000485,12.174135,[28 54] ; [99 73],[41. 41.] ; [86. 86.],1
u1,1,0.00078,11.28792,[ 1 81] ; [ 26 146],[ 8.71653543 73.28346457] ; [ 18.28346457 153.71653543],1
v4,1,0.003365,8.598219,[64 18] ; [157  15],[71.34645669 10.65354331] ; [149.65354331  22.34645669],0
p10,1,0.003829,8.362992,[42 38] ; [121  49],[52.16 27.84] ; [110.84  59.16],0
r1,1,0.005011,7.875593,[46 36] ; [126  45],[55.74703557 26.25296443] ; [116.25296443  54.74703557],0
r2,1,0.006511,7.403026,[61 18] ; [154  17],[67.94 11.06] ; [147.06  23.94],0
d4,1,0.009951,6.643696,[53 29] ; [137  35],[61.33858268 20.66141732] ; [128.66141732  43.33858268],0
b5,1,0.010164,6.605966,[38 44] ; [109  63],[47.45669291 34.54330709] ; [99.54330709 72.45669291],0
p2,1,0.015892,5.814799,[49 31] ; [130  41],[57.05179283 22.94820717] ; [121.94820717  49.05179283],0
a5,1,0.020492,5.36945,[44 38] ; [118  54],[52.2992126 29.7007874] ; [109.7007874  62.2992126],0
n5,1,0.021886,5.254863,[61 21] ; [102  69],[52.83003953 29.16996047] ; [110.16996047  60.83003953],0
p3,1,0.033904,4.499542,[22 59] ; [ 70 101],[29.57142857 51.42857143] ; [ 62.42857143 108.57142857],0
p9,1,0.059332,3.555955,[49 30] ; [124  44],[55.33198381 23.66801619] ; [117.66801619  50.33198381],0
u3,1,0.062945,3.458039,[10 22] ; [28 26],[14.13953488 17.86046512] ; [23.86046512 30.13953488],0
b1,1,0.065038,3.404005,[41 41] ; [ 65 107],[34.22047244 47.77952756] ; [ 71.77952756 100.22047244],0
p8,1,0.085206,2.962695,[29 52] ; [80 89],[35.316 45.684] ; [73.684 95.316],0
b4,1,0.094526,2.795555,[39 43] ; [101  71],[45.19685039 36.80314961] ; [94.80314961 77.19685039],0
a4,1,0.124512,2.359632,[28 53] ; [77 95],[33.61660079 47.38339921] ; [ 71.38339921 100.61660079],0
