Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,141.744781,[46 79] ; [454  70],[96.30200308 28.69799692] ; [403.69799692 120.30200308],1
n6,1,0.0,31.781979,[87 38] ; [469  56],[106.92307692  18.07692308] ; [449.07692308  75.92307692],1
s7,1,8e-06,20.038759,[41 79] ; [285 216],[62.99516908 57.00483092] ; [263.00483092 237.99516908],1
r2,1,1.8e-05,18.375876,[115  11] ; [512   8],[122.29411765   3.70588235] ; [504.70588235  15.29411765],1
p11,1,0.000348,12.79363,[86 40] ; [434  92],[100.49079755  25.50920245] ; [419.50920245 106.49079755],1
p6,1,0.000387,12.593145,[29 94] ; [211 306],[46.125 76.875] ; [193.875 323.125],1
p2,1,0.000642,11.649572,[91 33] ; [449  73],[103.65325077  20.34674923] ; [436.34674923  85.65325077],1
v3,1,0.001165,10.544972,[35 86] ; [228 277],[50.83546326 70.16453674] ; [212.16453674 292.83546326],0
r1,1,0.002397,9.217794,[95 30] ; [456  69],[105.96153846  19.03846154] ; [445.03846154  79.96153846],0
p4,1,0.003246,8.663827,[64 61] ; [340 180],[78.29457364 46.70542636] ; [325.70542636 194.29457364],0
a8,1,0.004215,8.188685,[  6 110] ; [ 72 401],[ 15.36162988 100.63837012] ; [ 62.63837012 410.36162988],0
s8,1,0.005632,7.664429,[46 79] ; [263 257],[59.88372093 65.11627907] ; [249.11627907 270.88372093],0
d2,1,0.007419,7.168683,[60 66] ; [317 205],[73.30555556 52.69444444] ; [303.69444444 218.30555556],0
u1,1,0.010776,6.50183,[ 18 108] ; [131 395],[28.79447853 97.20552147] ; [120.20552147 405.79447853],0
s4,1,0.011304,6.416875,[30 96] ; [ 75 442],[ 20.57542768 105.42457232] ; [ 84.42457232 432.57542768],0
p3,1,0.011956,6.317353,[53 71] ; [288 233],[65.55658915 58.44341085] ; [275.44341085 245.55658915],0
a4,1,0.013309,6.127567,[56 70] ; [297 227],[68.42769231 57.57230769] ; [284.57230769 239.42769231],0
r4,1,0.017453,5.650272,[112  14] ; [498  28],[117.88343558   8.11656442] ; [492.11656442  33.88343558],0
n1,1,0.021371,5.296297,[13 39] ; [42 53],[19.45578231 32.54421769] ; [35.54421769 59.45578231],0
p10,1,0.032081,4.594185,[96 29] ; [440  79],[104.03726708  20.96273292] ; [431.96273292  87.03726708],0
d1,1,0.045618,3.995641,[76 50] ; [366 160],[85.41717791 40.58282209] ; [356.58282209 169.41717791],0
a2,1,0.050351,3.829731,[31 95] ; [177 349],[40.19631902 85.80368098] ; [167.80368098 358.19631902],0
n3,1,0.071063,3.258297,[34 19] ; [74 21],[38.67567568 14.32432432] ; [69.32432432 25.67567568],0
d5,1,0.080713,3.050479,[102  24] ; [455  68],[108.13867488  17.86132512] ; [448.86132512  74.13867488],0
p5,1,0.082052,3.02379,[  9 115] ; [ 67 454],[ 14.61085271 109.38914729] ; [ 61.38914729 459.61085271],0
s3,1,0.092046,2.83822,[61 64] ; [296 222],[69.40124417 55.59875583] ; [287.59875583 230.40124417],0
p9,1,0.092781,2.82544,[101  23] ; [452  66],[106.80996885  17.19003115] ; [446.19003115  71.80996885],0
