Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,4e-06,21.457466,[33 33] ; [43  4],[44.38938053 21.61061947] ; [31.61061947 15.38938053],1
a3,1,0.153169,2.040408,[42 23] ; [37 11],[45.44247788 19.55752212] ; [33.55752212 14.44247788],0
p12,1,0.174935,1.840134,[ 1 65] ; [ 3 45],[ 2.31578947 63.68421053] ; [ 1.68421053 46.31578947],0
a8,1,0.188557,1.72886,[ 3 57] ; [ 5 36],[ 4.75247525 55.24752475] ; [ 3.24752475 37.75247525],0
a1,1,0.194753,1.681292,[ 5 61] ; [ 1 47],[ 3.47368421 62.52631579] ; [ 2.52631579 45.47368421],0
s1,1,0.203009,1.620597,[ 5 61] ; [ 1 46],[ 3.50442478 62.49557522] ; [ 2.49557522 44.50442478],0
v1,1,0.215072,1.536953,[28 38] ; [26 22],[31.26315789 34.73684211] ; [22.73684211 25.26315789],0
d3,1,0.216522,1.527273,[41 23] ; [36 12],[44. 20.] ; [33. 15.],0
n1,1,0.257312,1.283161,[ 6 16] ; [ 8 10],[ 7.7 14.3] ; [ 6.3 11.7],0
r3,1,0.268926,1.222217,[54 12] ; [42  5],[56.07079646  9.92920354] ; [39.92920354  7.07079646],0
p2,1,0.270513,1.214144,[47 18] ; [39  9],[49.46902655 15.53097345] ; [36.53097345 11.46902655],0
d4,1,0.276655,1.183446,[51 15] ; [41  7],[53.26315789 12.73684211] ; [38.73684211  9.26315789],0
b4,1,0.282383,1.155583,[36 30] ; [31 17],[38.78947368 27.21052632] ; [28.21052632 19.78947368],0
n6,1,0.333747,0.934305,[49 16] ; [39  8],[51.07142857 13.92857143] ; [36.92857143 10.07142857],0
a6,1,0.359783,0.838649,[37 29] ; [31 17],[39.36842105 26.63157895] ; [28.63157895 19.36842105],0
v3,1,0.362456,0.829365,[22 44] ; [20 28],[24.31578947 41.68421053] ; [17.68421053 30.31578947],0
v2,1,0.494269,0.467219,[30 33] ; [26 22],[31.78378378 31.21621622] ; [24.21621622 23.78378378],0
a2,1,0.49928,0.456466,[13 53] ; [12 36],[14.47368421 51.52631579] ; [10.52631579 37.47368421],0
b5,1,0.565805,0.329752,[42 24] ; [28 20],[40.52631579 25.47368421] ; [29.47368421 18.52631579],0
p9,1,0.584399,0.299177,[56  9] ; [43  5],[56.94690265  8.05309735] ; [42.05309735  5.94690265],0
r1,1,0.607053,0.264489,[51 15] ; [39  9],[52.10526316 13.89473684] ; [37.89473684 10.10526316],0
u3,1,0.622301,0.242647,[12 10] ; [5 6],[11.33333333 10.66666667] ; [5.66666667 5.33333333],0
n5,1,0.645614,0.211475,[42 23] ; [33 15],[43.14159292 21.85840708] ; [31.85840708 16.14159292],0
p7,1,0.700311,0.148148,[35 29] ; [28 20],[36. 28.] ; [27. 21.],0
n2,1,0.713628,0.13468,[16  6] ; [14  4],[16.5  5.5] ; [13.5  4.5],0
u2,1,0.725944,0.122868,[ 9 14] ; [5 6],[ 9.47058824 13.52941176] ; [4.52941176 6.47058824],0
p8,1,0.7262,0.122629,[24 42] ; [19 29],[24.89473684 41.10526316] ; [18.10526316 29.89473684],0
n3,1,0.78146,0.07696,[15  7] ; [13  5],[15.4  6.6] ; [12.6  5.4],0
a7,1,0.80224,0.062725,[46 19] ; [35 13],[46.59292035 18.40707965] ; [34.40707965 13.59292035],0
b2,1,0.923525,0.009215,[10 23] ; [ 6 13],[10.15384615 22.84615385] ; [ 5.84615385 13.15384615],0
b3,1,0.923525,0.009215,[10 23] ; [ 6 13],[10.15384615 22.84615385] ; [ 5.84615385 13.15384615],0
p5,1,0.983278,0.000439,[ 4 61] ; [ 3 45],[ 4.02654867 60.97345133] ; [ 2.97345133 45.02654867],0
