Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,1e-06,24.743501,[74  9] ; [24 24],[62.09160305 20.90839695] ; [35.90839695 12.09160305],1
v1,1,0.16709,1.908856,[53 29] ; [24 22],[49.328125 32.671875] ; [27.671875 18.328125],0
p5,1,0.18292,1.773738,[16 67] ; [ 5 43],[13.30534351 69.69465649] ; [ 7.69465649 40.30534351],0
a1,1,0.247228,1.338899,[ 3 80] ; [ 4 44],[ 4.4351145 78.5648855] ; [ 2.5648855 45.4351145],0
r4,1,0.272334,1.204953,[76  7] ; [41  7],[74.12977099  8.87022901] ; [42.87022901  5.12977099],0
b2,1,0.323678,0.974026,[20 30] ; [13 12],[22. 28.] ; [11. 14.],0
b3,1,0.323678,0.974026,[20 30] ; [13 12],[22. 28.] ; [11. 14.],0
p12,1,0.352215,0.865461,[ 7 76] ; [ 2 46],[ 5.70229008 77.29770992] ; [ 3.29770992 44.70229008],0
a2,1,0.352215,0.865461,[ 7 76] ; [ 2 46],[ 5.70229008 77.29770992] ; [ 3.29770992 44.70229008],0
s2,1,0.377344,0.779338,[42 41] ; [20 27],[39.58461538 43.41538462] ; [22.41538462 24.58461538],0
d4,1,0.414778,0.665064,[51 32] ; [26 22],[48.78625954 34.21374046] ; [28.21374046 19.78625954],0
d5,1,0.439287,0.598143,[49 34] ; [25 23],[46.88549618 36.11450382] ; [27.11450382 20.88549618],0
r2,1,0.48066,0.497366,[77  6] ; [46  2],[77.93129771  5.06870229] ; [45.06870229  2.93129771],0
a6,1,0.490423,0.475597,[45 38] ; [29 19],[46.88549618 36.11450382] ; [27.11450382 20.88549618],0
s6,1,0.507345,0.43954,[54 26] ; [29 18],[52.28346457 27.71653543] ; [30.71653543 16.28346457],0
d3,1,0.510515,0.433011,[36 47] ; [18 30],[34.21374046 48.78625954] ; [19.78625954 28.21374046],0
a8,1,0.653228,0.201854,[11 68] ; [ 5 40],[10.19354839 68.80645161] ; [ 5.80645161 39.19354839],0
b1,1,0.654783,0.199923,[33 50] ; [21 27],[34.21374046 48.78625954] ; [19.78625954 28.21374046],0
n4,1,0.663679,0.189085,[65 18] ; [36 12],[63.99236641 19.00763359] ; [37.00763359 10.99236641],0
a5,1,0.695121,0.153597,[53 30] ; [29 19],[51.95419847 31.04580153] ; [30.04580153 17.95419847],0
n1,1,0.704507,0.143826,[ 9 10] ; [4 6],[ 8.51724138 10.48275862] ; [4.48275862 5.51724138],0
u3,1,0.760015,0.093306,[15 14] ; [8 9],[14.5 14.5] ; [8.5 8.5],0
s4,1,0.777512,0.079842,[10 73] ; [ 5 43],[ 9.50381679 73.49618321] ; [ 5.49618321 42.50381679],0
b5,1,0.821702,0.050785,[45 38] ; [27 21],[45.61832061 37.38167939] ; [26.38167939 21.61832061],0
a7,1,0.840584,0.04046,[51 31] ; [29 19],[50.46153846 31.53846154] ; [29.53846154 18.46153846],0
n2,1,0.865455,0.028708,[16  3] ; [9 2],[15.83333333  3.16666667] ; [9.16666667 1.83333333],0
a3,1,0.933301,0.007004,[53 30] ; [31 17],[53.22137405 29.77862595] ; [30.77862595 17.22137405],0
u2,1,0.936427,0.006362,[15 14] ; [9 8],[15.13043478 13.86956522] ; [8.86956522 8.13043478],0
p1,1,0.939346,0.00579,[10 73] ; [ 6 42],[10.13740458 72.86259542] ; [ 5.86259542 42.13740458],0
