Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,40.470767,[45 61] ; [259  84],[71.76837416 34.23162584] ; [232.23162584 110.76837416],1
r3,1,0.0,36.348465,[78 29] ; [322  21],[95.11111111 11.88888889] ; [304.88888889  38.11111111],1
p10,1,0.0,33.005989,[49 55] ; [260  79],[72.54176072 31.45823928] ; [236.45823928 102.54176072],1
v4,1,0.0,31.896009,[79 27] ; [323  21],[94.69333333 11.30666667] ; [307.30666667  36.69333333],1
p11,1,0.0,31.747689,[57 50] ; [278  67],[79.30309735 27.69690265] ; [255.69690265  89.30309735],1
r4,1,0.0,30.660999,[67 40] ; [299  46],[86.64159292 20.35840708] ; [279.35840708  65.64159292],1
n4,1,2e-06,23.055474,[58 49] ; [269  76],[77.40929204 29.59070796] ; [249.59070796  95.40929204],1
p9,1,2e-06,22.202034,[61 44] ; [273  65],[79.16478555 25.83521445] ; [254.83521445  83.16478555],1
p2,1,1.6e-05,18.623368,[64 41] ; [279  64],[80.390625 24.609375] ; [262.609375  80.390625],1
b1,1,0.000504,12.100778,[58 49] ; [122 223],[42.61061947 64.38938053] ; [137.38938053 207.61061947],1
p4,1,0.000649,11.628608,[35 70] ; [179 163],[50.26845638 54.73154362] ; [163.73154362 178.26845638],1
r2,1,0.00075,11.361776,[86 21] ; [310  27],[95.43243243 11.56756757] ; [300.56756757  36.43243243],1
p6,1,0.001159,10.554875,[14 87] ; [102 237],[26.62727273 74.37272727] ; [ 89.37272727 249.62727273],0
p3,1,0.00147,10.115285,[29 76] ; [155 189],[43.02895323 61.97104677] ; [140.97104677 203.02895323],0
s1,1,0.004174,8.20673,[ 7 99] ; [  5 337],[  2.83928571 103.16071429] ; [  9.16071429 332.83928571],0
p8,1,0.007304,7.196674,[37 67] ; [171 167],[48.94117647 55.05882353] ; [159.05882353 178.94117647],0
p7,1,0.009652,6.698081,[46 57] ; [201 139],[57.42889391 45.57110609] ; [189.57110609 150.42889391],0
s5,1,0.015207,5.892342,[ 9 94] ; [ 64 275],[17.01131222 85.98868778] ; [ 55.98868778 283.01131222],0
v2,1,0.015846,5.819916,[40 60] ; [179 154],[50.57736721 49.42263279] ; [168.42263279 164.57736721],0
d1,1,0.016936,5.702965,[42 65] ; [181 164],[52.78982301 54.21017699] ; [170.21017699 174.78982301],0
s6,1,0.018582,5.540463,[33 74] ; [148 191],[43.42376682 63.57623318] ; [137.57623318 201.42376682],0
d4,1,0.019476,5.458267,[70 36] ; [266  78],[79.14666667 26.85333333] ; [256.85333333  87.14666667],0
v3,1,0.020985,5.328073,[24 77] ; [122 216],[33.58997722 67.41002278] ; [112.41002278 225.58997722],0
s7,1,0.021666,5.272436,[16 81] ; [ 92 236],[24.64941176 72.35058824] ; [ 83.35058824 244.64941176],0
a1,1,0.021722,5.26788,[ 9 98] ; [ 11 334],[  4.73451327 102.26548673] ; [ 15.26548673 329.73451327],0
v1,1,0.034701,4.459841,[39 67] ; [163 173],[48.44343891 57.55656109] ; [153.55656109 182.44343891],0
u1,1,0.056437,3.639112,[  7 100] ; [ 46 299],[12.54646018 94.45353982] ; [ 40.45353982 304.54646018],0
p12,1,0.068869,3.309773,[  1 103] ; [ 17 325],[ 4.19730942 99.80269058] ; [ 13.80269058 328.19730942],0
s8,1,0.074874,3.172808,[18 89] ; [ 86 256],[24.78396437 82.21603563] ; [ 79.21603563 262.78396437],0
d3,1,0.105081,2.626682,[58 48] ; [219 126],[65.10421286 40.89578714] ; [211.89578714 133.10421286],0
a5,1,0.142292,2.152999,[65 42] ; [236 109],[71.25442478 35.74557522] ; [229.74557522 115.25442478],0
p5,1,0.143375,2.141359,[ 6 99] ; [ 36 308],[ 9.82182628 95.17817372] ; [ 32.17817372 311.82182628],0
d5,1,0.178857,1.807095,[76 31] ; [267  78],[81.19690265 25.80309735] ; [261.80309735  83.19690265],0
b3,1,0.180366,1.794606,[18 42] ; [ 81 124],[22.41509434 37.58490566] ; [ 76.58490566 128.41509434],0
b2,1,0.180366,1.794606,[18 42] ; [ 81 124],[22.41509434 37.58490566] ; [ 76.58490566 128.41509434],0
r1,1,0.191598,1.705286,[73 34] ; [256  87],[78.22888889 28.77111111] ; [250.77111111  92.22888889],0
n3,1,0.215858,1.531694,[23 15] ; [61 24],[25.95121951 12.04878049] ; [58.04878049 26.95121951],0
a8,1,0.253279,1.305126,[ 9 91] ; [ 41 267],[12.25490196 87.74509804] ; [ 37.74509804 270.25490196],0
n2,1,0.258898,1.274638,[23 17] ; [59 28],[25.82677165 14.17322835] ; [56.17322835 30.82677165],0
u2,1,0.307557,1.041139,[23 16] ; [60 61],[20.23125 18.76875] ; [62.76875 58.23125],0
b4,1,0.464734,0.53447,[59 48] ; [204 141],[62.25884956 44.74115044] ; [200.74115044 144.25884956],0
s3,1,0.475332,0.509555,[27 78] ; [ 76 264],[24.30337079 80.69662921] ; [ 78.69662921 261.30337079],0
p1,1,0.53367,0.387398,[10 96] ; [ 26 318],[ 8.48 97.52] ; [ 27.52 316.48],0
a7,1,0.581886,0.303196,[71 36] ; [238 106],[73.31042129 33.68957871] ; [235.68957871 108.31042129],0
a2,1,0.591806,0.287533,[18 89] ; [ 66 279],[19.88495575 87.11504425] ; [ 64.11504425 280.88495575],0
n1,1,0.607137,0.264365,[15 24] ; [29 57],[13.728 25.272] ; [30.272 55.728],0
a6,1,0.609253,0.261264,[71 36] ; [238 107],[73.14823009 33.85176991] ; [235.85176991 109.14823009],0
d2,1,0.655591,0.198923,[44 63] ; [149 193],[45.99331849 61.00668151] ; [147.00668151 194.99331849],0
a4,1,0.661093,0.192199,[42 65] ; [142 199],[43.94642857 63.05357143] ; [140.05357143 200.94642857],0
u4,1,0.692871,0.155995,[  1 106] ; [  2 343],[  0.71017699 106.28982301] ; [  2.28982301 342.71017699],0
b5,1,0.858142,0.031948,[64 43] ; [203 142],[63.20575221 43.79424779] ; [203.79424779 141.20575221],0
u3,1,0.879934,0.022817,[18 21] ; [58 64],[18.40993789 20.59006211] ; [57.59006211 64.40993789],0
a3,1,0.886025,0.020545,[68 38] ; [222 120],[68.61607143 37.38392857] ; [221.38392857 120.61607143],0
