Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,68.80331,[54 97] ; [233  75],[94.416122 56.583878] ; [192.583878 115.416122],1
a6,1,0.0,56.350132,[64 87] ; [240  69],[99.79130435 51.20869565] ; [204.20869565 104.79130435],1
a2,1,0.0,26.309214,[ 14 137] ; [ 96 214],[ 36.03036876 114.96963124] ; [ 73.96963124 236.03036876],1
u1,1,0.0,25.939682,[  7 144] ; [ 74 236],[ 26.53145336 124.46854664] ; [ 54.46854664 255.53145336],1
r3,1,1e-06,24.380199,[120  31] ; [291  17],[135.20915033  15.79084967] ; [275.79084967  32.20915033],1
r4,1,2e-06,22.389458,[101  50] ; [266  44],[120.21041215  30.78958785] ; [246.78958785  63.21041215],1
d5,1,1.2e-05,19.221777,[98 53] ; [257  52],[116.5326087  34.4673913] ; [238.4673913  70.5326087],1
d1,1,1.3e-05,19.028514,[55 96] ; [180 130],[76.97396963 74.02603037] ; [158.02603037 151.97396963],1
d4,1,2.3e-05,17.882538,[99 51] ; [258  51],[116.66666667  33.33333333] ; [240.33333333  68.66666667],1
v4,1,0.00026,13.341453,[120  29] ; [284  24],[131.71991247  17.28008753] ; [272.28008753  35.71991247],1
b5,1,0.00029,13.134036,[77 74] ; [212  98],[94.66160521 56.33839479] ; [194.33839479 115.66160521],1
v2,1,0.000543,11.960947,[54 90] ; [163 133],[71.01818182 72.98181818] ; [145.98181818 150.01818182],1
p10,1,0.000737,11.394018,[83 65] ; [221  86],[98.88351648 49.11648352] ; [205.11648352 101.88351648],1
r1,1,0.000845,11.140396,[93 58] ; [235  72],[108.13973799  42.86026201] ; [219.86026201  87.13973799],1
u3,1,0.002152,9.415379,[19 32] ; [60 34],[27.7862069 23.2137931] ; [51.2137931 42.7862069],0
p2,1,0.003185,8.698355,[89 62] ; [225  85],[102.85032538  48.14967462] ; [211.14967462  98.85032538],0
p4,1,0.005253,7.790323,[ 45 105] ; [135 175],[58.69565217 91.30434783] ; [121.30434783 188.69565217],0
p9,1,0.005577,7.682234,[94 53] ; [233  72],[106.34734513  40.65265487] ; [220.65265487  84.34734513],0
s6,1,0.00772,7.097351,[73 75] ; [193 116],[86.14442013 61.85557987] ; [179.85557987 129.14442013],0
r2,1,0.011838,6.334922,[128  22] ; [282  22],[135.46255507  14.53744493] ; [274.53744493  29.46255507],0
u2,1,0.014107,6.024665,[20 30] ; [56 35],[26.95035461 23.04964539] ; [49.04964539 41.95035461],0
a5,1,0.022219,5.228569,[89 62] ; [216  94],[99.90238612 51.09761388] ; [205.09761388 104.90238612],0
b1,1,0.048811,3.881828,[71 80] ; [116 194],[61.2516269 89.7483731] ; [125.7483731 184.2516269],0
n6,1,0.056664,3.632426,[104  45] ; [241  68],[112.23799127  36.76200873] ; [232.76200873  76.23799127],0
a1,1,0.094902,2.789198,[ 12 139] ; [ 13 297],[  8.18872017 142.81127983] ; [ 16.81127983 293.18872017],0
p3,1,0.104429,2.636563,[ 40 111] ; [105 204],[ 47.59782609 103.40217391] ; [ 97.40217391 211.59782609],0
s2,1,0.126994,2.328871,[61 88] ; [149 158],[68.61842105 80.38157895] ; [141.38157895 165.61842105],0
v3,1,0.168941,1.892319,[ 39 104] ; [101 198],[45.29411765 97.70588235] ; [ 94.70588235 204.29411765],0
n2,1,0.183437,1.769558,[48 17] ; [60 34],[44.1509434 20.8490566] ; [63.8490566 30.1509434],0
b4,1,0.194819,1.680793,[84 67] ; [192 118],[90.40347072 60.59652928] ; [185.59652928 124.40347072],0
p6,1,0.195207,1.677878,[ 27 122] ; [ 72 235],[ 32.34868421 116.65131579] ; [ 66.65131579 240.34868421],0
a8,1,0.209722,1.573345,[ 13 129] ; [ 38 247],[ 16.96018735 125.03981265] ; [ 34.03981265 250.96018735],0
s1,1,0.229194,1.445856,[  9 139] ; [ 11 294],[  6.53421634 141.46578366] ; [ 13.46578366 291.53421634],0
b3,1,0.239089,1.385955,[42 58] ; [ 61 114],[37.45454545 62.54545455] ; [ 65.54545455 109.45454545],0
b2,1,0.239089,1.385955,[42 58] ; [ 61 114],[37.45454545 62.54545455] ; [ 65.54545455 109.45454545],0
n4,1,0.25549,1.293031,[100  50] ; [222  87],[105.22875817  44.77124183] ; [216.77124183  92.22875817],0
u4,1,0.294095,1.100781,[  1 150] ; [  6 304],[  2.29284165 148.70715835] ; [  4.70715835 305.29284165],0
s3,1,0.306439,1.04596,[73 76] ; [165 140],[78.11013216 70.88986784] ; [159.88986784 145.11013216],0
d2,1,0.373754,0.791147,[65 84] ; [148 160],[69.4463895 79.5536105] ; [143.5536105 164.4463895],0
s8,1,0.378798,0.7746,[ 47 103] ; [110 200],[51.19565217 98.80434783] ; [105.80434783 204.19565217],0
p12,1,0.399008,0.711313,[  9 141] ; [ 13 296],[  7.18954248 142.81045752] ; [ 14.81045752 294.18954248],0
p1,1,0.432156,0.617023,[ 10 141] ; [ 15 294],[  8.20652174 142.79347826] ; [ 16.79347826 292.20652174],0
n3,1,0.446736,0.578921,[42 21] ; [68 26],[44.14012739 18.85987261] ; [65.85987261 28.14012739],0
n1,1,0.518904,0.41607,[25 39] ; [32 62],[23.08860759 40.91139241] ; [33.91139241 60.08860759],0
a3,1,0.528184,0.397885,[100  50] ; [215  94],[102.94117647  47.05882353] ; [212.05882353  96.94117647],0
a4,1,0.568982,0.324388,[65 84] ; [144 166],[67.8453159 81.1546841] ; [141.1546841 168.8453159],0
n5,1,0.576893,0.311284,[101  48] ; [200 107],[98.35307018 50.64692982] ; [202.64692982 104.35307018],0
p7,1,0.671595,0.179742,[57 92] ; [123 182],[59.07488987 89.92511013] ; [120.92511013 184.07488987],0
v1,1,0.727325,0.121582,[61 85] ; [131 170],[62.7114094 83.2885906] ; [129.2885906 171.7114094],0
s5,1,0.748761,0.102575,[ 38 104] ; [ 76 224],[ 36.62443439 105.37556561] ; [ 77.37556561 222.62443439],0
s4,1,0.817964,0.052976,[ 25 125] ; [ 54 254],[ 25.87336245 124.12663755] ; [ 53.12663755 254.87336245],0
s7,1,0.869546,0.026973,[56 85] ; [120 176],[56.78718535 84.21281465] ; [119.21281465 176.78718535],0
p11,1,0.878338,0.023432,[99 52] ; [201 109],[98.26464208 52.73535792] ; [201.73535792 108.26464208],0
