Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.000274,13.23939,[24  9] ; [ 5 17],[17.4 15.6] ; [11.6 10.4],1
p11,1,0.003883,8.337743,[28  6] ; [10 12],[23.07142857 10.92857143] ; [14.92857143  7.07142857],0
n1,1,0.003906,8.326797,[8 5] ; [ 1 12],[4.5 8.5] ; [4.5 8.5],0
a5,1,0.016152,5.786219,[22 12] ; [ 7 15],[17.60714286 16.39285714] ; [11.39285714 10.60714286],0
p3,1,0.035437,4.423971,[19 15] ; [ 6 16],[15.17857143 18.82142857] ; [ 9.82142857 12.17857143],0
a7,1,0.077821,3.109831,[15 19] ; [15  7],[18.21428571 15.78571429] ; [11.78571429 10.21428571],0
n6,1,0.081719,3.030374,[20 12] ; [ 8 13],[16.90566038 15.09433962] ; [11.09433962  9.90566038],0
p5,1,0.085882,2.949911,[ 7 26] ; [ 1 21],[ 4.8 28.2] ; [ 3.2 18.8],0
d4,1,0.102777,2.661913,[19 15] ; [17  5],[21.85714286 12.14285714] ; [14.14285714  7.85714286],0
a4,1,0.110945,2.540712,[13 21] ; [ 4 18],[10.32142857 23.67857143] ; [ 6.67857143 15.32142857],0
a8,1,0.141951,2.156682,[ 1 30] ; [ 3 18],[ 2.38461538 28.61538462] ; [ 1.61538462 19.38461538],0
s8,1,0.145825,2.115385,[12 21] ; [ 4 18],[ 9.6 23.4] ; [ 6.4 15.6],0
n5,1,0.198943,1.650115,[23 10] ; [11 10],[20.77777778 12.22222222] ; [13.22222222  7.77777778],0
p6,1,0.214735,1.539214,[15 18] ; [ 6 15],[12.83333333 20.16666667] ; [ 8.16666667 12.83333333],0
s5,1,0.239645,1.382683,[ 5 26] ; [ 6 14],[ 6.68627451 24.31372549] ; [ 4.31372549 15.68627451],0
r2,1,0.254451,1.298701,[16 16] ; [12  6],[17.92 14.08] ; [10.08  7.92],0
p9,1,0.25852,1.276668,[25  9] ; [13  9],[23.07142857 10.92857143] ; [14.92857143  7.07142857],0
b2,1,0.273982,1.196703,[ 7 19] ; [1 9],[ 5.77777778 20.22222222] ; [2.22222222 7.77777778],0
b3,1,0.273982,1.196703,[ 7 19] ; [1 9],[ 5.77777778 20.22222222] ; [2.22222222 7.77777778],0
b1,1,0.274621,1.193521,[22 12] ; [11 11],[20.03571429 13.96428571] ; [12.96428571  9.03571429],0
s7,1,0.280982,1.162333,[15 16] ; [ 7 14],[13.11538462 17.88461538] ; [ 8.88461538 12.11538462],0
u3,1,0.310557,1.028307,[6 8] ; [2 7],[4.86956522 9.13043478] ; [3.13043478 5.86956522],0
s4,1,0.312029,1.022067,[10 23] ; [ 4 18],[ 8.4 24.6] ; [ 5.6 16.4],0
a2,1,0.354827,0.856118,[ 4 30] ; [ 1 21],[ 3.03571429 30.96428571] ; [ 1.96428571 20.03571429],0
u1,1,0.354827,0.856118,[ 4 30] ; [ 1 21],[ 3.03571429 30.96428571] ; [ 1.96428571 20.03571429],0
p10,1,0.364753,0.821463,[25  9] ; [13  8],[23.49090909 10.50909091] ; [14.50909091  6.49090909],0
s2,1,0.377365,0.779268,[17 15] ; [ 9 13],[15.40740741 16.59259259] ; [10.59259259 11.40740741],0
v4,1,0.386282,0.750613,[19 11] ; [15  5],[20.4  9.6] ; [13.6  6.4],0
r1,1,0.412646,0.671165,[ 7 25] ; [ 7 15],[ 8.2962963 23.7037037] ; [ 5.7037037 16.2962963],0
v1,1,0.454022,0.560591,[15 18] ; [ 7 13],[13.69811321 19.30188679] ; [ 8.30188679 11.69811321],0
v2,1,0.474401,0.511706,[14 19] ; [11 10],[15.27777778 17.72222222] ; [ 9.72222222 11.27777778],0
r3,1,0.502012,0.45068,[20 12] ; [15  6],[21.13207547 10.86792453] ; [13.86792453  7.13207547],0
u2,1,0.52511,0.403846,[8 6] ; [5 2],[8.66666667 5.33333333] ; [4.33333333 2.66666667],0
d2,1,0.586425,0.295963,[10 24] ; [ 8 14],[10.92857143 23.07142857] ; [ 7.07142857 14.92857143],0
s6,1,0.589953,0.290417,[16 15] ; [13  9],[16.96226415 14.03773585] ; [12.03773585  9.96226415],0
n2,1,0.658387,0.195489,[10  3] ; [9 4],[9.5 3.5] ; [9.5 3.5],0
b5,1,0.671649,0.179679,[22 12] ; [13  9],[21.25 12.75] ; [13.75  8.25],0
n3,1,0.691398,0.157576,[7 6] ; [8 5],[7.5 5.5] ; [7.5 5.5],0
a6,1,0.752044,0.099822,[20 14] ; [12 10],[19.42857143 14.57142857] ; [12.57142857  9.42857143],0
d1,1,0.752044,0.099822,[ 9 25] ; [ 5 17],[ 8.5 25.5] ; [ 5.5 16.5],0
p2,1,0.783131,0.075758,[26  7] ; [18  4],[26.4  6.6] ; [17.6  4.4],0
v3,1,0.783131,0.075758,[ 7 26] ; [ 4 18],[ 6.6 26.4] ; [ 4.4 17.6],0
n4,1,0.812688,0.05615,[19 15] ; [13  9],[19.42857143 14.57142857] ; [12.57142857  9.42857143],0
a3,1,0.820724,0.051354,[20 14] ; [13  8],[20.4 13.6] ; [12.6  8.4],0
d3,1,0.863751,0.029447,[17 17] ; [10 11],[16.69090909 17.30909091] ; [10.30909091 10.69090909],0
b4,1,0.921705,0.00966,[15 19] ; [10 12],[15.17857143 18.82142857] ; [ 9.82142857 12.17857143],0
s3,1,0.946532,0.004497,[16 14] ; [11 10],[15.88235294 14.11764706] ; [11.11764706  9.88235294],0
s1,1,0.972663,0.001174,[ 3 31] ; [ 2 20],[ 3.03571429 30.96428571] ; [ 1.96428571 20.03571429],0
d5,1,0.984152,0.000395,[20 14] ; [13  9],[20.03571429 13.96428571] ; [12.96428571  9.03571429],0
