Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.000751,11.358581,[6 3] ; [ 7 40],[2.08928571 6.91071429] ; [10.91071429 36.08928571],1
p4,1,0.009536,6.719603,[7 2] ; [16 34],[3.50847458 5.49152542] ; [19.49152542 30.50847458],0
s2,1,0.010493,6.54916,[6 3] ; [12 38],[2.74576271 6.25423729] ; [15.25423729 34.74576271],0
s6,1,0.016234,5.777342,[6 3] ; [13 37],[2.89830508 6.10169492] ; [16.10169492 33.89830508],0
p8,1,0.030527,4.679392,[6 3] ; [14 34],[3.15789474 5.84210526] ; [16.84210526 31.15789474],0
p6,1,0.033897,4.499893,[4 5] ; [ 7 42],[1.70689655 7.29310345] ; [ 9.29310345 39.70689655],0
p2,1,0.071216,3.25477,[8 1] ; [28 21],[5.5862069 3.4137931] ; [30.4137931 18.5862069],0
p3,1,0.084652,2.973235,[4 5] ; [ 9 40],[2.01724138 6.98275862] ; [10.98275862 38.01724138],0
p10,1,0.111391,2.534378,[7 2] ; [24 25],[4.81034483 4.18965517] ; [26.18965517 22.81034483],0
v4,1,0.123292,2.375,[8 1] ; [30 18],[6. 3.] ; [32. 16.],0
b5,1,0.151586,2.056213,[7 2] ; [26 24],[5.03389831 3.96610169] ; [27.96610169 22.03389831],0
d2,1,0.169793,1.884767,[1 8] ; [17 33],[2.74576271 6.25423729] ; [15.25423729 34.74576271],0
a8,1,0.183373,1.770073,[1 8] ; [ 1 46],[0.32142857 8.67857143] ; [ 1.67857143 45.32142857],0
s5,1,0.206165,1.598152,[3 5] ; [ 9 41],[1.65517241 6.34482759] ; [10.34482759 39.65517241],0
n2,1,0.222423,1.488668,[3 1] ; [11 15],[1.86666667 2.13333333] ; [12.13333333 13.86666667],0
u2,1,0.227107,1.458891,[4 2] ; [ 9 14],[2.68965517 3.31034483] ; [10.31034483 12.68965517],0
u3,1,0.227107,1.458891,[4 2] ; [ 9 14],[2.68965517 3.31034483] ; [10.31034483 12.68965517],0
a3,1,0.229662,1.442954,[3 6] ; [27 22],[4.65517241 4.34482759] ; [25.34482759 23.65517241],0
p11,1,0.253589,1.303425,[6 3] ; [23 27],[4.42372881 4.57627119] ; [24.57627119 25.42372881],0
s4,1,0.292784,1.106773,[3 6] ; [ 9 41],[1.83050847 7.16949153] ; [10.16949153 39.83050847],0
n3,1,0.315691,1.006714,[1 3] ; [13 12],[1.93103448 2.06896552] ; [12.06896552 12.93103448],0
a4,1,0.333769,0.934219,[1 8] ; [13 37],[2.13559322 6.86440678] ; [11.86440678 38.13559322],0
d5,1,0.384641,0.755817,[4 5] ; [30 20],[5.18644068 3.81355932] ; [28.81355932 21.18644068],0
p9,1,0.387077,0.748104,[6 3] ; [25 24],[4.81034483 4.18965517] ; [26.18965517 22.81034483],0
b4,1,0.416201,0.661019,[6 3] ; [26 24],[4.88135593 4.11864407] ; [27.11864407 22.88135593],0
d3,1,0.450627,0.569074,[6 3] ; [26 23],[4.96551724 4.03448276] ; [27.03448276 21.96551724],0
n5,1,0.467814,0.527134,[4 5] ; [16 34],[3.05084746 5.94915254] ; [16.94915254 33.05084746],0
r3,1,0.551079,0.355388,[6 3] ; [28 22],[5.18644068 3.81355932] ; [28.81355932 21.18644068],0
d4,1,0.557561,0.343945,[7 2] ; [34 16],[6.25423729 2.74576271] ; [34.74576271 15.25423729],0
s3,1,0.575862,0.312972,[4 5] ; [17 32],[3.25862069 5.74137931] ; [17.74137931 31.25862069],0
p7,1,0.625697,0.237941,[4 4] ; [20 29],[3.36842105 4.63157895] ; [20.63157895 28.36842105],0
a5,1,0.626087,0.237405,[3 6] ; [21 29],[3.66101695 5.33898305] ; [20.33898305 29.66101695],0
a7,1,0.626087,0.237405,[6 3] ; [29 21],[5.33898305 3.66101695] ; [29.66101695 20.33898305],0
n6,1,0.676395,0.174212,[5 4] ; [24 26],[4.42372881 4.57627119] ; [24.57627119 25.42372881],0
v3,1,0.691224,0.157763,[1 8] ; [ 8 41],[1.39655172 7.60344828] ; [ 7.60344828 41.39655172],0
r1,1,0.719654,0.128824,[2 7] ; [14 36],[2.44067797 6.55932203] ; [13.55932203 36.44067797],0
r2,1,0.929573,0.007811,[5 4] ; [28 21],[5.12068966 3.87931034] ; [27.87931034 21.12068966],0
b1,1,0.931283,0.007436,[5 4] ; [27 23],[4.88135593 4.11864407] ; [27.11864407 22.88135593],0
n1,1,0.932534,0.007167,[1 3] ; [ 6 20],[0.93333333 3.06666667] ; [ 6.06666667 19.93333333],0
v1,1,0.937089,0.00623,[3 6] ; [17 32],[3.10344828 5.89655172] ; [16.89655172 32.10344828],0
v2,1,0.968119,0.001597,[3 6] ; [16 33],[2.94827586 6.05172414] ; [16.05172414 32.94827586],0
d1,1,0.968974,0.001513,[3 6] ; [17 33],[3.05084746 5.94915254] ; [16.94915254 33.05084746],0
a6,1,0.980276,0.000611,[4 5] ; [22 28],[3.96610169 5.03389831] ; [22.03389831 27.96610169],0
