Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,58.278817,[294 133] ; [145 204],[241.56314433 185.43685567] ; [197.43685567 151.56314433],1
v3,1,0.0,45.307823,[221 204] ; [ 99 253],[175.03217503 249.96782497] ; [144.96782497 207.03217503],1
n5,1,0.0,31.124562,[363  75] ; [238 124],[329.0475 108.9525] ; [271.9525  90.0475],1
s8,1,5e-06,20.879424,[228 207] ; [132 232],[195.99499374 239.00500626] ; [164.00500626 199.99499374],1
p4,1,2.2e-05,18.000837,[291 145] ; [187 173],[261.81909548 174.18090452] ; [216.18090452 143.81909548],1
p6,1,0.00012,14.7852,[187 240] ; [110 251],[160.93781726 266.06218274] ; [136.06218274 224.93781726],1
p3,1,0.000136,14.555891,[247 190] ; [156 207],[220.13875 216.86125] ; [182.86125 180.13875],1
p10,1,0.000139,14.51576,[373  60] ; [272  88],[352.18789407  80.81210593] ; [292.81210593  67.18789407],1
p9,1,0.000185,13.97968,[386  47] ; [284  73],[367.2278481  65.7721519] ; [302.7721519  54.2278481],1
p8,1,0.000226,13.603886,[256 173] ; [167 192],[230.28807107 198.71192893] ; [192.71192893 166.28807107],1
n4,1,0.000272,13.251636,[361  78] ; [260 104],[339.50062267  99.49937733] ; [281.49937733  82.50062267],1
b3,1,0.000533,11.996867,[123 160] ; [ 57 146],[104.81481481 178.18518519] ; [ 75.18518519 127.81481481],1
b2,1,0.000533,11.996867,[123 160] ; [ 57 146],[104.81481481 178.18518519] ; [ 75.18518519 127.81481481],1
s5,1,0.001986,9.5622,[171 251] ; [105 247],[150.48062016 271.51937984] ; [125.51937984 226.48062016],0
s2,1,0.003424,8.566605,[246 188] ; [168 195],[225.44040151 208.55959849] ; [188.55959849 174.44040151],0
s7,1,0.00419,8.199618,[226 192] ; [152 196],[206.27154047 211.72845953] ; [171.72845953 176.27154047],0
p5,1,0.004233,8.1809,[ 63 372] ; [ 29 334],[ 50.15037594 384.84962406] ; [ 41.84962406 321.15037594],0
s6,1,0.004296,8.154139,[312 117] ; [227 132],[293.44035533 135.55964467] ; [245.55964467 113.44035533],0
p7,1,0.004543,8.052749,[296 129] ; [214 143],[277.17391304 147.82608696] ; [232.82608696 124.17391304],0
a5,1,0.004813,7.948307,[345  96] ; [253 111],[327.6 113.4] ; [270.4  93.6],0
p11,1,0.007272,7.204419,[365  76] ; [274  91],[349.62655087  91.37344913] ; [289.37344913  75.62655087],0
p2,1,0.007288,7.200503,[377  60] ; [288  76],[362.80274657  74.19725343] ; [302.19725343  61.80274657],0
u4,1,0.007788,7.08152,[ 14 427] ; [  2 363],[  8.75434243 432.24565757] ; [  7.24565757 357.75434243],0
r1,1,0.01225,6.274273,[387  52] ; [298  66],[374.48941469  64.51058531] ; [310.51058531  53.48941469],0
n6,1,0.013837,6.058874,[385  52] ; [299  66],[372.7032419  64.2967581] ; [311.2967581  53.7032419],0
d1,1,0.013877,6.053709,[277 164] ; [198 167],[259.89454094 181.10545906] ; [215.10545906 149.89454094],0
d5,1,0.016628,5.735189,[368  71] ; [280  83],[354.7032419  84.2967581] ; [293.2967581  69.7032419],0
a3,1,0.018818,5.518393,[330 108] ; [247 117],[315.11970075 122.88029925] ; [261.88029925 102.11970075],0
b5,1,0.024535,5.056377,[282 159] ; [205 160],[266.46029777 174.53970223] ; [220.53970223 144.46029777],0
a4,1,0.024789,5.038595,[214 224] ; [149 215],[198.24688279 239.75311721] ; [164.75311721 199.24688279],0
d4,1,0.036636,4.367238,[372  67] ; [287  76],[360.7244389  78.2755611] ; [298.2755611  64.7244389],0
u1,1,0.046931,3.947872,[ 93 348] ; [ 57 308],[ 82.0719603 358.9280397] ; [ 67.9280397 297.0719603],0
p12,1,0.049398,3.861788,[ 43 391] ; [ 22 340],[ 35.43969849 398.56030151] ; [ 29.56030151 332.43969849],0
a8,1,0.057648,3.603796,[ 64 327] ; [ 39 301],[ 55.09302326 335.90697674] ; [ 47.90697674 292.09302326],0
n1,1,0.062823,3.461244,[35 39] ; [33 66],[29.0867052 44.9132948] ; [38.9132948 60.0867052],0
r2,1,0.065893,3.382488,[433   6] ; [352  12],[429.15940224   9.84059776] ; [355.84059776   8.15940224],0
p1,1,0.093353,2.815587,[ 45 393] ; [ 25 337],[ 38.325 399.675] ; [ 31.675 330.325],0
d2,1,0.128326,2.312645,[222 217] ; [164 199],[211.28927681 227.71072319] ; [174.71072319 188.28927681],0
a2,1,0.129292,2.300981,[117 324] ; [ 80 285],[107.78784119 333.21215881] ; [ 89.21215881 275.78784119],0
s1,1,0.205988,1.599402,[ 12 420] ; [ 16 344],[ 15.27272727 416.72727273] ; [ 12.72727273 347.27272727],0
s4,1,0.230471,1.437953,[ 68 366] ; [ 68 292],[ 74.33753149 359.66246851] ; [ 61.66246851 298.33753149],0
n2,1,0.273776,1.197731,[59 15] ; [74 28],[55.92045455 18.07954545] ; [77.07954545 24.92045455],0
u3,1,0.276536,1.184035,[71 40] ; [66 50],[66.99118943 44.00881057] ; [70.00881057 45.99118943],0
s3,1,0.277132,1.181102,[250 183] ; [194 166],[242.43631778 190.56368222] ; [201.56368222 158.43631778],0
b4,1,0.332464,0.939277,[265 176] ; [207 158],[258.25310174 182.74689826] ; [213.74689826 151.25310174],0
r3,1,0.372946,0.793826,[433   7] ; [355   9],[431.24378109   8.75621891] ; [356.75621891   7.24378109],0
b1,1,0.375187,0.786414,[157 284] ; [141 224],[163.04962779 277.95037221] ; [134.95037221 230.04962779],0
d3,1,0.461065,0.543307,[312 128] ; [248 114],[307.2319202 132.7680798] ; [252.7680798 109.2319202],0
a6,1,0.514234,0.425443,[299 140] ; [255 108],[303.24937656 135.75062344] ; [250.75062344 112.24937656],0
a1,1,0.552779,0.352361,[ 22 419] ; [ 15 350],[ 20.24441687 420.75558313] ; [ 16.75558313 348.24441687],0
u2,1,0.75042,0.101179,[63 47] ; [64 52],[61.81415929 48.18584071] ; [65.18584071 50.81415929],0
n3,1,0.800002,0.064183,[55 19] ; [76 24],[55.71264368 18.28735632] ; [75.28735632 24.71264368],0
