Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,28.799763,[19 25] ; [80 12],[32.02941176 11.97058824] ; [66.97058824 25.02941176],1
p1,1,0.000176,14.075517,[ 8 36] ; [ 1 91],[ 2.91176471 41.08823529] ; [ 6.08823529 85.91176471],1
s8,1,0.000488,12.160702,[ 8 36] ; [45 46],[17.27407407 26.72592593] ; [35.72592593 55.27407407],1
v4,1,0.001341,10.285415,[30 14] ; [83  9],[36.55882353  7.44117647] ; [76.44117647 15.55882353],0
r2,1,0.001734,9.811626,[32  9] ; [87  4],[36.96212121  4.03787879] ; [82.03787879  8.96212121],0
p10,1,0.002636,9.043428,[16 27] ; [59 32],[24.06716418 18.93283582] ; [50.93283582 40.06716418],0
r3,1,0.002718,8.987954,[30 14] ; [82 10],[36.23529412  7.76470588] ; [75.76470588 16.23529412],0
s6,1,0.006935,7.289611,[17 27] ; [57 33],[24.29850746 19.70149254] ; [49.70149254 40.29850746],0
s7,1,0.008189,6.991756,[11 30] ; [44 41],[17.8968254 23.1031746] ; [37.1031746 47.8968254],0
p9,1,0.024557,5.054863,[18 22] ; [60 31],[23.81679389 16.18320611] ; [54.18320611 36.81679389],0
v3,1,0.024929,5.02878,[ 8 33] ; [34 52],[13.55905512 27.44094488] ; [28.44094488 57.55905512],0
n3,1,0.027166,4.880214,[ 8 12] ; [24 10],[11.85185185  8.14814815] ; [20.14814815 13.85185185],0
n6,1,0.084867,2.969132,[26 17] ; [69 23],[30.25925926 12.74074074] ; [64.74074074 27.25925926],0
v1,1,0.096952,2.754989,[11 31] ; [37 53],[15.27272727 26.72727273] ; [32.72727273 57.27272727],0
b2,1,0.147735,2.095487,[14 16] ; [19 42],[10.87912088 19.12087912] ; [22.12087912 38.87912088],0
b3,1,0.147735,2.095487,[14 16] ; [19 42],[10.87912088 19.12087912] ; [22.12087912 38.87912088],0
p4,1,0.153226,2.039835,[11 33] ; [34 57],[14.66666667 29.33333333] ; [30.33333333 60.66666667],0
u3,1,0.160814,1.966555,[4 5] ; [19  8],[5.75 3.25] ; [17.25  9.75],0
s3,1,0.164707,1.930474,[16 27] ; [46 46],[19.74814815 23.25185185] ; [42.25185185 49.74814815],0
u1,1,0.18375,1.767034,[ 5 39] ; [19 73],[ 7.76470588 36.23529412] ; [16.23529412 75.76470588],0
v2,1,0.212449,1.554657,[18 23] ; [49 39],[21.29457364 19.70542636] ; [45.70542636 42.29457364],0
p5,1,0.216105,1.53005,[ 1 42] ; [ 7 83],[ 2.58646617 40.41353383] ; [ 5.41353383 84.58646617],0
p11,1,0.223034,1.484743,[19 25] ; [50 42],[22.32352941 21.67647059] ; [46.67647059 45.32352941],0
a2,1,0.252461,1.309634,[ 8 36] ; [25 67],[10.67647059 33.32352941] ; [22.32352941 69.67647059],0
a1,1,0.263377,1.25092,[ 6 38] ; [ 7 85],[ 4.20588235 39.79411765] ; [ 8.79411765 83.20588235],0
n1,1,0.263395,1.250824,[ 6 13] ; [17 19],[ 7.94545455 11.05454545] ; [15.05454545 20.94545455],0
a3,1,0.271434,1.209486,[35  9] ; [65 27],[32.35294118 11.64705882] ; [67.64705882 24.35294118],0
d4,1,0.299545,1.076219,[37  7] ; [83  9],[38.82352941  5.17647059] ; [81.17647059 10.82352941],0
s2,1,0.305528,1.049909,[16 28] ; [42 50],[18.76470588 25.23529412] ; [39.23529412 52.76470588],0
n4,1,0.343879,0.895916,[25 19] ; [60 32],[27.5 16.5] ; [57.5 34.5],0
b4,1,0.354697,0.856583,[29 15] ; [53 39],[26.52941176 17.47058824] ; [55.47058824 36.52941176],0
s5,1,0.358072,0.844644,[ 9 33] ; [25 61],[11.15625 30.84375] ; [22.84375 63.15625],0
u2,1,0.371776,0.797721,[4 5] ; [16 10],[5.14285714 3.85714286] ; [14.85714286 11.14285714],0
