Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,68.757633,[36 69] ; [224  60],[70.17994859 34.82005141] ; [189.82005141  94.17994859],1
u1,1,8e-06,20.040587,[ 6 99] ; [ 76 211],[21.96428571 83.03571429] ; [ 60.03571429 226.96428571],1
b5,1,3.4e-05,17.172805,[44 61] ; [187 100],[61.875 43.125] ; [169.125 117.875],1
a2,1,4.2e-05,16.780738,[12 93] ; [ 92 195],[27.85714286 77.14285714] ; [ 76.14285714 210.85714286],1
d3,1,0.00015,14.373957,[62 43] ; [223  62],[76.73076923 28.26923077] ; [208.26923077  76.73076923],1
b1,1,0.002837,8.909301,[56 49] ; [105 182],[43.125 61.875] ; [117.875 169.125],0
r2,1,0.003381,8.589543,[92 11] ; [273   9],[97.64935065  5.35064935] ; [267.35064935  14.64935065],0
r1,1,0.006872,7.306091,[79 26] ; [247  38],[87.76923077 17.23076923] ; [238.23076923  46.76923077],0
v4,1,0.011996,6.311504,[97  7] ; [280   5],[100.79177378   3.20822622] ; [276.20822622   8.79177378],0
s7,1,0.014768,5.943908,[77 27] ; [166 108],[66.85714286 37.14285714] ; [176.14285714  97.85714286],0
r3,1,0.021891,5.254399,[100   5] ; [282   3],[102.84615385   2.15384615] ; [279.15384615   5.84615385],0
r4,1,0.022612,5.198063,[92 13] ; [271  16],[97.23214286  7.76785714] ; [265.76785714  21.23214286],0
n1,1,0.028605,4.791242,[13 11] ; [14 36],[ 8.75675676 15.24324324] ; [18.24324324 31.75675676],0
n3,1,0.036671,4.365628,[13 10] ; [40 10],[16.69863014  6.30136986] ; [36.30136986 13.69863014],0
v2,1,0.040881,4.180947,[52 51] ; [172 105],[60.71578947 42.28421053] ; [163.28421053 113.71578947],0
u3,1,0.048011,3.909616,[15 16] ; [47 21],[19.41414141 11.58585859] ; [42.58585859 25.41414141],0
d1,1,0.055618,3.663448,[55 50] ; [181 106],[63.21428571 41.78571429] ; [172.78571429 114.21428571],0
s8,1,0.077699,3.112386,[69 36] ; [159 126],[61.38461538 43.61538462] ; [166.61538462 118.38461538],0
a5,1,0.087117,2.926859,[74 31] ; [226  61],[80.35714286 24.64285714] ; [219.64285714  67.35714286],0
s5,1,0.110816,2.54255,[56 47] ; [127 154],[49.0859375 53.9140625] ; [133.9140625 147.0859375],0
p2,1,0.11313,2.509945,[91 14] ; [263  23],[95.06393862  9.93606138] ; [258.93606138  27.06393862],0
s4,1,0.119169,2.428202,[29 76] ; [ 57 225],[23.33333333 81.66666667] ; [ 62.66666667 219.33333333],0
p9,1,0.128962,2.304954,[89 15] ; [260  26],[93.06666667 10.93333333] ; [255.93333333  30.06666667],0
b4,1,0.136832,2.213228,[53 52] ; [169 118],[59.46428571 45.53571429] ; [162.53571429 124.46428571],0
v3,1,0.151116,2.060948,[49 55] ; [108 169],[42.85564304 61.14435696] ; [114.14435696 162.85564304],0
a8,1,0.216,1.530752,[13 87] ; [ 48 212],[16.94444444 83.05555556] ; [ 44.05555556 215.94444444],0
p6,1,0.227679,1.455302,[59 45] ; [142 143],[53.7377892 50.2622108] ; [147.2622108 137.7377892],0
p10,1,0.272826,1.202485,[88 15] ; [255  30],[91.05412371 11.94587629] ; [251.94587629  33.05412371],0
a3,1,0.278234,1.175694,[74 31] ; [217  69],[78.14578005 26.85421995] ; [212.85421995  73.14578005],0
b3,1,0.279089,1.171521,[29 40] ; [ 62 117],[25.31854839 43.68145161] ; [ 65.68145161 113.31854839],0
