Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,60.97583,[16 37] ; [77  5],[36.51111111 16.48888889] ; [56.48888889 25.51111111],1
r2,1,0.0,38.190781,[29 22] ; [80  1],[42.11363636  8.88636364] ; [66.88636364 14.11363636],1
r1,1,0.0,31.306015,[17 36] ; [65 16],[32.43283582 20.56716418] ; [49.56716418 31.43283582],1
v4,1,2e-06,22.270346,[30 23] ; [74  7],[41.13432836 11.86567164] ; [62.86567164 18.13432836],1
p7,1,1.6e-05,18.604324,[ 9 42] ; [45 36],[20.86363636 30.13636364] ; [33.13636364 47.86363636],1
s6,1,2.4e-05,17.856009,[ 7 47] ; [39 42],[18.4 35.6] ; [27.6 53.4],1
n6,1,0.00034,12.834599,[21 32] ; [58 24],[31.01481481 21.98518519] ; [47.98518519 34.01481481],1
p2,1,0.000375,12.653342,[17 36] ; [52 30],[27.08888889 25.91111111] ; [41.91111111 40.08888889],1
u3,1,0.000418,12.44916,[ 4 22] ; [18 11],[10.4 15.6] ; [11.6 17.4],1
p8,1,0.000548,11.944618,[ 6 47] ; [31 49],[14.7443609 38.2556391] ; [22.2556391 57.7443609],1
a1,1,0.000733,11.404413,[ 9 45] ; [ 1 81],[ 3.97058824 50.02941176] ; [ 6.02941176 75.97058824],1
p4,1,0.001383,10.227681,[ 8 45] ; [33 47],[16.33834586 36.66165414] ; [24.66165414 55.33834586],0
p3,1,0.003567,8.492212,[ 8 44] ; [32 50],[15.52238806 36.47761194] ; [24.47761194 57.52238806],0
p6,1,0.011764,6.346154,[ 4 48] ; [20 60],[ 9.45454545 42.54545455] ; [14.54545455 65.45454545],0
b3,1,0.013347,6.122517,[16 16] ; [10 34],[10.94736842 21.05263158] ; [15.05263158 28.94736842],0
b2,1,0.013347,6.122517,[16 16] ; [10 34],[10.94736842 21.05263158] ; [15.05263158 28.94736842],0
p9,1,0.014665,5.956273,[16 35] ; [42 37],[22.75384615 28.24615385] ; [35.24615385 43.75384615],0
n3,1,0.015007,5.915604,[11 18] ; [19  8],[15.53571429 13.46428571] ; [14.46428571 12.53571429],0
a5,1,0.016002,5.802684,[25 29] ; [55 27],[31.76470588 22.23529412] ; [48.23529412 33.76470588],0
d5,1,0.018622,5.536646,[32 22] ; [64 18],[38.11764706 15.88235294] ; [57.88235294 24.11764706],0
b5,1,0.021959,5.248995,[27 27] ; [57 25],[33.35294118 20.64705882] ; [50.64705882 31.35294118],0
n2,1,0.026848,4.900543,[12 17] ; [21  9],[16.22033898 12.77966102] ; [16.77966102 13.22033898],0
b1,1,0.029545,4.735591,[34 20] ; [36 46],[27.79411765 26.20588235] ; [42.20588235 39.79411765],0
s8,1,0.029961,4.711538,[ 3 51] ; [15 66],[ 7.2 46.8] ; [10.8 70.2],0
p10,1,0.03266,4.563532,[15 38] ; [37 42],[20.87878788 32.12121212] ; [31.12121212 47.87878788],0
a6,1,0.041696,4.147489,[24 30] ; [51 31],[29.77941176 24.22058824] ; [45.22058824 36.77941176],0
v2,1,0.043871,4.061538,[12 40] ; [32 48],[17.33333333 34.66666667] ; [26.66666667 53.33333333],0
a7,1,0.049991,3.841768,[28 25] ; [57 25],[33.37037037 19.62962963] ; [51.62962963 30.37037037],0
s5,1,0.087723,2.915675,[ 5 49] ; [16 63],[ 8.52631579 45.47368421] ; [12.47368421 66.52631579],0
d1,1,0.104194,2.640141,[20 34] ; [42 40],[24.61764706 29.38235294] ; [37.38235294 44.61764706],0
a2,1,0.138547,2.194028,[ 7 47] ; [19 63],[10.32352941 43.67647059] ; [15.67647059 66.32352941],0
a3,1,0.152692,2.045148,[28 24] ; [53 27],[31.90909091 20.09090909] ; [49.09090909 30.90909091],0
p5,1,0.166922,1.910375,[ 1 51] ; [ 6 75],[ 2.73684211 49.26315789] ; [ 4.26315789 76.73684211],0
d4,1,0.169028,1.891541,[34 20] ; [60 21],[37.6 16.4] ; [56.4 24.6],0
d3,1,0.172761,1.858823,[26 27] ; [50 32],[29.83703704 23.16296296] ; [46.16296296 35.83703704],0
p1,1,0.174397,1.844738,[ 5 49] ; [ 3 79],[ 3.17647059 50.82352941] ; [ 4.82352941 77.17647059],0
s3,1,0.196422,1.668783,[10 43] ; [23 57],[13.15037594 39.84962406] ; [19.84962406 60.15037594],0
u1,1,0.197568,1.660265,[ 3 51] ; [10 72],[ 5.16176471 48.83823529] ; [ 7.83823529 74.16176471],0
v1,1,0.218281,1.515635,[14 39] ; [30 52],[17.27407407 35.72592593] ; [26.72592593 55.27407407],0
s7,1,0.218767,1.51244,[ 7 43] ; [18 61],[ 9.68992248 40.31007752] ; [15.31007752 63.68992248],0
n1,1,0.235533,1.407132,[10 19] ; [14 14],[12.21052632 16.78947368] ; [11.78947368 16.21052632],0
a8,1,0.264611,1.244469,[ 3 47] ; [ 9 66],[ 4.8 45.2] ; [ 7.2 67.8],0
s4,1,0.266836,1.232942,[ 5 49] ; [13 69],[ 7.14705882 46.85294118] ; [10.85294118 71.14705882],0
a4,1,0.284399,1.145946,[18 35] ; [35 46],[20.96268657 32.03731343] ; [32.03731343 48.96268657],0
s1,1,0.319701,0.990169,[ 4 49] ; [ 3 79],[ 2.74814815 50.25185185] ; [ 4.25185185 77.74814815],0
d2,1,0.364708,0.821618,[21 32] ; [39 43],[23.55555556 29.44444444] ; [36.44444444 45.55555556],0
v3,1,0.423825,0.639684,[12 41] ; [22 54],[13.96899225 39.03100775] ; [20.03100775 55.96899225],0
n4,1,0.428739,0.626236,[30 23] ; [52 30],[32.19259259 20.80740741] ; [49.80740741 32.19259259],0
u2,1,0.649053,0.207096,[ 8 17] ; [11 18],[ 8.7962963 16.2037037] ; [10.2037037 18.7962963],0
p12,1,0.771176,0.084586,[ 1 53] ; [ 1 80],[ 0.8 53.2] ; [ 1.2 79.8],0
n5,1,0.944583,0.004832,[32 21] ; [50 32],[32.19259259 20.80740741] ; [49.80740741 32.19259259],0
b4,1,0.995876,2.7e-05,[29 25] ; [44 38],[28.98529412 25.01470588] ; [44.01470588 37.98529412],0
