Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,112.852757,[49 87] ; [253  40],[95.73892774 40.26107226] ; [206.26107226  86.73892774],1
n6,1,5e-06,20.93382,[83 53] ; [239  54],[102.07925408  33.92074592] ; [219.92074592  73.07925408],1
p10,1,2.4e-05,17.844979,[73 61] ; [216  72],[91.76777251 42.23222749] ; [197.23222749  90.76777251],1
a5,1,0.000928,10.965134,[73 63] ; [206  88],[88.24186047 47.75813953] ; [190.75813953 103.24186047],1
s6,1,0.001275,10.378043,[56 78] ; [171 121],[71.40375587 62.59624413] ; [155.59624413 136.40375587],0
s7,1,0.001423,10.175375,[32 99] ; [114 167],[46.4223301 84.5776699] ; [ 99.5776699 181.4223301],0
p9,1,0.00181,9.733254,[85 49] ; [222  63],[98.18138425 35.81861575] ; [208.81861575  76.18138425],0
a2,1,0.003113,8.739898,[ 15 121] ; [ 68 226],[ 26.25116279 109.74883721] ; [ 56.74883721 237.25116279],0
s8,1,0.004855,7.932542,[ 30 105] ; [105 188],[42.5817757 92.4182243] ; [ 92.4182243 200.5817757],0
s2,1,0.005306,7.772149,[39 97] ; [124 166],[52.03755869 83.96244131] ; [110.96244131 179.03755869],0
v1,1,0.013749,6.07015,[48 85] ; [140 146],[59.67541766 73.32458234] ; [128.32458234 157.67541766],0
n1,1,0.015658,5.840865,[14 40] ; [39 45],[20.73913043 33.26086957] ; [32.26086957 51.73913043],0
p6,1,0.016388,5.760717,[ 21 114] ; [ 75 213],[ 30.63829787 104.36170213] ; [ 65.36170213 222.63829787],0
s3,1,0.019972,5.41432,[51 82] ; [145 142],[62.06666667 70.93333333] ; [133.93333333 153.06666667],0
v3,1,0.020284,5.38727,[32 96] ; [104 180],[42.25242718 85.74757282] ; [ 93.74757282 190.25242718],0
p4,1,0.039496,4.23942,[39 96] ; [114 177],[48.48591549 86.51408451] ; [104.51408451 186.48591549],0
r2,1,0.042124,4.130219,[113  21] ; [263  26],[119.11111111  14.88888889] ; [256.88888889  32.11111111],0
d2,1,0.05907,3.563302,[51 85] ; [137 153],[60.01877934 75.98122066] ; [127.98122066 162.01877934],0
u1,1,0.059992,3.537599,[ 10 126] ; [ 40 254],[ 15.81395349 120.18604651] ; [ 34.18604651 259.81395349],0
p1,1,0.065516,3.391946,[  3 131] ; [ 19 274],[  6.90398126 127.09601874] ; [ 15.09601874 277.90398126],0
