Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,2e-06,22.949849,[28  7] ; [30 62],[15.98425197 19.01574803] ; [42.01574803 49.98425197],1
s3,1,0.327791,0.957607,[24 12] ; [55 41],[21.54545455 14.45454545] ; [57.45454545 38.54545455],0
d1,1,0.343503,0.897314,[23 15] ; [67 30],[25.33333333 12.66666667] ; [64.66666667 32.33333333],0
p10,1,0.346347,0.886798,[36  2] ; [86 10],[34.59701493  3.40298507] ; [87.40298507  8.59701493],0
a7,1,0.384825,0.755231,[29  9] ; [66 30],[26.94029851 11.05970149] ; [68.05970149 27.94029851],0
p9,1,0.396164,0.71994,[37  1] ; [90  6],[36.01492537  1.98507463] ; [90.98507463  5.01492537],0
u1,1,0.488718,0.479347,[ 8 30] ; [26 71],[ 9.57037037 28.42962963] ; [24.42962963 72.57037037],0
r3,1,0.527723,0.398775,[35  2] ; [94  3],[35.61940299  1.38059701] ; [93.38059701  3.61940299],0
d4,1,0.538913,0.377557,[30  7] ; [82 14],[31.15789474  5.84210526] ; [80.84210526 15.15789474],0
r4,1,0.544245,0.367729,[35  3] ; [92  5],[35.74814815  2.25185185] ; [91.25185185  5.74814815],0
r2,1,0.556112,0.346481,[36  2] ; [93  3],[36.58208955  1.41791045] ; [92.41791045  3.58208955],0
n1,1,0.605577,0.266667,[3 2] ; [7 8],[2.5 2.5] ; [7.5 7.5],0
a8,1,0.619154,0.247059,[ 4 30] ; [13 72],[ 4.85714286 29.14285714] ; [12.14285714 72.85714286],0
a5,1,0.67736,0.173113,[31  7] ; [76 21],[30.11851852  7.88148148] ; [76.88148148 20.11851852],0
n4,1,0.682407,0.167429,[36  2] ; [90  7],[35.46666667  2.53333333] ; [90.53333333  6.46666667],0
a4,1,0.824936,0.04893,[18 20] ; [48 49],[18.57777778 19.42222222] ; [47.42222222 49.57777778],0
b4,1,0.845035,0.038204,[24 14] ; [63 34],[24.48888889 13.51111111] ; [62.51111111 34.48888889],0
u3,1,0.866151,0.028409,[5 3] ; [13  9],[4.8 3.2] ; [13.2  8.8],0
v1,1,0.873394,0.025392,[29  9] ; [72 24],[28.64179104  9.35820896] ; [72.35820896 23.64179104],0
v4,1,0.905569,0.014073,[36  1] ; [94  3],[35.89552239  1.10447761] ; [94.10447761  2.89552239],0
b1,1,0.937725,0.006104,[15 23] ; [39 58],[15.2 22.8] ; [38.8 58.2],0
s4,1,0.986505,0.000286,[ 5 32] ; [13 84],[ 4.97014925 32.02985075] ; [13.02985075 83.97014925],0
b2,1,0.991247,0.00012,[13 14] ; [28 30],[13.02352941 13.97647059] ; [27.97647059 30.02352941],0
b3,1,0.991247,0.00012,[13 14] ; [28 30],[13.02352941 13.97647059] ; [27.97647059 30.02352941],0
a3,1,1.0,0.0,[30  8] ; [75 20],[30.  8.] ; [75. 20.],0
