Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,127.314058,[ 62 187] ; [298 129],[132.6035503 116.3964497] ; [227.3964497 199.6035503],1
p6,1,0.0,68.637361,[ 47 197] ; [219 203],[ 97.45345345 146.54654655] ; [168.54654655 253.45345345],1
p8,1,0.0,54.613937,[ 85 158] ; [274 150],[130.79010495 112.20989505] ; [228.20989505 195.79010495],1
p2,1,0.0,45.718091,[182  67] ; [393  33],[212.11111111  36.88888889] ; [362.88888889  63.11111111],1
p7,1,0.0,31.173985,[125 116] ; [310 113],[157.88403614  83.11596386] ; [277.11596386 145.88403614],1
p5,1,0.0,29.607544,[  9 239] ; [ 77 347],[ 31.73809524 216.26190476] ; [ 54.26190476 369.73809524],1
s6,1,3e-06,22.070623,[142 104] ; [313 103],[169.07854985  76.92145015] ; [285.92145015 130.07854985],1
p10,1,4e-06,21.101657,[184  62] ; [376  49],[205.30551416  40.69448584] ; [354.69448584  70.30551416],1
v1,1,6e-06,20.648001,[109 131] ; [266 152],[136.7781155 103.2218845] ; [238.2218845 179.7781155],1
p9,1,7e-06,20.155637,[189  54] ; [385  41],[208.49327354  34.50672646] ; [365.50672646  60.49327354],1
d1,1,3.6e-05,17.074075,[127 122] ; [287 141],[152.26883309  96.73116691] ; [261.73116691 166.26883309],1
n5,1,7.3e-05,15.721442,[194  54] ; [381  45],[211.5727003  36.4272997] ; [363.4272997  62.5727003],1
s5,1,0.000367,12.690937,[ 58 178] ; [157 253],[ 78.54489164 157.45510836] ; [136.45510836 273.54489164],1
s7,1,0.000674,11.559104,[108 131] ; [239 166],[128.77795031 110.22204969] ; [218.22204969 186.77795031],1
s8,1,0.000696,11.500373,[ 97 152] ; [223 202],[118.21958457 130.78041543] ; [201.78041543 223.21958457],1
d5,1,0.001437,10.157338,[192  56] ; [371  56],[206.85037037  41.14962963] ; [356.14962963  70.85037037],0
d3,1,0.001554,10.013605,[153  95] ; [314 114],[171.32544379  76.67455621] ; [295.67455621 132.32544379],0
s2,1,0.001781,9.762353,[109 138] ; [239 183],[128.48430493 118.51569507] ; [219.51569507 202.48430493],0
d2,1,0.003667,8.44177,[109 138] ; [238 189],[127.16468843 119.83531157] ; [219.83531157 207.16468843],0
n6,1,0.005145,7.827779,[209  39] ; [390  37],[220.07703704  27.92296296] ; [378.92296296  48.07703704],0
p11,1,0.006265,7.472428,[193  56] ; [367  61],[205.96750369  43.03249631] ; [354.03249631  73.96750369],0
r4,1,0.010484,6.550762,[224  25] ; [407  21],[232.08124077  16.91875923] ; [398.91875923  29.08124077],0
a5,1,0.025091,5.017612,[179  70] ; [340  88],[190.88774003  58.11225997] ; [328.11225997  99.88774003],0
u1,1,0.028357,4.806218,[ 39 210] ; [ 97 331],[ 50.02067947 198.97932053] ; [ 85.97932053 342.02067947],0
r1,1,0.029263,4.752046,[195  52] ; [365  62],[205.22255193  41.77744807] ; [354.77744807  72.22255193],0
p1,1,0.031097,4.647582,[ 14 233] ; [ 45 382],[ 21.62166172 225.37833828] ; [ 37.37833828 389.62166172],0
a7,1,0.050721,3.81747,[168  81] ; [318 109],[179.0147929  69.9852071] ; [306.9852071 120.0147929],0
v4,1,0.054657,3.69253,[232  16] ; [412  14],[236.96142433  11.03857567] ; [407.03857567  18.96142433],0
p12,1,0.055168,3.677008,[ 15 229] ; [ 45 382],[ 21.81818182 222.18181818] ; [ 38.18181818 388.81818182],0
v3,1,0.081113,3.04245,[ 93 147] ; [189 224],[103.64471669 136.35528331] ; [178.35528331 234.64471669],0
a2,1,0.098812,2.724612,[ 56 193] ; [121 307],[ 65.10044313 183.89955687] ; [111.89955687 316.10044313],0
b5,1,0.102583,2.664919,[159  90] ; [246 182],[148.95864106 100.04135894] ; [256.04135894 171.95864106],0
d4,1,0.120042,2.416778,[200  48] ; [364  63],[207.21777778  40.78222222] ; [356.78222222  70.21777778],0
a4,1,0.15586,2.013937,[111 138] ; [214 212],[119.88888889 129.11111111] ; [205.11111111 220.88888889],0
a8,1,0.199405,1.646728,[ 44 186] ; [ 58 325],[ 38.27079935 191.72920065] ; [ 63.72920065 319.27079935],0
s3,1,0.232699,1.424286,[135 112] ; [250 171],[142.35778443 104.64221557] ; [242.64221557 178.35778443],0
a1,1,0.245538,1.348512,[  9 240] ; [ 24 404],[ 12.13737075 236.86262925] ; [ 20.86262925 407.13737075],0
u4,1,0.251182,1.316717,[  4 245] ; [ 13 415],[  6.25258493 242.74741507] ; [ 10.74741507 417.25258493],0
u3,1,0.311648,1.023677,[35 32] ; [66 44],[38.23163842 28.76836158] ; [62.76836158 47.23163842],0
n2,1,0.312329,1.020801,[50 12] ; [46 17],[47.616 14.384] ; [48.384 14.616],0
s4,1,0.313745,1.014847,[ 31 215] ; [ 65 356],[ 35.40629685 210.59370315] ; [ 60.59370315 360.40629685],0
v2,1,0.398091,0.714086,[132 102] ; [250 168],[137.09815951  96.90184049] ; [244.90184049 173.09815951],0
b1,1,0.493128,0.469694,[ 94 155] ; [173 255],[ 98.20236337 150.79763663] ; [168.79763663 259.20236337],0
n1,1,0.499527,0.455941,[24 36] ; [29 34],[25.85365854 34.14634146] ; [27.14634146 35.85365854],0
a6,1,0.568388,0.325386,[165  82] ; [295 133],[168.32592593  78.67407407] ; [291.67407407 136.32592593],0
s1,1,0.598362,0.277474,[ 10 234] ; [ 14 409],[  8.77961019 235.22038981] ; [ 15.22038981 407.77961019],0
b2,1,0.733652,0.115785,[55 91] ; [111 171],[56.62616822 89.37383178] ; [109.37383178 172.62616822],0
b3,1,0.733652,0.115785,[55 91] ; [111 171],[56.62616822 89.37383178] ; [109.37383178 172.62616822],0
a3,1,0.808003,0.059051,[182  66] ; [317 110],[183.3362963  64.6637037] ; [315.6637037 111.3362963],0
b4,1,0.814215,0.055221,[146 103] ; [247 181],[144.5450517 104.4549483] ; [248.4549483 179.5450517],0
r2,1,0.887777,0.019914,[234  11] ; [403  20],[233.63023952  11.36976048] ; [403.36976048  19.63023952],0
u2,1,0.906551,0.013781,[36 30] ; [61 49],[36.375 29.625] ; [60.625 49.375],0
n3,1,0.960957,0.002396,[47 14] ; [48 14],[47.11382114 13.88617886] ; [47.88617886 14.11382114],0
