Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,29.123835,[43 81] ; [63 24],[62.29383886 61.70616114] ; [43.70616114 43.29383886],1
v1,1,2.1e-05,18.065291,[52 74] ; [61 25],[67.16037736 58.83962264] ; [45.83962264 40.16037736],1
n4,1,0.000257,13.363071,[87 40] ; [79  9],[98.05581395 28.94418605] ; [67.94418605 20.05581395],1
s8,1,0.000466,12.246136,[50 77] ; [56 32],[62.61395349 64.38604651] ; [43.38604651 44.61395349],1
s7,1,0.001282,10.368167,[53 71] ; [55 29],[64.38461538 59.61538462] ; [43.61538462 40.38461538],0
p3,1,0.014693,5.952886,[55 72] ; [53 35],[63.79534884 63.20465116] ; [44.20465116 43.79534884],0
n5,1,0.016612,5.736921,[89 36] ; [75 13],[96.24413146 28.75586854] ; [67.75586854 20.24413146],0
s2,1,0.01686,5.710862,[54 73] ; [52 36],[62.61395349 64.38604651] ; [43.38604651 44.61395349],0
p4,1,0.018379,5.55963,[59 67] ; [55 32],[67.43661972 58.56338028] ; [46.56338028 40.43661972],0
p5,1,0.02382,5.107705,[ 11 115] ; [17 71],[ 16.48598131 109.51401869] ; [11.51401869 76.48598131],0
p7,1,0.035197,4.43557,[77 47] ; [66 21],[84.03791469 39.96208531] ; [58.96208531 28.03791469],0
d5,1,0.037675,4.319613,[90 38] ; [72 15],[96.44651163 31.55348837] ; [65.55348837 21.44651163],0
a3,1,0.038365,4.28876,[82 46] ; [68 20],[88.88888889 39.11111111] ; [61.11111111 26.88888889],0
a5,1,0.038365,4.28876,[82 46] ; [68 20],[88.88888889 39.11111111] ; [61.11111111 26.88888889],0
p8,1,0.046434,3.965788,[58 68] ; [51 34],[65.09004739 60.90995261] ; [43.90995261 41.09004739],0
p2,1,0.05598,3.652649,[92 34] ; [74 14],[97.73831776 28.26168224] ; [68.26168224 19.73831776],0
p10,1,0.057305,3.613727,[91 34] ; [73 14],[96.69811321 28.30188679] ; [67.30188679 19.69811321],0
a1,1,0.059998,3.537433,[  4 124] ; [ 8 80],[  7.11111111 120.88888889] ; [ 4.88888889 83.11111111],0
a2,1,0.06742,3.344753,[ 15 113] ; [ 4 84],[ 11.25925926 116.74074074] ; [ 7.74074074 80.25925926],0
b5,1,0.09828,2.733236,[67 61] ; [36 52],[61.03703704 66.96296296] ; [41.96296296 46.03703704],0
u3,1,0.108043,2.582609,[26 20] ; [ 7 13],[23. 23.] ; [10. 10.],0
v4,1,0.142337,2.152506,[120   6] ; [87  1],[121.87850467   4.12149533] ; [85.12149533  2.87850467],0
r1,1,0.150307,2.069133,[99 29] ; [75 13],[103.11111111  24.88888889] ; [70.88888889 17.11111111],0
r2,1,0.189516,1.721373,[125   3] ; [81  5],[123.21495327   4.78504673] ; [82.78504673  3.21495327],0
s6,1,0.201734,1.629777,[77 44] ; [62 24],[81.25120773 39.74879227] ; [57.74879227 28.25120773],0
n6,1,0.202573,1.623726,[102  24] ; [77 11],[105.39252336  20.60747664] ; [73.60747664 14.39252336],0
d4,1,0.273843,1.197394,[94 33] ; [70 17],[97.3271028 29.6728972] ; [66.6728972 20.3271028],0
a4,1,0.278054,1.176576,[60 67] ; [35 53],[56.11627907 70.88372093] ; [38.88372093 49.11627907],0
s3,1,0.307759,1.040271,[72 56] ; [55 32],[75.60930233 52.39069767] ; [51.39069767 35.60930233],0
n1,1,0.318866,0.993592,[17 20] ; [ 5 11],[15.35849057 21.64150943] ; [6.64150943 9.35849057],0
n3,1,0.405224,0.692769,[26 11] ; [13  3],[27.22641509  9.77358491] ; [11.77358491  4.22641509],0
p12,1,0.428868,0.625888,[  9 115] ; [ 4 83],[  7.63981043 116.36018957] ; [ 5.36018957 81.63981043],0
d1,1,0.43556,0.607953,[60 68] ; [46 42],[62.81481481 65.18518519] ; [43.18518519 44.81481481],0
d3,1,0.458617,0.549269,[56 72] ; [43 45],[58.66666667 69.33333333] ; [40.33333333 47.66666667],0
u1,1,0.465928,0.531616,[  7 121] ; [ 7 81],[  8.2962963 119.7037037] ; [ 5.7037037 82.2962963],0
b2,1,0.466038,0.531354,[33 47] ; [28 31],[35.10791367 44.89208633] ; [25.89208633 33.10791367],0
b3,1,0.466038,0.531354,[33 47] ; [28 31],[35.10791367 44.89208633] ; [25.89208633 33.10791367],0
s4,1,0.529389,0.395564,[ 26 101] ; [15 73],[ 24.21860465 102.78139535] ; [16.78139535 71.21860465],0
p6,1,0.579961,0.306297,[44 79] ; [34 52],[45.90430622 77.09569378] ; [32.09569378 53.90430622],0
p1,1,0.622382,0.242534,[ 11 116] ; [ 6 82],[ 10.04186047 116.95813953] ; [ 6.95813953 81.04186047],0
p9,1,0.632957,0.228073,[101  25] ; [72 15],[102.33802817  23.66197183] ; [70.66197183 16.33802817],0
u4,1,0.639684,0.219156,[  3 125] ; [ 3 85],[  3.55555556 124.44444444] ; [ 2.44444444 85.55555556],0
p11,1,0.647133,0.209534,[105  23] ; [70 18],[103.7037037  24.2962963] ; [71.2962963 16.7037037],0
r3,1,0.703628,0.144726,[126   2] ; [86  2],[125.62962963   2.37037037] ; [86.37037037  1.62962963],0
d2,1,0.728195,0.120775,[59 68] ; [43 45],[60.25116279 66.74883721] ; [41.74883721 46.25116279],0
a6,1,0.746254,0.104706,[51 77] ; [37 51],[52.14814815 75.85185185] ; [35.85185185 52.14814815],0
